,A,GlaR,RpoS,Crp,hns,Lrp
SRX5694492,-1.8128360578,-0.09234179640000001,-0.851641096,-1.4757436121,0.7507628737,-0.7808843017
SRX5694493,2.5218172873,0.9745936557,1.4811790611,-1.5239909109,0.5452639171,-0.6831227980000001
SRX5694494,0.7809030418,-0.0599530062,1.1931153627,-0.5778881676000001,-0.26568005170000003,0.132364221
SRX5694495,-0.5236074992,-0.0766479843,0.223645429,0.2383405456,0.0841285715,0.0795132088
SRX5694496,-1.1799713787,-0.8052064892,-0.5212448198,0.2231626615,0.2074623988,-0.2416617654
SRX5694497,3.075273555,-0.1227977425,1.0658264478,-0.6145709097000001,0.1124846535,-0.3939807125
SRX5694498,0.0744774088,-0.3744129926,0.2623274617,0.0065499987,-0.2450224828,-0.0166894146
SRX5694499,0.1331990182,-2.2502824614,-0.8602627439,-0.2166458346,-1.0155779588,0.4410446831
SRX5694500,2.7671951422000003,-1.2901837545000001,0.6492284850000001,-0.6082655704000001,0.40581125370000004,-0.4857856264
SRX5694501,-1.5121774306,-0.655968678,-0.0872275571,0.012213341,-0.0542282217,-0.2926716673
SRX5694502,-3.7524456506,1.1817384445,-1.6278754941,-0.8489028276,-2.9378155799,-0.414689593
SRX5694503,-2.1462214681,-1.4687280151,0.5569903872,-1.5276697252,-0.3200129413,-0.1394933653
SRX5694504,-1.029217937,-0.5240200624,-0.5821665425,0.23647347670000002,0.1441304368,-0.2548379263
SRX5694505,-1.7515323132,0.2299182854,-0.5569867189000001,-2.8546736802,0.47527088300000003,-1.2663900647
SRX5694506,0.7919551824000001,-0.1643244743,-0.8658739125,-0.6676717403,-2.5654841271,-0.051896065400000004
SRX5694507,-0.9648233091,-0.36918399430000004,-0.5061400461000001,0.10364661430000001,0.1975259029,-0.4053599198
SRX5694508,1.6854873709,0.9954947508,-0.007558000600000001,-0.8174938777,0.2647319957,0.2661172377
SRX5694509,1.6745968622,0.1463815296,1.1837010027,-0.1972418484,1.2775528383,0.4737817862
SRX5694510,1.7229572077,0.49556146500000003,0.3684639705,-0.2550231206,0.2603432292,-0.0426756655
SRX5694511,1.4453136048,-0.300772657,0.7162084194,-0.1637807405,-0.5445256282000001,-0.0461619439
SRX5694512,-2.197925737,-0.976114664,-0.7495037573000001,-1.3135012281,0.0948469767,-1.4318992467
SRX5694513,2.5789591972,1.3422968256,-0.2520943269,-1.2176583871,-0.6320639646,0.48518683640000004
SRX5694514,-0.4737588448,-0.4131830427,-0.1303226102,-2.7449780099,1.4560009629000001,-1.5749720131
SRX5694515,2.9298665225000002,0.1115003975,1.2895415137000001,0.1674650962,-0.3249757767,0.8546066088000001
SRX5694516,-2.7526524541,-1.6872266222999999,-1.0265109875,0.7184192778,-1.1409297771,0.3512429461
SRX5694517,0.9849473027000001,-0.7694027185000001,-0.0724954515,-0.0899811296,-0.777314911,-0.190275372
SRX5694518,-1.7490037215,-0.2540665621,0.0047803766000000004,-0.0284053616,0.0180990911,0.1728443197
SRX5694519,0.5971140976,-0.4087057844,-0.26600968140000003,-0.4440190169,0.08073145870000001,-0.138096181
SRX5694520,-0.2563178728,-0.039672449000000005,-0.7475409037,-0.3742459546,-1.0174599348,0.4218486569
SRX5694521,0.8819363228,-0.7457292898,-0.21861527020000002,-0.0823108953,0.09148157920000001,-0.3849114842
SRX5694522,-0.0826173011,-0.700377906,0.5629342945,0.19009073370000001,-1.5476080252000002,-0.1791597613
SRX5694523,1.9010614189,-0.6475433431000001,0.21570166240000002,0.1230572979,-0.7477075316,-0.26056235240000003
SRX5694524,3.1427266985,-0.6508619872,0.062023590600000005,-0.3090692798,0.2071493403,-0.1437478389
SRX5694525,-1.3293197504,-0.6706378863,-0.42882891900000003,0.1271493457,0.8525130146000001,-0.2333518565
SRX5694526,2.6851091708,-1.150637174,-0.7689727486,-0.057352962300000004,-0.175856218,0.0258742196
SRX5694527,2.7988801555,-0.6586197023,0.7309834126,-0.7911037301,0.2870256222,-0.7362721111
SRX5694528,2.0883359001,0.6644418904,-0.1501726563,-2.2550692285,0.2407021481,0.6059943318000001
SRX5694529,2.6106708297,-0.26466942920000003,0.5169160205000001,0.09459037740000001,-0.6198402791000001,-0.6086756616
SRX5694530,1.8231746463,0.0006905235,-0.6836513344,-0.3417330189,-0.9751571788000001,0.3098668676
SRX5694532,0.5686994017,-0.3731152001,0.6793260160000001,-0.7655932475,1.3099850778,0.2619208373
SRX5694533,-1.0008655668,-0.0364388021,0.7371031941,-0.8230648089,-0.7183523508,0.7438208052
SRX5694534,5.1972182462,0.40640910890000004,1.9744757876999999,-1.0244460877,0.7760040404,-1.254178781
SRX5694535,-2.1648260104,-1.2673240601,-0.7213432398,-0.3020521984,-2.575634232,0.7114052618000001
SRX5694536,2.2600185933,-0.38226969390000004,0.6477702467,0.0940214917,-0.9130116927,-0.4195899943
SRX5694537,-1.8058437736,-0.5585276202,0.020042852400000002,0.0455558508,-0.44788224930000003,0.0625840782
SRX5694538,-0.3509112581,0.0818976264,0.48593594510000004,0.22416250880000002,0.3148884245,0.31114129620000003
SRX5694539,1.9780556617,-1.0211555295,-0.39806902200000005,-0.4554145486,-0.28971688570000004,-0.606447562
SRX5694540,-1.6856345113,-0.6736849213,0.4775086602,-0.9496879326000001,1.3346327518,0.0006027872
SRX5694541,-0.7554180761,-0.616346103,-0.2237540542,-0.14394191280000002,-0.5946219462,-0.8728391425
SRX5694543,-2.8946083434,-1.8058796643,-1.2433446982,0.257330798,-1.3247379993,-0.2541510046
SRX5694544,-1.5586080552000001,-0.7763089926000001,-0.09469580500000001,-0.3373228733,-0.44033934020000004,-0.1927526698
SRX5694545,1.6930137681000001,-1.2772223672,0.3882651955,0.035948117,-0.629954507,-0.3846550843
SRX5694546,2.8029832061,0.062769881,-1.0093608602,-0.3182627866,-0.08006541610000001,-0.3039811518
SRX5694547,1.0986282638,0.18456068750000001,0.4493025752,-0.1118469182,0.0653199613,0.33579434900000005
SRX5694548,0.3576725108,0.3876692031,0.091783931,-0.0372321217,0.0229108257,0.037499836200000004
SRX5694550,4.7044402211000005,1.6344243251,0.062013330500000005,-0.4922607946,0.6068103597,-0.0296489887
SRX5694551,-3.4562823219,-0.3968735456,-0.9358932155,-0.4416388787,-1.0974892677,0.1480063252
SRX5694552,0.5759932166,-0.5573852898,-0.4164593802,0.0105278607,0.42388081310000003,-0.1614010891
SRX5694553,-0.2230927977,-0.046327372000000006,-0.0044865156,0.2876777482,-0.15407335730000002,-0.1738932343
SRX5694554,0.5240582304,0.0214619007,-0.0383475161,-0.1645882529,0.5215772258,-0.0055406214
SRX5694555,-1.8220434603000002,-0.1424413348,-0.7369655924,-0.8421746734000001,0.8160299542,-0.7598699923000001
SRX6072760,2.3122820663,-0.4546703548,0.41317827430000004,-0.7797289048,0.0071643614,-0.09124201550000001
SRX6072761,1.5306662065999999,-0.7465968989,0.604767283,-0.9412126322000001,-0.2758306545,-0.3740258319
SRX6072762,3.5683836012,-0.783109664,0.7448858374,-0.555678611,0.19657312300000002,0.11520709800000001
SRX6072763,5.7396863539,0.1417106766,1.4155093927,-0.38526479500000005,0.249607336,0.7498074232
SRX6072764,0.7372735323,-0.7191458325,-0.2457375582,-1.0984957077,-0.36908601,-0.9806897791
SRX6072765,4.179763301,0.0174372864,1.3219007904,-0.4458656036,0.2020555698,0.5147828210000001
SRX6376491,0.9426786846,0.9877114503000001,-0.6830534858,-0.23661516940000002,-0.1806245025,0.3275815133
SRX6376492,-0.8074090885,0.1555902572,-0.6785606825,-1.8181327083,1.0700777325,-1.0500605999000001
SRX6376493,-1.4275159352,0.3978270055,-0.4696651093,-2.037821897,0.9891126338,-0.9662807781
SRX6376494,-0.8486444765000001,1.2435123902,-0.46349901590000003,-2.2059426753,1.0233108158,-0.9825302939
SRX6376495,1.1478351146999999,1.6585473622,-0.3385525806,-0.4792645071,-0.3377527415,0.1640594779
SRX6376496,0.5765034807,0.9934553213,-0.6918979069,-0.054275376300000004,-0.2580387104,0.5679706736
SRX2723951,3.3727773038,0.7690209148,1.3115418012,1.2971935035,0.3710506029,0.1318054724
SRX2723952,5.434021045,1.3696890962000001,2.719049273,2.020927993,0.401816247,0.7003417759
SRX2723953,3.7564189599,0.9951531807,1.9266550545,0.5760517667,0.30867674040000004,-0.2455260877
SRX2723954,13.2906182185,3.7546322699,2.7159852568,2.383091682,0.9241273707000001,2.0385985913
SRX2723955,3.7859420992,0.6421822788,0.8854595021,1.2512872247,0.0695428277,-0.5387969556000001
SRX2723956,1.2285589853,0.5513456236000001,1.3716701738000001,1.4331106707,0.4482329444,0.9705689979000001
SRX2723957,0.307516308,0.152963326,-0.0180868505,0.1517886605,0.38800892870000003,0.0802442713
SRX2723958,2.0905203158,0.0522533045,0.8312034412,-0.2646015759,0.202722579,-0.7486640335
SRX2723959,0.2365228969,-0.0095070547,-0.0430751967,0.256464884,0.4881545801,0.1620603854
SRX2723960,3.4101336685,0.9381527472000001,1.8905631967,0.9591927252,-0.6525915672,0.5945007492000001
SRX2723961,10.2285241865,2.5423101855,3.0586390134,2.5388323397,1.0272800719,1.7935056299999999
SRX2723962,2.9930023611000003,1.1267878249,1.1510770369,0.9744724369000001,0.5836160711,0.41204326290000004
SRX2723963,1.2784870556,-0.13263030180000002,0.09465619600000001,-0.30103145470000003,0.660080938,-1.3091878919
SRX2723964,7.1774354199,1.085343328,1.3046074190999999,1.2020478367,0.4500184297,-0.5331449656
SRX2723965,3.432187073,0.6826643677,0.7440262712,0.7380002376,0.6290657146,0.4502374763
SRX2723966,0.052712736600000004,-0.0033188371000000003,0.5336637103,0.0829169912,-1.1453450687,0.2030546736
SRX2723967,-0.06871479400000001,-0.07608164590000001,-0.3890912637,-0.075921268,0.5426909510000001,-0.0387414767
SRX2723968,0.0160020573,0.07940048300000001,-0.14457244660000002,-0.006995723200000001,0.6026541177,-0.1643131968
SRX6977206,-0.9870734565,-1.0389436873,-1.4457715828,-0.2546401567,-1.7049291793,-1.2326124077
SRX6977207,-1.4972650112,-0.5044659128,-1.5601079896,-0.30518404320000003,-1.7532154960000002,-1.2490138968
SRX6977208,3.2386863184,0.4475750424,0.810740581,-0.5181824078,-0.2035640189,0.1730747245
SRX6977209,2.8330985673,0.8626460465,0.8647603072000001,-0.675081557,-0.3428166312,-0.0746963563
SRX6977210,2.4687089866000003,0.657158223,0.9669022083000001,-0.7835359689,-0.4044848538,0.0034822253
SRX6977211,0.232964419,-0.3514539277,-0.4381731909,0.2440588662,0.3070499472,0.22069315280000001
SRX6977212,-0.4361618983,0.15091991800000001,0.130608776,-0.0309117965,-0.0003716465,-0.0095419927
SRX6977213,0.2031974792,0.20053400970000002,0.3075644149,-0.21314706960000002,-0.3066783008,-0.21115116020000002
SRX6977214,-0.5152891794,-0.880656777,-1.4681930284,-0.39514538390000004,-1.8693701647,-1.9134049957
SRX1153733,0.0187476083,-0.0989210222,-0.1546157778,0.1831441383,0.1362162026,0.0335029809
SRX1153734,-0.0187476083,0.0989210222,0.1546157778,-0.1831441383,-0.1362162026,-0.0335029809
SRX1153735,0.0831105312,-0.39127160590000004,-0.6446691254,-0.1003374077,0.0179326648,0.1049804198
SRX1153736,-1.6339001776000002,-0.5644133881,-0.4501057755,-0.0489066405,0.07307878450000001,0.2032124056
SRX5204053,-0.23756859560000002,-0.17785107890000001,0.1059205538,-0.1152614403,-0.8892273719,-0.0080513688
SRX5204054,3.6664057455,0.8347819441000001,1.3829855504,0.33069778580000003,-0.42641077260000004,0.0644300731
SRX5204055,0.47044658920000004,0.2778536976,0.4041661848,0.0395780566,-0.7501256288,0.12088345860000001
SRX5204056,-0.2248167876,0.0901461135,0.30663911790000004,0.0799160108,0.2750663008,-0.1062279879
SRX5204057,-0.2808721457,0.0697048208,0.31144163620000004,0.13476163600000002,0.0447246627,-0.2031058158
SRX5204058,-0.5769689210000001,0.0105794618,0.3127912652,0.1271931801,0.25780179070000003,-0.0709061641
SRX5204059,1.433184196,0.2258234646,0.1760007295,0.3101981754,0.2477339858,-0.0665457411
SRX5204060,1.7947028085999999,0.4347630096,0.454210979,0.16749059400000002,-0.017982531200000002,-0.0007034072
SRX5204061,1.8130011215000001,0.5018882931,0.6235460537,0.2033144985,-0.0578720459,0.0020996012
SRX5204062,0.5351141378000001,-0.1221574195,0.1208037019,0.0350800225,-0.044741238700000005,-0.0155269367
SRX5204063,1.2868602329,0.011056467,0.4877615953,-0.018607714600000002,-0.0823524238,0.1128622521
SRX5204064,-0.2971641827,0.3133556784,0.5163905927,0.0177745832,-0.1002559282,0.1665842813
SRX5204065,1.660747573,0.44992192340000003,0.6884772919000001,0.1296212176,-0.0257625665,-0.2664017912
SRX5204066,1.5041047992,0.3309519716,0.7122389416,0.0410003929,0.0048004959,-0.2109745208
SRX5204067,1.7003978821999999,0.39032406620000004,0.6396841639,0.1329939336,-0.13391379550000002,-0.22460965230000002
SRX5204068,-0.0494497151,-0.24036815020000002,-0.1261035513,-0.0046637408,-0.1532055752,-0.0771626901
SRX5204069,-0.5684490797,0.1365762822,0.38388275310000003,-0.0345939636,-0.1453876681,0.08632951650000001
SRX5204070,0.8225170773,0.0556090627,0.2827863503,-0.0639964626,-0.1806531498,-0.126444298
SRX5204071,0.6028723332,0.0277307219,0.7819781372,0.2637505564,-0.3963601042,-0.1158473165
SRX5204072,0.0033052255,0.1504739688,0.6750482209,0.1366857256,-0.697170782,0.0191352529
SRX5204073,-0.1338134315,-0.0013034903000000001,0.8001322815,0.12908140170000001,-0.5314356558000001,-0.0371432234
SRX5204074,0.6271050701,0.16843485900000002,0.787458333,-0.0130459532,-0.5246860377,0.054675759500000004
SRX5204075,-0.4242494744,0.1070371715,0.2597792446,-0.051017588700000005,-1.0037411635,0.21173583640000002
SRX5204076,0.6358814034,-0.22190429420000002,0.8436964682,-0.0771750924,-0.6690962555000001,0.1110058579
SRX5204077,0.349327074,0.0407204872,0.5144514775,0.0070308263,-0.5936032461,0.3109585009
SRX5204078,-0.5731485247,0.095372049,0.6103281862000001,-0.0562055273,-0.409602536,0.2506234194
SRX5204079,-0.5178526435,0.0938068742,0.5001794788,-0.019864096300000002,-0.18285046430000002,0.25477341870000003
SRX5204080,1.0611422508,0.08763104840000001,1.2035249776999999,0.1456210242,-0.4631830243,0.1531974452
SRX5204081,2.1117566687,0.33408119999999997,1.2661395327,0.0296414633,-0.41369495700000003,0.0392158831
SRX5204082,2.1787646441,0.32760854100000003,1.16465461,0.1012229557,-0.42314614580000004,0.1005570553
SRX5204083,0.37229334000000003,-0.20651557850000002,0.3070321777,0.0599384649,0.2166381639,0.0151164533
SRX5204084,0.9980997197,0.13457879150000002,0.3451877582,0.1659899168,0.4429351892,0.0040793871
SRX5204085,0.25614740080000004,0.0254757881,0.3989484895,0.13117654180000002,0.3164981414,0.0883225602
SRX5204086,-2.0067357185,-0.4908673297,-0.3712610376,-0.45115989980000004,0.046280541200000004,-0.1386931696
SRX5204087,0.0554859101,0.0795617567,0.0945027819,-0.042227577700000005,-0.3395036685,0.0675524992
SRX5204088,-2.2663417337,-0.9740281392000001,-0.3559708344,-0.3036384238,-0.0217780978,-0.0020459505
SRX5204089,1.7422423141,0.3348172524,0.1728373939,0.0831416516,0.1917236606,0.063821397
SRX5204090,2.3370073645,0.3023357974,0.3912909238,0.1639234027,-0.0078599675,0.197685151
SRX5204091,1.3974919626,-0.17748229570000001,0.2723628656,-0.0031211273,0.095222578,0.1206699514
SRX5204092,0.9748307626,0.31229785530000004,0.0722377781,-0.0810982225,0.1213474841,-0.0333952922
SRX5204093,-0.0017827704,-0.050620007,0.1366100778,-0.1099524013,-0.0868919702,-0.0209348601
SRX5204094,0.5195917217,0.25425350950000003,0.46169277950000004,0.0403956206,0.1390304637,-0.0716951635
SRX5204095,-0.28025103160000003,0.3229267664,0.17100117450000002,0.2016413779,0.1921413179,0.0422292131
SRX5204096,0.3553945107,-0.6195800781,-0.3040600283,-0.2203103585,0.025826626000000002,-0.11725373060000001
SRX5204097,-0.07514347910000001,0.29665331170000003,0.13305885380000002,0.0186689805,-0.21796794390000002,0.0750245174
SRX683459,0.0897743111,0.0660542612,-0.1036135371,-0.0666339028,0.0162499327,0.0122314794
SRX683460,1.6780053925,1.5142220578,1.8095372007,0.503766096,0.8758168691,0.1736293333
SRX683461,-0.7678404809,-0.4005198507,-0.3329100937,-0.1321270107,-0.4250061573,-0.15116447330000002
SRX683462,1.9293588175,1.2200707898,1.576321233,0.4881845549,0.8181061079,-0.1504876271
SRX683463,0.6780661698,0.3344655895,0.4365236308,0.1987609135,0.4087562246,0.1389329939
SRX683464,1.2930633549000001,1.4506091689,1.7365836246000002,0.5070739993,0.9379609579,0.12728579710000001
SRX683465,2.1097463384,-0.1766833965,-0.7739175568000001,-0.8734644257,-0.0973215234,-0.5887436472
SRX683466,3.1551386729,0.7172088519,0.5272466452,0.0105121308,0.9247761808,-1.0477778826
SRX683467,2.0842763711,0.19277547450000002,-0.7396419659,-0.3758395962,0.21773937170000002,-0.2980172455
SRX683468,3.9405982721,0.8940271046,0.5665940065,-0.080117849,0.8753622433,-0.7177195671000001
SRX683469,3.4494946927,0.6814662706,-0.27680535,-0.5751663553,0.19101327240000002,-0.3662768038
SRX683470,3.2417678042,0.7008312642,0.6392348118,-0.1688967908,0.7903936147,-0.8770339465
SRX322077,-1.0472634715,0.0106635397,0.1685960022,-0.0693545751,-0.0271986305,0.2255761554
SRX322078,0.3205564758,0.300795833,-0.1299500352,-0.33321683020000004,-0.0341198708,0.042380336500000004
SRX322079,-2.2041334126,0.07272682030000001,-0.1740936811,-0.0393089613,-0.1303382865,0.1892495313
SRX322080,-0.346527497,-0.21580929610000002,0.016899559,-0.099687806,-0.1890338976,-0.1261050642
SRX322081,-1.1069925906,-0.06937330850000001,-0.023671544500000002,0.25691065290000004,0.20257457780000002,0.3192092715
SRX322082,-1.0321478473,-0.0890233092,0.050678763,0.162327729,0.09874946180000001,0.2518692652
SRX322083,-0.6556870577,-0.06557564290000001,-0.1300246802,0.2204930321,0.21563450350000002,0.1797253976
SRX322084,0.8734696912000001,0.0598569061,0.1115131822,-0.4360373755,-0.24131350070000002,-0.15986060600000002
SRX322085,-0.2177826334,0.005718736800000001,0.018511498,0.2155443434,0.0256789972,-0.0198647915
SRX2708592,2.2356087307,-0.6802771846,-0.7990890634000001,-1.2995977401,-1.3397461374000001,-0.1935429712
SRX2708593,1.1032083032,-0.8720550862,-0.5456499056,-1.3858488461,-1.2801465744,-0.4326962656
SRX2708594,1.6958620746,0.2564019468,0.1931737134,-1.1551255076,-0.270459756,-0.7887569105000001
SRX2708595,-0.23226463300000003,-0.48526022100000005,-0.062391286000000004,-0.0264047357,0.149710501,-0.1015623957
SRX2708596,-0.0524868613,0.2243588931,0.09866804700000001,0.1464903964,-0.1349266602,0.1474387901
SRX2708597,0.2847514942,0.2609013278,-0.036276761000000005,-0.1200856607,-0.0147838408,-0.0458763944
SRX2708598,0.0539383353,0.1215095041,-1.1324579805,-0.2522707463,-0.3675266184,0.0803713733
SRX2708600,0.5576578007,0.3711730546,-0.5716598474,-0.2711134562,0.6267349808,-0.5119062306000001
SRX2708601,-0.07437454360000001,-0.2626374221,-0.5384028595,-0.0595239595,0.1879683133,-0.27927356670000003
SRX2708602,0.8398996971,0.5479746197,-0.0165785062,0.5050291552,-0.27134201010000003,0.5730225613000001
SRX2708603,-0.2274802339,-0.10465661450000001,-0.0691198381,0.0660056332,0.034448039,-0.056026278500000005
SRX3073814,0.2634476705,-0.45259007230000003,0.3844655105,-0.13018558560000001,-0.0930819828,-0.2905834849
SRX3073815,3.7610408555,-0.6218518392,-0.8757333977,-1.1339696385,-0.1729505029,-0.6611264554
SRX3073816,7.112143708,-0.3955275159,-0.5311502529000001,-2.4550083112,-0.2365393695,-0.2095237177
SRX3073817,9.0079127948,0.3499821423,-0.5721218595,-4.1870252178,-1.3530617542,0.0465741016
SRX3073818,7.2560036655,0.6996133115000001,-1.2941337247,-3.2111292318,-2.7368687368,-0.7236823919
SRX3073819,4.0015713008,0.2624009746,-0.06365320990000001,0.3613869819,0.0272063906,0.1719548514
SRX3073820,9.8304310354,0.7827434143,0.1795351437,-0.6674396287000001,-0.0696458992,-0.23326898840000002
SRX3073821,13.0563533744,2.5441902912,1.0981206411,-2.2221447579,-0.7551533678,0.10945514790000001
SRX3073822,15.8329992116,2.2772133871999998,0.3371587079,-3.4198734015,-2.3526153391999998,-0.285329066
SRX3073823,12.3284517807,0.7295551606,0.1848873779,-3.2339359789,-2.5899896913,-1.1495040079
SRX3073824,-0.2634476705,0.45259007230000003,-0.3844655105,0.13018558560000001,0.0930819828,0.2905834849
