,A,PdhR,ArcA,Fis,Fnr,GadE,Crp,CusR,Cra,Fur,HprR
SRX5000499,-1.1109215293,-0.33341664200000004,1.4546496266,-0.9816522696000001,-0.068830864,1.0329275672,1.1315243246,-0.188833047,0.6399352797,0.2981022161,0.2417907866
SRX5000500,0.0693267013,0.0629347407,-0.018722013500000002,-0.0063101055000000005,-0.014751622800000001,0.0400732652,-0.0019521866,-0.1716153003,-0.10219101100000001,-0.0015219621,0.0403235458
SRX5000501,0.9589010873,-0.11362699570000001,0.9007452943,0.22240025600000002,0.2993968877,0.5367616265,-0.4916651179,0.1188573242,-0.6730849749000001,0.08628390770000001,0.22312358440000002
SRX5000502,1.1453424573,-0.5034198376,0.7772417636000001,0.39208360540000003,0.2372887783,0.2044882395,-0.34854891390000003,0.0639309153,-0.9503321387,0.2470247543,0.26114577170000003
SRX5000503,0.5433260115,-0.1138625249,0.8209610593000001,0.351290906,0.2941459511,0.12970939310000001,-0.43585225920000004,-0.043760165000000004,-0.5423239007,0.1595518025,0.30137588120000003
SRX5000504,-0.0562161325,0.0033938065000000003,0.6236913775,-0.0958234418,-0.2101261882,-0.8431277892,-0.1372784369,-0.17357979070000001,-0.1677205514,-0.2264398864,-0.23609912090000001
SRX5000505,-0.212547866,0.1191176037,0.6223916111000001,-0.030740934100000002,-0.1270523133,-0.7511563802,-0.1642322029,-0.1733996452,-0.0781768803,-0.09949563310000001,-0.2846023401
SRX5000506,-0.2210654923,0.0512770657,0.5376040695000001,-0.13959982170000002,-0.0790129266,-1.095089713,-0.1681617912,-0.1260894511,-0.17960757430000002,-0.1196104189,-0.18764405110000001
SRX5000507,0.5216252441,0.0823205966,0.6762737721000001,0.5101882075,0.5584079094000001,-0.2223047488,-0.0774965284,0.2717111859,-0.5238685244,0.4373801833,0.1231012256
SRX5000508,-0.1383839681,0.08971894700000001,0.201879105,0.1370520284,0.0044322814,-0.4782889138,0.0630814665,-0.2132754489,-0.1186264588,0.1262072072,-0.2115063819
SRX5000509,-0.0745437072,0.14116363410000002,0.45632683420000003,-0.0668591941,-0.1535203644,-0.7519355841,-0.2810515373,-0.0569114753,-0.1812743909,-0.1486737443,-0.3335861274
SRX5000510,0.4339901937,-0.05206677,0.44274077380000004,-0.0222878479,-0.1989277479,-0.9333840156000001,-0.28533503050000003,-0.3938466452,-0.28958270680000003,-0.1779304032,-0.3402750395
SRX5000511,0.17036993350000001,0.0034061392,0.5074049783,-0.023639298700000002,-0.11060810300000001,-0.44482345980000004,-0.1949960566,-0.27175536840000003,-0.2866106493,-0.0382639589,-0.3391495841
SRX5000512,1.4089427336,-0.0631666563,0.2066540851,0.1996762671,0.1314688236,0.2913390477,-0.4457334711,0.054767986500000004,-0.7907420812,-0.0411937017,0.1346783494
SRX5000513,1.0644860408,-0.1406551091,0.321622073,0.3180145914,0.1838631336,0.2888772767,-0.3135830297,0.051630516300000005,-0.9532888001000001,0.2739500106,0.2368975047
SRX5000514,1.1694298124,-0.4373665116,0.7557021915000001,0.2575609265,0.1477637272,-0.16376854300000002,-0.4912625674,0.0544357477,-0.9336476402,0.0371068333,0.2340446193
SRX5000515,1.0191032154,-0.014424259,0.9368418241,0.2960840973,0.3884039694,0.5904887135,-0.402798119,0.23398519610000001,-0.6053601299,0.1333583925,0.11278711350000001
SRX5000516,0.4995768356,-0.1435300655,0.8506512747,0.23211505100000002,0.3191821125,0.2142185296,-0.49061737310000003,0.1117975657,-0.6795355113,0.1515123496,0.4404678541
SRX4124772,4.5385879831,1.0501459605,-0.8681587916,1.2948194296,0.7734956825,-0.1738701168,-0.49159209540000004,0.060963851900000005,-0.9341963907,0.4512532797,-0.3130766537
SRX4124773,3.424737151,1.2791680349,-0.7394498977,0.9923866048000001,0.7219430089000001,-0.2363696871,-0.2902563631,0.3552543113,-0.6946366380000001,0.5236134108,-0.1526246253
SRX4124774,-0.4207430653,0.1646330167,0.036210261300000005,0.0554789903,0.1790881402,-0.0368794914,0.0011446948,-0.074892921,0.0494950635,0.14282394210000002,0.2663557904
SRX4124775,0.4207430653,-0.1646330167,-0.036210261300000005,-0.0554789903,-0.1790881402,0.0368794914,-0.0011446948,0.074892921,-0.0494950635,-0.14282394210000002,-0.2663557904
SRX5323946,0.0414151871,0.0362648199,-0.0387355869,0.19299417030000002,0.12426001610000001,0.3769850314,-0.1947450853,0.1998702987,0.0087537226,-0.015308413500000001,-0.1022674123
SRX5323947,-0.0414151871,-0.0362648199,0.0387355869,-0.19299417030000002,-0.12426001610000001,-0.3769850314,0.1947450853,-0.1998702987,-0.0087537226,0.015308413500000001,0.1022674123
SRX5323948,-0.7948452180000001,0.47026510520000003,0.5055877661,-0.1566585705,0.6018622403,0.9360248119000001,0.25533424920000003,0.472221887,0.1293266786,0.1560686645,0.4292145962
SRX5323949,-1.586688842,0.7129142121,0.5518146645,-0.5234540044,0.6799802673,-0.020665762,0.3336771074,0.047161675800000004,0.32173221420000003,0.3285481067,0.3490908889
SRX5323950,-2.5162903372,0.2936729611,0.1582199441,0.23512352620000002,0.3707996442,0.5475200842,-0.19234211680000002,0.3771722859,0.0700890705,0.11325362330000001,0.3877485195
SRX5323951,-2.1332515463,0.318514106,0.0067155102,0.31142464810000003,0.46834393950000003,0.0437451831,-0.21453890080000002,0.4456157217,-0.0141261187,0.0334013566,0.4378691394
SRX5323952,-1.2949657523,0.38198520700000005,-0.20791819690000002,0.0452058008,0.1720929292,0.7472772517,-0.1725798192,0.6248152064,0.1163143549,-0.013677882700000001,0.16378226710000002
SRX5323953,-2.7687905874,0.3867366775,-0.19365682850000002,-0.4719622457,0.11808093680000001,0.2448681155,0.0807140303,0.1916023735,0.22271107610000002,0.021654259000000002,0.3157561099
SRX5323954,-5.168394074,0.6361076109,-0.082813973,-0.0963130764,0.3892559581,0.3831293429,-0.0703709117,-0.0530949142,0.3375797343,0.1105004462,0.2343837323
SRX5323955,-5.6574249467,0.528271797,-0.12364642190000001,0.1438637236,0.2630490143,0.519123489,-0.0216465485,0.21600859560000002,0.3637408091,0.2221131745,0.1837607876
DRX093856,2.5111438747,0.3694495956,0.0917961189,0.32390488240000004,0.1685579585,-0.0333388997,0.0794100169,0.1107161727,-0.5266876943000001,-0.0135722037,-0.0126762816
DRX093857,-1.2796473319000001,-2.3649231524,0.43684676520000004,-0.5137846317,0.6340361556,3.4576662711,-0.6136421402000001,1.3040028127,-1.5315670996000001,0.3639088357,0.31573804110000003
DRX093858,-0.8946942265000001,-2.8912821468,0.522254579,-0.3017799452,0.5859364184,3.3059509738,-0.5901419459,1.3540678502999999,-1.5619938064999999,0.46095916610000004,0.3147647591
DRX093859,1.625019441,-1.7185529373000001,0.5563993884,0.0746564698,0.1388133504,2.8697715667,-0.20304986730000002,0.6917189323,-1.2940209444,0.054780729,0.12383407240000001
DRX093860,-0.2741401916,-2.2066584834,-0.1029413869,0.6909678567,0.1720571806,1.0946882161,0.09984774490000001,0.0722171582,-1.2979340718999999,-0.2305601965,0.35670257920000004
DRX093861,-0.6726934727,0.2781989281,-0.1427980245,0.05264703900000001,0.17014523580000002,-0.27237397950000003,-0.0386433461,-0.0451740566,-0.0359285861,0.0766710869,-0.0457861524
DRX093862,-1.3901885822,-2.8866792998,0.3677988023,-0.5430984053,0.4002211491,3.3463482837000003,-0.7873801161,1.3046966228,-1.6050447804,0.2410520917,0.5488730148000001
DRX093863,-1.3412983784999999,-2.6859693133,0.2865146461,-0.18264780930000002,0.6187439533,3.5936522496,-0.5712728994,1.4886501419,-1.6620741616,0.5265766668,0.22378538220000002
DRX093864,0.7551377012,-1.5113441604,0.8909108266,0.0924027817,-0.0231897728,3.4197827338,-0.0286686132,0.8169112129,-1.4719150837,-0.0591346956,0.1448913196
DRX093865,3.2924597996,-2.0909049824,-0.1946073646,0.9621512969,0.1774231919,0.35883517070000004,-0.23342197620000002,-0.0827115239,-1.5834409815,-0.2366685024,-0.5994660996
DRX093866,-1.838450402,-0.6476485237,0.0510019056,-0.3765519214,-0.3387031943,0.3057128791,-0.0407666707,-0.0655421161,0.5626162805,-0.0630988832,0.058462434
DRX093867,-1.9270383537,-2.839578468,0.3482362634,-0.5471846868,0.6168372836,3.5194968283,-0.7308913606,1.1385110904,-1.6845916618999999,0.4567556532,0.3717475067
DRX093868,-0.2624111847,-2.99300213,0.08828627160000001,0.48515093200000003,0.47221863690000004,2.9435857081,-0.7037627470000001,1.3004239535,-1.4925735912,0.5495199907,0.1156914041
DRX093869,2.7559575652,-1.4986165035,0.467396951,0.1266839205,0.1866437766,2.5031213529,-0.2362122698,0.6307722668,-1.4198829016,0.0965942865,-0.2590548256
DRX093870,3.5629510093,-1.9981626419,-0.11413830750000001,1.0602432242,0.5095188969000001,0.6008632183,-0.0164546772,0.3647457161,-1.7140940942,0.0011928343000000001,-0.428726943
SRX6366242,-1.2674758392,0.0544026816,-0.1525709423,-0.3118793136,0.1745111691,-0.14021725440000002,0.0328965424,0.198690628,0.31956510320000003,0.2385644646,0.055843995300000004
SRX6366243,-1.9434504867,0.154309774,-0.2339680777,-0.2205822906,0.1781953679,0.1151831657,0.1360103685,-0.19873404790000002,0.2129158669,0.2651047781,-0.0587158511
SRX6366244,-6.0884077731,-1.2114928518,-1.9321320885,-0.8193608079,0.6569750524,1.1250863255,0.5049328406,1.051479824,0.4732526932,0.4663872294,0.9768119164000001
SRX6366245,-0.38908048500000003,0.2992570006,0.1425099832,-0.5997014154,0.1787996128,-0.16714144990000002,0.1529755428,0.3615053482,0.4999213127,-0.09159513100000001,0.0033920449
SRX6366246,-1.0746617828,0.1638216025,0.0276660196,-0.0729656482,0.11778360900000001,-0.1046040564,-0.015406163700000001,0.1900690196,0.15938206030000002,-0.1562409994,-0.0104247152
SRX6366247,-4.263829274,-0.9687919265,-1.7251881255,-0.5369566521,0.654130041,1.1369698882,0.37994444860000004,1.2956234898,-0.08388415910000001,-0.1744467687,0.47722215560000003
SRX6366248,-0.921201539,0.2904798623,-0.2232967539,-0.0382048267,0.13318347290000002,-0.6793510450000001,0.22590315390000001,-0.2238178012,0.11266717200000001,0.1354312622,0.22498410570000002
SRX6366249,-0.2876011345,0.18743549410000002,-0.3382124423,-0.0745687413,0.0482401603,-0.9443344050000001,0.23212511460000002,-0.0664924551,0.2530273783,0.1330388388,0.1142933175
SRX6366250,-1.5840878288,-0.07302125670000001,-0.1024671756,-0.2022446518,0.1520617836,-0.29123249030000004,0.2831675712,-0.4292381939,0.3123582814,-0.1456354572,-0.6132100079
SRX6366251,-1.9756143721,0.023447932600000002,-0.2333492755,-0.3069023796,0.022923051700000002,-0.5202673228,0.20362184190000002,0.3398032131,0.42942117620000003,-0.0876254857,-0.44275637560000003
SRX6366252,-0.2660413103,0.0519578133,-0.0869106188,-0.042170493600000004,-0.012503975300000001,-0.1308407967,-0.011167604900000001,-0.08693434080000001,-0.0378642888,0.0828667693,0.22225617990000002
SRX6366253,0.2660413103,-0.0519578133,0.0869106188,0.042170493600000004,0.012503975300000001,0.1308407967,0.011167604900000001,0.08693434080000001,0.0378642888,-0.0828667693,-0.22225617990000002
SRX254739,7.3439433924,1.4289022806,-0.9591483862,2.3015311473,-0.5360698087,-5.3760618441,-0.8924017296000001,-0.8092031817,-0.1418916872,-0.168089178,-1.3367759651
SRX254740,7.684448139,1.7799826791000002,-0.9069556407,1.9737251058,-0.1752285714,-5.2655977584,-0.8649010421000001,-1.1456819335,-0.5814895618,-0.13419593,-1.5879320231
SRX254741,7.9040324027,1.5855547044,-0.9805255295,1.9660711981999999,0.0422851349,-5.3751311724,-0.7001267639000001,-1.5578981463,-0.6866577875000001,-0.317443947,-1.5697663585
SRX254742,7.3365432691,1.7552495536000001,-0.9351694974,2.016554287,-0.1848959024,-5.0255267271,-0.9119051060000001,-1.4370622373,-0.46814463780000004,-0.1434411907,-1.6095881727
SRX254743,7.4041345224,1.6956511089,-0.9049785276000001,2.0244462644,-0.11445331630000001,-5.2806753091,-0.8563503673,-1.4361156097,-0.5774250165,-0.3374009811,-1.6397508079
SRX254744,7.7113953363,1.6760648071,-0.9910953517000001,1.9419073304,0.109365481,-5.2197666014,-0.6222702813000001,-1.5634375268,-0.5303597989000001,-0.2019290032,-1.4799428768
SRX254745,6.1772146808,1.8657720802000002,-0.847915772,1.8679287144,0.07952887700000001,-5.5139935237,-1.0877370598,-1.6722060686,-0.7153592160000001,-0.22028077880000002,-1.1269264566000001
SRX254746,5.2752183882,2.2629003848,-1.0447402794,1.2921998969000001,-0.1709218388,-5.3443181803,-1.7369671045000001,-1.4620985825,-0.45460847060000004,-0.2093711345,-1.1660583858
SRX254747,5.7959090603,1.8280298437,-0.8083185378000001,1.8917936764,0.1546433043,-4.4414883336,-1.3358746678,-1.1173491455,-0.982527122,-0.25547021410000004,-0.9853168133
SRX254748,7.105033729,1.1972703604000001,-0.251267234,0.5395643603,0.24525902700000002,-4.6231276197,-0.48690911950000004,-1.3837398035000001,-0.5032491356000001,0.3402097819,-1.7396216852
SRX254749,6.3787545788,1.0579016751,-0.5238376862,0.9906916870000001,-0.0468967645,-5.9077810195,-0.9667081537000001,-1.4653292393,-0.5584765924,0.1365369576,-0.8992847227
SRX254750,6.1585002227,1.2844676111,-0.6034573715,1.3703669651000001,0.2451304448,-5.5365399483,-1.2851862633,-1.0299094727,-0.7783691722,0.046635592600000005,-0.9265915216
SRX254751,5.0184602288,1.3154933822000001,-0.3508205254,0.5734681935,0.3046829473,-3.6634904831,-0.385574128,-2.1280541415,-0.0680925574,0.5854160676,-1.7637515008
SRX254752,4.6738054561,1.5461188036,-0.25833767490000004,0.2499518641,0.5800346571,-2.6056509213,-0.24326731070000002,-1.1130348483,0.2675147683,0.6623126723,-1.1923082938
SRX254753,5.1707812068,1.6010124884999999,-0.2510583381,0.5164904485,0.41055047240000003,-3.447834189,-0.2979551923,-1.4252856299,-0.1486261372,0.6806358867,-1.0675947846
SRX254754,3.9973907448,1.7309734632,0.6010919005,-0.582680288,0.3495013483,2.6901435435,0.6722892721,-0.8416053008000001,0.0783431845,0.07704349390000001,-1.7251807073
SRX254755,5.064598802,1.906061974,0.3757489328,-0.992035898,0.2135503367,1.5210825731000002,1.1260265914,-0.2838244924,0.1764661836,-0.27857764160000004,-1.1975315834
SRX254756,4.6818027381,1.8249512691,0.46132468460000003,-0.82092612,0.27022110390000004,1.5974770063000001,1.0397299023,-0.2876587519,0.0283385667,-0.21983004590000002,-1.1647401209
SRX254757,8.2292089701,0.9985100808,-1.0414098383,1.1855093645,-0.5960188213000001,-3.9954071613,-0.3628059501,-1.6147942064,-0.9848549179,-1.4102765824,-2.4949303117
SRX254758,7.3861048256,1.7225481131,-0.9159551937,1.6497003332,-0.5153006611000001,-5.8862373696,-0.4528756111,-0.891293674,-0.5984024623,-0.8504578969000001,-1.9177313977
SRX254759,7.4901629488,1.6422986370000001,-0.9083989386,1.5533210611000001,-0.7494009207,-4.4678780652,-0.3254764307,-1.6953957773,-0.6806320482,-0.6682701253000001,-1.8706212521
SRX254760,4.7337388472,1.4665898395,-0.1170991074,1.0327964961,0.9373966127000001,-4.646274911,-0.18830449770000002,-1.5511429674000001,-0.5092999273000001,0.5350704592000001,-1.4409182354
SRX254761,4.3784129172,1.7112839384,-0.39377184200000004,0.6311239495000001,0.524749906,-4.0898316988,-0.7544182141,-1.8668037924,-0.129425061,0.597097529,-1.7004451714000002
SRX254762,4.1267732273,1.4877842494,-0.2477501017,0.8201260326,0.5390292830000001,-3.3982115371,-0.5831081023,-1.5664676342,-0.0501794115,0.5921159826,-1.488080222
SRX254763,4.3610862595,1.5054717805,0.32667003380000004,0.23113696620000002,0.1927103994,1.472804666,0.0047093158,-0.9620066877000001,0.2466454597,0.0749657382,-1.4462557902
SRX254764,6.3074207412,1.7285077933,0.12583580960000001,0.092688142,-0.2721809743,0.4496360063,0.5669202778,-0.1721045621,-0.26459021990000003,-0.2885777863,-1.1508605792
SRX254765,6.1619536514,1.7672458628,0.1471643461,0.1864078501,0.0942445324,0.2297226486,0.5677400205,-0.4669732415,-0.0296163748,-0.6326823181,-0.9756635296
SRX254766,7.1771253706,1.5981438753,-1.0362206284,1.3913280626,-0.5028454892,-3.6447414908,-0.4403543445,-1.6233443762,-0.5971293792,-0.7862419488,-2.0719454563
SRX254767,7.6159503783,1.4721483061,-0.6122604305,1.8801914265000002,-0.7619765309000001,-5.0717440048,-0.24124783460000002,-1.1846142018,-0.4693509986,-1.0014739549,-2.0677431154
SRX254768,8.4459438232,1.4463156372000001,-0.8550408235,1.8233975957,-0.7772664028,-4.475760906,-0.4115574947,-0.7896919131,-0.7394687473,-0.9813072676000001,-2.1103133489
SRX254772,0.5141575208,-1.2005131549,0.6630495898000001,-0.2035763635,-0.1627574406,3.4580428803,-0.3562857689,-0.4480861619,-0.2091198861,0.1200522682,-0.5661665081
SRX254773,-0.6316989271,-1.7277607393,1.0630222116999999,-0.997274482,0.1195934634,3.5746026591,0.5579321807000001,-0.3028761679,-0.556306462,0.41727216170000003,-1.2400718271
SRX254774,-0.5919230160000001,-1.2877311492999999,0.9014951861,-0.7825957539,0.585866443,3.5011426027,0.5313165346000001,-0.2292770601,-0.8200389833,0.9563800054,-0.4033106577
SRX254775,0.9702161635000001,-0.5199598885,0.0964044275,-0.1164091949,-0.2748920794,1.0608695755,-0.2638966479,-0.5465418815,0.5132084414,0.1449418117,-0.6075826387000001
SRX254776,1.5413669612,-0.9124400921,0.17957707620000002,-0.4347953531,-0.023622468400000003,1.0175350098,-0.19432084730000002,-0.2997639277,0.2570852656,-0.1073948958,-0.276898715
SRX254777,-3.5381389924,-0.4614269375,-0.1063888255,-0.6036823822,-0.0868330756,0.1370241683,0.10333546310000001,1.0858023481,0.1522032717,0.1671469347,0.7925440535
SRX254778,-2.4127661212,-0.8574830407,0.6193695864000001,-0.5832233137,0.8093858327,3.1351994041,0.21447380530000001,-0.2800565591,-0.4804073118,0.7572765661,0.1491809251
SRX254779,-1.1208070409,-0.8556259795000001,0.6065092066000001,-0.5893179781,0.6000033542000001,3.1972784729,0.2213336307,-0.7873756034,-0.884283182,0.6825968103000001,-0.1551207648
SRX254780,-1.2503459285,-1.1978528895,0.9798709129000001,-1.3449960646,0.9300053628,2.8147777686,0.3721320869,-0.629361299,-0.9460349975000001,0.9075159064,-0.9945553937
SRX254781,-4.3877458949,-0.6508426546,0.8557101366000001,-1.2967251452,0.3147084383,2.7152875619,0.3267917408,0.6131959948,0.07122410500000001,0.3460237611,1.0475726052
SRX254782,-3.5375980204,-0.6814146871,1.1863850382,-1.5836493801,0.8163029064,3.144452122,0.5609825497,0.0310285704,-0.26821144140000003,0.8197420794,0.6999017121000001
SRX254783,-4.1496497319,-0.5383696356000001,0.5824803033,-1.1114614148,0.4865455977,2.3762373598,0.28759943400000004,1.0697141515,0.1283292093,0.2031034452,1.1621536656
SRX254784,-4.404780849,-0.13867432970000002,-0.3142659602,-0.2708470256,-0.19694005890000002,0.9269554351,-0.2368919985,1.205336357,0.4225992602,0.0281896127,1.6059274623
SRX254785,-3.005115997,-0.3041984364,0.0337538764,0.1532474732,0.5357216237,0.8310553064,0.14532827,0.4877425268,0.3643153569,0.42966999380000004,1.1161887868
SRX254786,-2.7275732112,-0.30928115700000003,-0.0101341902,0.16940533800000002,0.471097539,0.9828298626,0.3642317098,-0.0488636483,0.1651956564,0.7376004284000001,0.7101949889
SRX7136401,-1.2023610686,-0.1475036435,-0.288400054,-0.31751411490000003,-0.2306984564,0.07542712950000001,-0.2650089901,0.4919959163,0.0962650932,0.0144533035,0.0914127772
SRX7136403,-0.6651911904000001,-0.0695824102,0.2116526986,0.3577599574,0.27096734170000003,0.2715817284,0.1635474037,-0.3915714931,-0.133171208,-0.0203179288,0.0882711576
SRX7136405,1.1314029984,0.27584878490000003,0.4593202712,3.1030835766,0.11141910790000001,-0.856903692,0.1684464855,1.590665581,0.2844015412,-0.0562609125,-0.27062065900000004
SRX7136407,5.6301769503,1.5308391668999999,0.1422261995,3.4643144453,0.8818179069000001,-1.2708034416,0.2976957928,1.6659976572000001,-0.013994220100000001,-0.2420967022,-0.09148175430000001
