,A,ArcA,AppY,YdeO,RpoS
ecoli_00014,3.6371603034,0.6386470710000001,0.41187790500000004,5.3682710285,0.041918445000000006
ecoli_00015,3.5933155935,0.774188486,0.5166414060000001,4.9967831305,0.132946996
ecoli_00016,3.633976713,0.8036499260000001,0.655516804,4.9824693685,0.028727889000000003
ecoli_00017,2.9880880025,0.499338233,0.575773928,4.8517714085,0.245873005
ecoli_00018,3.4902709375,0.48226117700000004,0.42400305200000005,4.8611692025,0.353677022
ecoli_00019,2.4582254321,2.161495396,-0.9712431370000001,-1.4433816185000001,2.449326732
ecoli_00020,2.3353179490000002,2.173902676,-0.768542452,-1.2951864885,2.150239472
ecoli_00021,2.2921571793,2.132592106,-0.356358012,-1.5977810215,1.918683632
ecoli_00022,2.1417181899,2.155119376,-0.397732054,-0.5293660815,1.875718832
ecoli_00023,2.320078944,2.114133386,-1.09480714,-0.8054020975,2.174649812
ecoli_00024,2.750669774,2.045519786,-1.345964363,-1.2042821315,2.132365622
ecoli_00025,2.7556258952,2.3445910960000003,-0.43121999600000005,-0.9996214755,2.427061572
ecoli_00026,2.6904072277,2.405278176,-0.7525982120000001,-1.4555238705,2.475274892
ecoli_00027,2.3295649524,0.614107743,0.635164398,-0.9011567445,1.849426562
ecoli_00028,1.9851801682999999,0.560547789,0.513934978,-0.7311213855,1.826245562
ecoli_00029,0.8836222291,0.279501977,-0.567652198,-0.4855268595,0.9658633820000001
ecoli_00030,0.41152153010000003,0.286099773,-0.567339534,-1.1906860005,0.8995555820000001
ecoli_00031,2.3619728538,0.8913351260000001,0.229701061,-0.6973844495,1.143877012
ecoli_00032,2.4686501793,0.8662795560000001,0.002080258,-0.2667951015,1.201356272
ecoli_00033,4.356308886,0.9463078960000001,0.594910099,0.0969309495,2.170823912
ecoli_00034,5.0284125832,1.058494226,-2.438646586,-1.4417591625,2.363496512
ecoli_00035,2.2911166111,0.9694913660000001,0.204922658,-0.8636216085,1.560056102
ecoli_00036,2.6325763599,0.9866688160000001,0.128626655,-0.5381872525,1.572826172
ecoli_00037,4.2717877462,1.779034016,0.261382779,-1.2569371855,1.461736342
ecoli_00038,4.2952275308,1.7441336060000001,0.5451716040000001,-0.4957057805,1.4067977520000001
ecoli_00039,1.1352969064,0.532564653,-0.643860936,-0.0134447665,0.360177262
ecoli_00040,1.1198894322,0.613698527,-0.623159585,-0.3673427045,0.369957452
ecoli_00041,1.2976044405,0.985523586,0.665746715,0.5167218025,0.9244569520000001
ecoli_00042,0.3263508894,0.614279137,0.172642775,0.0878653975,0.42003344200000003
ecoli_00043,0.6772905483,0.12568636,-0.682542316,-0.5732462385,0.24477252300000002
ecoli_00044,0.5636416641,0.035046911,-0.207678457,-0.4553240595,0.071577395
ecoli_00045,0.36675131120000004,-0.24226446100000001,-1.208721013,-0.8925752345,-0.25510862900000003
ecoli_00046,0.9896007950000001,-0.291546346,-1.231342473,-1.1752507445,-0.162772564
ecoli_00047,0.2613108797,0.639510641,-0.161612789,-0.8297748445,0.10687962200000001
ecoli_00048,-0.24022162330000002,0.6575469140000001,-0.24425489,-0.1617970055,0.197510713
ecoli_00049,3.9799198806,1.407530216,-0.047990365,-0.6867583905,1.136068692
ecoli_00050,1.2962273424,-0.273254272,0.022180325,-0.6040155995,-0.23051727
ecoli_00051,1.3135201579,-0.267923509,-0.5387209310000001,-1.1039662964999999,0.043958795
ecoli_00052,1.3421274512,-0.30586483000000003,-0.428181005,-1.4827772725,-0.016657597
ecoli_00053,1.5847481718,-0.24486246900000003,-0.423863274,-1.1034865615,-0.015329333
ecoli_00054,4.3034583558,-0.121007954,1.8652055390000002,0.6405580495000001,-0.276530589
ecoli_00055,3.8034758514,-0.04399066,2.117020659,0.40982083950000003,-0.338241102
ecoli_00056,-0.5514374079000001,-0.048029848,-1.270231691,-1.0949408415,1.014675532
ecoli_00057,-0.187663,-0.076148239,-0.7817000780000001,-1.3288712835,0.977911822
ecoli_00058,-0.3356151236,-0.046794311000000005,-1.194003723,-0.6387805735000001,0.727420032
ecoli_00059,-0.41539811120000003,-0.08552493700000001,-1.405616872,-0.6572304895000001,0.7373106620000001
ecoli_00060,0.8959172977000001,0.12043444,0.089632187,-0.4712981645,0.38823240200000003
ecoli_00061,0.45693915090000004,0.131540097,0.08624577800000001,-0.6713063545,0.395184152
ecoli_00062,-1.7792968654,-0.350962926,-1.083263336,0.1530780015,1.039849572
ecoli_00063,-1.8346740750000001,-0.34418755100000004,-1.22355585,0.0387531195,1.148814332
ecoli_00064,3.8443573301000002,1.828340046,-2.148145396,4.0668360435,1.6465871120000002
ecoli_00065,3.8165062617,1.957742426,-2.541322275,4.1507021825,1.759748342
ecoli_00066,4.049930201,1.3682953260000001,-3.310373602,3.5418952775,0.7287601720000001
ecoli_00067,4.0675665328,1.419179516,-3.315431275,3.4012412945,0.573927292
ecoli_00068,0.0382438596,0.393576953,0.52161857,0.41605528750000004,-0.41096649500000004
ecoli_00070,0.9424159931,0.444636982,0.335169561,-0.0654162035,0.115747578
ecoli_00071,0.7255658778,0.371492769,0.061500166,-0.27495028450000003,0.027857161000000002
ecoli_00072,1.3433253424,0.331090588,-0.02184345,0.0836804095,0.048182902
ecoli_00073,20.0902288043,0.7573820960000001,2.587895057,-0.7804062775,-0.27702965700000004
ecoli_00074,23.5192807333,0.696397778,1.850415768,-2.0220257015,-0.08955874200000001
ecoli_00075,4.5545252378,0.37565932,3.916850154,-0.4016258145,0.016084043000000003
ecoli_00077,1.8928421125,0.476845821,2.591064295,-0.4168535625,0.268831166
ecoli_00078,5.7530931733,0.5289642950000001,3.211250819,0.4161364355,0.030301163000000002
ecoli_00079,2.0265426181,0.487748006,1.40179164,-1.3010257555,0.12121000100000001
ecoli_00080,0.5666515406,0.105543914,-0.922980627,-0.4241770555,0.083390378
ecoli_00081,1.9815450477,0.32585684400000003,2.009807944,0.6086464975,0.41288737200000003
ecoli_00082,1.8703988043000002,0.075213946,-0.9164042010000001,-0.7994103985000001,0.343919792
ecoli_00083,2.0084031294,0.040042087000000004,-1.3472110370000001,-0.7638009725,0.222851611
ecoli_00084,0.5991306751000001,-0.27503787900000004,-0.94839383,-0.9063745475,0.32115443200000005
ecoli_00085,-0.0121756936,-0.23072129300000002,-0.39216892600000003,-0.2840643865,0.286542844
ecoli_00086,0.38831509350000004,0.252433879,-0.9045750370000001,-0.1154998135,0.5809128020000001
ecoli_00087,0.5079650236000001,0.273945205,-0.8892665750000001,-0.9829982665,0.6237719420000001
ecoli_00088,2.3188654414,0.519048295,0.9490052080000001,0.3925519025,0.44571107200000004
ecoli_00089,2.4367118530000003,0.512524654,0.747426977,0.0548024965,0.527806022
ecoli_00090,1.3730798567,0.126573136,0.382020882,-0.5937271145,-0.06741426
ecoli_00091,1.2682632333,0.126137254,0.27677718,-0.5281016595,-0.009461412
ecoli_00092,0.0659642138,0.396646588,-0.380002807,-0.2933612625,0.41899008200000004
ecoli_00093,2.7853363915,0.45351927500000005,-0.883988133,-1.4081462065,-0.002706628
ecoli_00094,0.8893880074,1.5404025159999999,-1.6938826850000002,-0.4218977595,0.5912388620000001
ecoli_00095,0.7288358606,1.449866066,-2.286484632,-0.8285485345,0.555214862
ecoli_00096,-0.3661806876,0.685514203,-1.223098966,-0.0533279355,1.075322802
ecoli_00097,-0.0684542455,0.539784889,-1.620999303,-0.5446679595,1.046519562
ecoli_00098,0.0753407079,1.181176256,-4.590305712,-1.3006954505000001,0.663852262
ecoli_00099,-0.3180482811,1.097910146,-4.123642256,-1.3117019505,0.6135239920000001
ecoli_00100,-0.2239935056,-0.042422106,-1.676192115,-0.5897849075,0.129992928
ecoli_00101,-0.2880606637,-0.529459554,-3.8318325,-0.5478677385,-0.926944088
ecoli_00102,-1.3252229549,-0.47372824700000005,-3.591228041,-0.45939727150000004,-0.9221537670000001
ecoli_00103,-0.5390466269,0.035597011000000005,-3.431252148,-1.4922362445,-0.9664375940000001
ecoli_00104,-0.5031004312,0.07509867,-3.041157977,-1.1146335355,-0.89091248
ecoli_00105,-0.5659854077,-0.19600093400000002,-1.513668802,-0.008341695500000001,-0.08924797200000001
ecoli_00106,-1.0577390076,-0.08909652200000001,-1.527586967,0.15605778850000002,0.38219653200000003
ecoli_00107,-1.189070912,-0.190341532,-1.39182915,-0.18374734450000002,0.29671736200000004
ecoli_00108,1.5031245361,0.584096822,2.07012298,-0.19862688650000002,0.45762537200000003
ecoli_00109,2.179113789,0.7408784060000001,2.641983259,-0.8089449365,0.33209055200000004
ecoli_00110,1.8795667848000002,0.636325653,-0.113668683,-0.4051134055,0.193629716
ecoli_00111,2.2282217225,0.7106710190000001,-0.39557405900000003,-0.9604785055,0.33613993200000003
ecoli_00112,2.2260060448,0.7162020570000001,0.132731323,-0.9688649415,0.21436483
ecoli_00113,1.7687380162,0.18458875400000002,2.927945046,-0.7715262925,1.187215512
ecoli_00114,2.283429031,0.17830120100000002,3.148505204,-0.1879631085,1.041209602
ecoli_00115,2.996403631,0.25819627,2.647964816,-0.4300142215,1.000426512
ecoli_00116,3.6511070377,1.391143806,0.48509313600000004,-1.4963329715,1.403545152
ecoli_00117,3.8238424613,1.365476696,-0.137065023,-2.0220257015,1.312142502
ecoli_00118,4.0546049348,1.362720846,0.682238376,-0.3137360245,1.332774822
ecoli_00119,4.1765962072,1.358549616,-0.17570992200000002,-1.1292500525,1.220202512
ecoli_00120,4.1041732368,1.3477543060000001,-0.260361809,-1.2327930795,1.232196922
ecoli_00121,4.3969208561,1.385312096,-0.040274039000000005,-2.0220257015,1.2185585620000001
ecoli_00122,1.6386288866,0.928719166,-0.136710691,-2.0220257015,1.473030322
ecoli_00123,1.1193272584,1.041311906,0.347377753,-1.6859030135,1.491695502
ecoli_00124,1.4542523813,0.9504081660000001,0.21033468900000002,-0.4525315965,1.425635312
ecoli_00125,-0.3002774469,0.9075265760000001,-1.734006117,-1.0485003865,0.7930836120000001
ecoli_00126,-1.5211645404,-0.055828563000000005,-3.6199439399999997,-0.7135305185,-0.261345063
ecoli_00127,-0.755865962,0.09422176900000001,-2.723951767,-0.8955469395000001,-0.923966688
ecoli_00128,-0.1159745242,-0.407977407,-3.039393245,-0.7782818445,-1.072388459
ecoli_00129,0.2014234936,0.9552785760000001,-0.22221637600000002,-0.9406699725000001,0.8990942620000001
ecoli_00130,-0.410472271,0.5717934290000001,-1.630802364,-1.2478873895,-0.267016099
ecoli_00131,-0.6840226204000001,0.614706375,-1.585127635,-1.2502497185,-0.06099581900000001
ecoli_00132,2.7386155714,0.328591383,0.071672919,-1.2987753715,-0.281531602
ecoli_00133,1.9692799472,1.071597756,0.127037496,-1.6914643855,-0.48538561300000005
ecoli_00134,0.6870704183,0.330761637,-0.44666227000000003,-2.0220257015,-0.28717722
ecoli_00135,1.9548829418,-0.151671187,-1.053894022,-0.9537263555000001,-0.530759834
ecoli_00136,0.0043096832,0.032578979,-0.615019981,-0.8617754095,-0.06679679300000001
ecoli_00137,0.8308359489,0.143125367,0.154513598,-0.9509937345,-0.4238999
ecoli_00138,6.0225897811,1.327478846,1.048098398,-1.6786209165,-1.679026192
ecoli_00139,0.12156830190000001,0.7806890660000001,1.607954826,-0.9158769995,-0.6158962060000001
ecoli_00140,0.8673817813,-0.22797266500000002,-0.351200277,-1.4055887055,-0.5299862820000001
ecoli_00141,0.6199599301000001,0.387994353,1.341461234,-1.3826913575,-0.523400039
ecoli_00142,3.4928761555,1.138140236,-1.3401287210000001,-0.9759854765,1.223033602
ecoli_00143,1.7142110686,0.199903728,1.002903316,0.8769386555,-0.634528351
ecoli_00144,5.2756522996,0.945881736,-0.138334316,-0.7303377875,-0.137538191
ecoli_00145,0.2676677381,-1.157955492,-0.011349213,-2.0220257015,0.24299832000000002
ecoli_00146,-0.8066532083,0.17438198900000002,-1.557865195,-0.1343768235,0.743275232
ecoli_00147,2.1929259803,0.268899551,0.45636765100000004,-0.3328587595,0.42675417200000004
ecoli_00148,1.9088419047,0.24444047800000002,-0.276383704,-0.4280259545,-0.580133845
ecoli_00149,1.4787571802000001,0.127729871,0.03272862,-0.1878559125,0.25396372500000003
ecoli_00150,2.1019879948,0.191632509,0.342880727,-1.4872928685,-0.752617222
ecoli_00151,2.9983360206,0.368078151,-1.277839495,-0.31823351250000004,0.0710249
ecoli_00152,0.553822982,0.430075117,-1.516155576,-1.1551056795,0.116572929
ecoli_00153,2.2703327588,-0.032960972000000005,-1.392790222,-0.9067651425000001,-0.28887214
ecoli_00154,2.5616111247,0.8775486560000001,1.414791635,-0.4353912995,-0.9307193810000001
ecoli_00155,0.22498177100000002,-0.474772383,0.551692669,-1.6488701005,-0.209421098
ecoli_00157,0.7834935921,0.030757539,0.20886047700000002,-0.0736466295,0.518224082
ecoli_00158,-0.5424937779,-0.141775395,-1.5540603960000001,-0.5167568735,0.460795852
ecoli_00159,0.4027431884,0.5339402830000001,-0.710887189,-1.3451712735,-0.634889455
ecoli_00160,-1.0855112023,0.08377153,-1.583624295,0.3797990905,-0.264002552
ecoli_00169,-1.4916356468,-0.061878408,-0.561597581,-0.4115857975,-0.760218982
ecoli_00170,-0.9813142425,-0.128401191,-0.75253666,-0.36806698250000003,-0.853688909
ecoli_00171,-0.4232417217,0.18162740200000002,-2.215486963,-0.8889064775000001,0.049913986
ecoli_00172,-1.5965908835,0.248907122,0.46867239600000005,-0.19030579450000001,0.090811919
ecoli_00173,0.3256273449,0.202924761,-1.785863713,-0.3350586655,0.589161122
ecoli_00174,-1.3678280443,0.21404984100000002,-1.568751645,-0.8845804645,0.38819800200000004
ecoli_00175,-0.5718161924,2.510750616,-0.07503093400000001,-0.7577890365000001,0.7651803420000001
ecoli_00176,0.468888238,2.531055996,0.05659427400000001,-0.8166429925,0.6480234420000001
ecoli_00177,0.6337135211,1.198519576,-0.171245483,-0.3198560245,0.891268402
ecoli_00178,2.1771190264999998,1.214784426,-1.545901673,-0.8439154525,1.006328562
ecoli_00179,-1.4466577427,0.261485721,-1.665735054,-0.14240320450000002,-0.236939853
ecoli_00180,-1.2969009413,0.251424062,-1.8399727490000002,-0.38473173250000003,-0.303417861
ecoli_00181,-0.8890304774000001,-0.199984399,-0.9212930690000001,-0.5528457445,-1.022815705
ecoli_00182,-0.4128061361,-0.27336614800000003,-1.060353387,-0.7059727325,-1.1022078180000001
ecoli_00183,2.1506564661,0.650216425,2.5561334159999998,-0.7304692885,-0.195428179
ecoli_00184,3.0459514861,0.44755403200000005,2.795942429,-0.8214884505000001,-0.121725145
ecoli_00185,-0.9105322480000001,0.169901367,-0.55234541,-0.4159287165,-0.492266825
ecoli_00186,-1.2979137421,0.144579343,-0.767012586,-0.3498884775,-0.58526513
ecoli_00187,-0.0010290027,0.895444466,0.193324185,-0.1645150495,0.606615282
ecoli_00188,0.33644030900000005,0.9108855960000001,-0.43439288600000003,-0.6617586495000001,0.6685109720000001
ecoli_00189,-1.0033062278,-0.14113408800000002,-1.114464643,-0.45336346850000003,-0.5756726790000001
ecoli_00190,-0.9966248338,-0.040525296,-0.779853891,-0.6734175775,-0.507721481
ecoli_00191,-1.4935488192,0.08367163100000001,0.079421818,0.6720136335,0.20881733900000002
ecoli_00192,-1.5839729268,0.19317804700000002,-0.09790662400000001,1.1787981375,0.446916122
ecoli_00193,-0.4192444406,0.13858604600000002,0.436244061,-0.8028380495,-0.44323311600000004
ecoli_00194,0.17839912060000002,0.18780670700000002,0.452918401,-0.4725189985,-0.344020588
ecoli_00195,-0.3715638262,-0.051773211000000006,-0.379559083,-0.8831085465,-1.10661481
ecoli_00196,-1.1285596355,0.400081995,0.48543551300000004,-1.3261145445,-0.40072797
ecoli_00197,-1.315164696,0.385302005,0.570487646,-0.3899279685,-0.41283612900000005
ecoli_00198,-0.24007074990000002,-0.046425999999999995,-0.074600897,-0.9780592365,-1.293643016
ecoli_00199,0.36392160630000003,0.45113119700000004,1.224993348,-0.0104576285,0.341964942
ecoli_00200,0.4226833401,0.5947166890000001,2.333595894,-0.0298316465,0.6804132620000001
ecoli_00201,4.2278914857,1.316309596,3.772621052,-0.4753316555,0.556544842
ecoli_00202,2.8430993592,1.314921426,3.791636572,-0.9693279305,0.6846965420000001
ecoli_00203,1.369942713,0.602912816,3.253361815,0.0330104675,0.24851932100000002
ecoli_00204,3.4936413665,0.47886219500000005,2.646236177,0.16411891750000002,0.072319354
ecoli_00205,3.2955208891,1.010078936,4.573478524,0.0216545985,0.602499332
ecoli_00206,2.5117347015,0.581776277,4.802335223,-0.1392804325,0.775933062
ecoli_00207,1.4591665276999999,0.584642129,3.850121747,-0.8885963665000001,0.622855142
ecoli_00208,1.4108064106,0.38959575100000005,3.299428556,-0.11270978150000001,0.770140982
ecoli_00209,1.7898561669,0.916791876,1.865319547,2.1942964565,0.46668029200000005
ecoli_00210,1.6139551255,0.9727493060000001,1.730340994,2.2325684895,0.490794722
ecoli_00211,-1.0259652889,0.40225860500000005,0.950997614,-0.4909431285,0.413575132
ecoli_00212,-1.2147393726,0.37994620900000003,0.9467025410000001,0.28643600350000004,0.42222096200000003
ecoli_00213,4.7888713411,1.101564286,4.094890042,-0.19107883250000002,0.39317079200000005
ecoli_00214,3.14985743,0.9576076560000001,4.023980006,-0.1794750105,0.509847962
ecoli_00215,0.25491544,0.509436807,0.7626346900000001,0.0297239325,0.110479853
ecoli_00216,0.2377895994,0.59530664,1.142548076,0.0299224355,0.19184862700000002
ecoli_00217,-0.2430930443,0.31018813300000003,2.944439582,0.1716907725,0.7546381320000001
ecoli_00218,0.6424455782,0.597812501,3.79368224,-0.41983156450000003,0.858339712
ecoli_00219,1.1516720662,0.6471911260000001,1.123151374,2.5658560875000003,0.23723094300000003
ecoli_00220,1.0962756597,0.7488411960000001,1.387770073,3.0008472375,0.21605959200000002
ecoli_00221,-1.4444880505,0.46656071800000004,0.794139346,0.2631023355,0.5150319520000001
ecoli_00222,-1.4325811796,0.209286083,0.679483421,0.5066502235,0.075430536
ecoli_00223,1.1035359917,1.057162046,1.628633779,0.22093903150000002,0.590555552
ecoli_00224,0.5184527581,1.017154226,1.258107981,0.47751467350000004,0.554853602
ecoli_00225,4.4215581574,1.222256766,3.947286964,-0.1876752295,0.440513052
ecoli_00226,3.0199562098,1.048374446,3.808690796,0.1455756845,0.5138055220000001
ecoli_00227,-0.2279837973,0.012904309000000001,0.051812867000000006,0.0830192875,-0.42322193300000005
ecoli_00228,-0.6205477519,-0.003799583,1.673962574,-0.061447152500000005,-0.397225969
ecoli_00229,-0.22363121090000002,0.941336296,2.011561492,1.0351431635,0.39264833200000004
ecoli_00230,0.37000151470000003,0.8375840960000001,1.929294546,0.9105713295000001,0.40612146200000004
ecoli_00231,0.25462880790000003,0.5460123210000001,1.564759728,1.0418818285,0.563901842
ecoli_00232,-0.2598988794,0.593318514,1.491101381,1.3608501285,0.45276521200000003
ecoli_00233,0.37326357120000003,0.5135887640000001,2.016517504,-0.3934692175,0.19160315700000002
ecoli_00234,0.4978012524,0.48645864400000005,0.507895683,-0.08373079650000001,0.146452999
ecoli_00235,1.0648714494,0.514392266,1.038664164,-0.4077940795,0.361100702
ecoli_00236,1.3385164071,0.5490338840000001,2.718090898,0.0573836265,0.14233325400000002
ecoli_00237,-1.73926487,0.677961232,1.6055158330000001,0.4444079315,1.047253142
ecoli_00238,-0.8853643455,0.664224993,1.423899659,0.42404909350000003,0.915891192
ecoli_00239,-1.1397938554,0.12885385700000002,1.344858571,0.1597495575,0.5594406820000001
ecoli_00240,-0.9968701993,0.213223601,1.224389907,0.3622391565,0.625345122
ecoli_00241,-0.2357304939,0.9302748660000001,-0.6633114010000001,-0.7317884835,1.221120712
ecoli_00242,-1.4023349983,0.895382886,-1.980918194,-1.6328099075,0.9668986020000001
ecoli_00243,-0.7215540244,0.8937969960000001,-2.315193581,-0.6173536695,1.011708712
ecoli_00244,-1.144513228,0.044506959000000006,-2.341006237,-0.4676604125,-0.31484015
ecoli_00245,-0.8331157571000001,0.047894689000000004,-2.428496461,0.0916077265,-0.48601730600000004
ecoli_00246,-0.9327326682,0.151444345,-2.095404177,-2.0220257015,0.652653732
ecoli_00247,0.1036915342,0.191225513,-2.804355706,-0.3690897185,0.6990012320000001
ecoli_00248,0.22475255600000002,0.539559451,-1.475962684,-2.0220257015,0.720726312
ecoli_00249,1.6391025702,0.6120842820000001,0.215845277,-0.6824137255,0.672899162
ecoli_00250,1.7751389939000002,0.6312031330000001,-1.36104961,-1.5985287335,0.514171322
