,A,Fis,ArcA,NarP,RpoS,IscR,AppY,NarL,YdeO
hot_tale__hot_ale3_mid_30c__1,-2.244785395887258,0.3741862759999997,0.59222252,-0.8076961329999994,-1.3513825080000004,0.3423880935000003,-0.7800457110000005,-0.5350687824999998,-0.3953895165000001
hot_tale__hot_ale3_mid_30c__2,-1.8299999376150995,0.20167876899999904,0.5040568430000008,-0.18944036599999856,-1.5310537600000007,0.2844689665000004,-0.7711692180000007,-0.4399935324999991,-0.7565239455000001
hot_tale__hot_ale3_mid_37c__1,-1.0765772437140522,0.5192941929999986,0.2296881840000005,-0.2667031519999989,-2.061404382,0.3033457694999999,-1.1185977230000006,-0.7768702584999998,-1.4909759815
hot_tale__hot_ale3_mid_37c__2,-1.3918611364982676,0.21928864299999876,0.05696272800000024,0.08956015800000118,-1.997902988,0.3482260005000004,0.3757097639999998,-0.7295481665000008,-0.7162487225
hot_tale__hot_ale3_mid_44c__1,9.52667090140927,0.5281928529999984,0.3935890999999998,2.3441276040000005,-0.3784016139999995,-1.4396634794999998,3.1717241059999983,-1.3677582404999995,-2.0220257015
hot_tale__hot_ale3_mid_44c__2,4.246403509693442,0.4859254489999998,0.6512664919999995,1.957061476000001,-1.5208829650000002,-1.5166494315000003,2.6424370539999997,-0.6799400215000002,-0.20566492950000012
hot_tale__hot_ale3_30c__1,-1.8819082728698755,0.2107226449999988,0.5082004980000008,-0.6954030409999996,-0.8852935500000001,0.6764299524999995,-1.2858032720000008,-0.7456317544999997,-0.4891332465
hot_tale__hot_ale3_30c__2,-2.2500220067112497,0.08194114299999987,0.5545389689999993,-0.3930276089999998,-0.7026216259999991,0.4475645544999996,-1.4560809570000006,-0.6637240274999998,-1.1326871575
hot_tale__hot_ale3_37c__1,-1.5317144382287748,-0.00933300000000159,0.13141203500000032,0.04059004100000063,-1.4008936260000002,-0.2290197364999997,-0.15816280300000066,-0.8143446074999998,-1.5208518655
hot_tale__hot_ale3_37c__2,-1.073730170778779,-0.19452722500000166,0.1133073489999994,0.26056899599999905,-1.261976733000001,-0.3166485805000008,-0.17147527600000068,-0.7327369644999999,-1.0865903505
hot_tale__hot_ale3_44c__1,1.6249932784134185,0.5157548629999997,0.7324143809999999,1.6082662680000022,-1.372628723,-1.6858803144999994,2.061584108999999,-0.8433266234999994,-0.6742808334999999
hot_tale__hot_ale3_44c__2,1.111825156921202,0.08085197299999969,0.39721545100000105,1.1851257890000015,-1.5608087029999993,0.2247376854999992,1.7731142589999995,-0.7923595355000002,-0.9799168695
hot_tale__hot_ale4_30c__1,-1.7818225321444514,0.8558944629999985,0.04799028899999946,-1.2366013459999996,-1.9313040480000003,-0.10765966750000013,-2.5401496040000007,-0.7568600765000006,-1.5025866275
hot_tale__hot_ale4_30c__2,-2.385336533047977,0.8426077329999995,0.024226647000000767,-0.8265127899999989,-1.859626883,-0.2190671094999992,-2.8445948170000017,-0.6745658194999997,-1.8430009915
hot_tale__hot_ale4_37c__1,-0.7548629070640169,0.5912204629999991,-0.16735893199999907,0.186322918000001,-1.8883688719999998,-0.9367005865000008,-0.20723033400000104,-0.4799404205000002,-0.7874793585
hot_tale__hot_ale4_37c__2,-0.567181407269615,0.3021252289999996,-0.046169951999999626,0.34872612000000025,-1.8301999230000003,-0.5899216025000005,-0.4557477540000008,-0.4385081024999993,-1.1053748655
hot_tale__hot_ale4_44c__1,2.34604598503155,-0.2861026200000012,0.00039793400000043283,1.222379676000001,-1.3972837360000003,0.18411064150000025,1.96251138,-0.08856976650000004,-0.020088914500000055
hot_tale__hot_ale4_44c__2,1.249684310360936,-0.056523724000001614,0.06168165600000109,1.5156101150000003,-1.3387296620000004,-0.08340247149999946,1.347361541999999,-0.12219313549999987,-0.05464000050000006
hot_tale__hot_ale8_30c__1,-1.109493854799269,0.7996789129999993,0.023464927000000912,-1.0301638399999993,-1.9839582040000003,-0.3416351765000005,-3.6282171150000013,-0.4733550484999984,-1.4303571645000002
hot_tale__hot_ale8_30c__2,-1.42523163695069,0.8264814429999987,0.08428102899999956,-0.7815340779999991,-1.9168988690000008,-0.18164022350000053,-3.102812102000001,-0.4103529565000006,-0.6057757184999999
hot_tale__hot_ale8_37c__1,-0.8929105524816355,0.4595230599999986,-0.24066992300000045,0.4150712060000004,-1.904136262,-0.35700745850000004,-0.8114360590000009,-0.30836901249999915,-1.4062084785
hot_tale__hot_ale8_37c__2,-0.4781052461011554,0.4268042599999991,-0.2407826909999997,0.2490019140000008,-1.8966237050000003,-0.31132485650000064,-0.8104813750000011,-0.3172314654999999,-1.3325354495000001
hot_tale__hot_ale8_44c__1,3.1828077928449683,-0.38799655600000094,0.11352845799999932,1.101586858000001,-1.4268070109999993,-0.14425601950000022,1.0741195629999991,0.4310402934999997,-0.5828816584999998
hot_tale__hot_ale8_44c__2,3.306953504161992,-0.11569428900000035,0.05564769999999975,1.288350372000001,-1.4012864030000003,-0.1758520775000001,1.1586155079999996,0.28209759750000085,-0.7067278845
hot_tale__hot_ale9_mid_30c__1,-2.003418287985585,0.9897555029999996,0.4238110329999998,-0.4339945609999996,-1.4862597169999994,-0.2260767715000007,-0.6345485160000006,-0.33009216849999845,-0.7719590335
hot_tale__hot_ale9_mid_30c__2,-2.25887236311575,0.9308610029999986,0.3619286040000009,-0.5454550319999996,-1.6028070109999994,-0.0066986545000009565,-1.0619139370000008,-0.24252976949999994,-1.0607739115
hot_tale__hot_ale9_30c__1,-2.2016802127277715,0.6841337329999995,0.23718312100000105,-0.6768561259999997,-1.7950013550000008,-0.10281005150000057,-2.1860866100000007,-0.8644760724999996,-1.6939639955
hot_tale__hot_ale9_30c__2,-2.734388217800249,0.6838434529999997,0.3578092789999996,-0.4427609689999992,-1.947474307,-0.21898084550000085,-2.091579415000001,-0.7912126084999995,-1.5292400194999998
hot_tale__hot_ale9_mid_37c__1,-0.8535582721477355,0.6025187529999982,-0.06546374200000038,0.10900546600000104,-1.6525674640000003,-0.3861573265000011,0.7565152689999994,-0.4892257485,-0.6814782415
hot_tale__hot_ale9_mid_37c__2,-1.0042902289302065,0.7505160229999994,0.0031101880000008464,0.07192972300000111,-1.6748199380000006,-0.3953500974999997,1.0215693069999991,-0.4169995815000007,-0.8199147605000001
hot_tale__hot_ale9_37c__1,-1.4812646852277358,0.4327099519999997,0.024472945999999496,0.16273702100000076,-1.4977907750000004,0.17614401450000014,0.1495597679999996,-0.6802163474999992,-1.0994375965
hot_tale__hot_ale9_37c__2,-1.900459383504055,0.453376346999999,0.0557053130000007,0.2981776620000005,-1.5303036040000002,0.3180274885000003,0.2918713229999996,-0.6042122615000007,-0.5716137875
hot_tale__hot_ale9_mid_44c__1,2.8049896121010027,-0.06204519300000123,0.1534750460000005,1.005902581,-1.1648128910000004,0.5502805654999996,3.0059570459999985,-0.2540971174999997,-0.10950737950000013
hot_tale__hot_ale9_mid_44c__2,3.2136224652836733,-0.3963894070000009,0.38316593699999935,1.1248057740000013,-0.9895178179999996,0.8832159234999999,2.7716194369999982,0.10775057849999924,0.3053634615000003
hot_tale__hot_ale9_44c__1,1.399837186937537,-0.3496356790000004,0.4290219799999999,1.1257314590000007,-0.8601416400000002,0.9579554935,1.7426901049999994,-0.20135758249999916,-0.22484669150000006
hot_tale__hot_ale9_44c__2,1.6569798784455088,-0.1352341060000004,0.4794780809999999,1.2708646950000002,-0.8377917470000007,0.6715981195000005,1.6721540259999983,-0.21170781949999995,-0.013926680500000009
hot_tale__hot_ale10_30c__1,-2.4217819236094638,0.4512548629999991,0.40552786700000004,-0.4535711859999996,-1.3864959540000008,0.4974361004999999,-2.0837502460000006,-0.8579470845000001,-1.2112874325
hot_tale__hot_ale10_30c__2,-3.4755556675847026,0.5338281129999984,0.3639100380000002,-0.4337726259999997,-1.4021387819999998,-0.05755828350000058,-1.662409990000001,-0.8320020884999995,-0.4390901655000001
hot_tale__hot_ale10_37c__1,-1.6820748115876607,0.2987292799999999,-0.17456958,0.095596103000001,-1.4716649169999998,-0.1623503435,0.23541245900000085,-0.9100796795,-0.7916617585000001
hot_tale__hot_ale10_37c__2,-1.445258041490223,0.3067085459999994,-0.11277531100000004,0.23253100500000026,-1.5490202170000007,-0.08128205850000114,0.2991948109999987,-0.8913156854999995,-0.6349818034999999
hot_tale__hot_ale10_44c__1,4.050657492275355,0.049579639999999266,0.5476285960000009,1.7692800970000002,-0.9616132069999992,-0.9963476235000002,2.509106703,-0.5701095055000005,-0.17708646050000001
hot_tale__hot_ale10_44c__2,3.5705289943829115,-0.20847917600000088,0.1387079379999996,1.4563369240000013,-0.9517457350000011,-0.0611264785000003,2.675717015,-0.5118017244999997,0.1925851205
hot_tale__hot_ale16_30c__1,-1.798075193766596,0.6307159229999986,0.12374161199999988,-0.5815390979999995,-1.5313009379999991,-0.2597691485000002,-1.370726777000001,-0.6838693684999999,-0.7827259845000001
hot_tale__hot_ale16_30c__2,-1.9902912742539247,0.6985527329999996,0.14894761899999942,-0.8424817189999994,-1.6343591869999994,-0.19272753549999955,-1.7894843490000008,-0.5485812645000001,-1.5928195685
hot_tale__hot_ale16_37c__1,-0.7336765254398326,0.313093434999999,-0.19482372100000056,0.5122986850000002,-1.5650683179999998,-1.1201799144999995,0.481207135,-1.0055411605,-0.3924577825
hot_tale__hot_ale16_37c__2,-1.296439972048418,0.3310321569999992,-0.20781360900000045,0.4814144040000015,-1.6141350879999994,-1.2923696695000002,0.6907774949999999,-0.9989605034999984,-0.9380321365000001
hot_tale__hot_ale16_44c__1,2.2051769325405024,0.14238874799999834,0.11628757499999942,1.925064482000001,-1.2489221809999993,-0.12996604249999955,3.3570121539999995,-0.7385856815,0.07437360349999977
hot_tale__hot_ale16_44c__2,2.3388627869302123,0.2257932159999996,0.3061081689999998,1.814089431,-1.1555121919999998,-0.8344333054999993,3.4624503580000003,-0.4397113315000008,-0.15421459650000013
pdhr_ale__pdhR-13_51__1,1.0546407003463203,0.04113786399999952,0.18245214799999945,1.4630707040000015,0.5452866519999997,-2.6229944305000004,1.904977825,-0.8010420484999994,0.3857361435
pdhr_ale__pdhR-13_51__2,2.507172361141145,0.2587790299999995,0.056750174999999466,1.4844565850000002,0.41892709200000056,-3.1269213925,2.2709284739999993,-0.7811465095000001,0.5186194825000001
pdhr_ale__pdhR-14_46__1,3.835100063039704,-0.38320211100000107,0.9022052259999996,1.3923622990000009,1.5375000920000002,-3.2147172085000006,2.7129472809999977,-0.3802087294999996,0.7754025585000002
pdhr_ale__pdhR-14_46__2,5.40635902578815,-0.0986612270000009,0.8055110059999997,1.3829845070000006,1.4069425520000003,-2.1647756015000006,2.3446727329999995,-0.3273251774999997,0.8749999425000001
pdhr_ale__pdhR-15_51__1,5.807928068409686,0.3133158039999984,-0.13942209899999902,1.6679646310000005,0.5506141820000003,-1.9918999645,3.823779943,-0.9761005144999996,0.7203188634999997
pdhr_ale__pdhR-15_51__2,5.525787588110523,0.1833017349999988,-0.07192016499999987,1.823521318000001,0.542759671999999,-2.2865640345,3.834876159999999,-0.7803540804999995,0.6999780255000001
pdhr_ale__pdhR-16_49__1,7.506887073928196,-0.3903912950000006,-0.05294931299999917,1.7122421599999995,0.8923856620000006,-3.3376013985000004,5.953124992999999,-0.5638357965000003,1.3527785894999995
pdhr_ale__pdhR-16_49__2,6.945077387652487,-0.3920261120000017,0.3621599379999996,1.6044932240000014,1.664690922,-3.2461960005000003,2.8585292959999986,-0.5128694395000002,0.11818381249999987
tcs__del_atoC_LiAcet__1,3.545111811912683,-0.6646710270000007,-0.1898343760000003,0.08088165499999977,0.1400875759999991,-2.8049845975000007,0.3387103749999998,-0.5654890544999995,-1.0371480525
tcs__del_atoC_LiAcet__2,4.691858315161068,-0.6059585270000003,0.008173475999999624,0.08869529400000076,0.3175289919999997,-2.6618671565000005,0.12931535299999908,-0.4132689664999996,-1.3262403084999999
tcs__del_atoC_LiCl__1,3.63178454143382,-0.8568027540000022,0.1696543419999994,0.3266621780000021,0.5720978920000004,-2.8779287014999997,1.6843002899999997,-0.3804213774999994,-0.7444360665
tcs__del_atoC_LiCl__2,4.01105173957739,-0.6334539220000011,0.06729879400000094,0.17252443000000106,0.6645033520000005,-2.6819379575000006,1.7432990189999993,-0.19101789249999968,-1.0673557645
tcs__del_atoC_m9__1,3.0377841559617207,-0.8459306680000012,0.15616148500000016,0.4685889690000007,0.4565168320000002,-3.0202150875000005,1.7169240099999996,-0.4846049565000001,-0.4764293315000001
tcs__del_atoC_m9__2,3.329823810986964,-0.8777779950000006,0.2391980920000005,0.3947822600000004,0.4858056319999999,-2.9340640455000004,1.62469428,-0.4006434665000001,-0.34246314050000004
tcs__del_baeR_etoh__1,14.675453700727616,-4.580359271000001,0.8641572160000006,0.623438579000001,-0.3660686989999995,-2.4109980235000004,-0.09663700500000072,-1.4537137614999995,-1.2429178105000005
tcs__del_baeR_etoh__2,16.22416135794386,-4.616734858000001,0.9730838560000006,0.6830952490000008,-0.18654836400000008,-2.5323048115000004,-1.9883272070000009,-1.1451116345,-1.4408237325000002
tcs__del_baeR_lb__1,18.66003231646578,-2.9703903820000006,1.3337503460000004,0.3969496840000009,1.7351000919999997,-2.2873587755000004,1.0047145849999994,-0.3820145015000005,-1.3760242665
tcs__del_baeR_lb__2,18.949414306135083,-3.2148831300000005,1.3123093059999995,0.433695053000001,1.6869867619999999,-2.3707005975,1.1242961389999993,-0.3027732245000001,-1.0422941325
tcs__del_btsR_01xlb__1,16.85444681240027,-0.8735078020000007,1.8951162460000008,-0.4477717799999992,1.4074916319999993,0.566888626499999,2.3695003309999985,-1.5646758445,-0.4292993745000002
tcs__del_btsR_01xlb__2,16.852955656687996,-0.733253521,1.911921266,-0.3833607849999998,1.352980122,0.5541676624999994,2.3067051549999995,-1.6569003935,-0.9228135835
tcs__del_btsR_lb__1,5.263885192453798,-2.3248173880000014,1.3500569860000002,0.7463663790000012,-0.6825328420000005,-2.2648360665,1.011399600999999,0.2682209975000003,-1.5104451644999999
tcs__del_btsR_lb__2,4.932296815137507,-2.0168881190000016,1.3769704960000002,0.6575106840000009,-0.7267166940000003,-2.1911023015,0.8155755600000001,0.5264552055000005,-1.6329951745
tcs__del_btsR_pyruvate__1,16.32685281430716,-0.8411960460000003,1.913679546000001,-0.5336693209999996,1.308905381999999,0.5499617185000005,2.3144371339999994,-1.4637153035,-0.3065980795000001
tcs__del_btsR_pyruvate__2,15.99689634285122,-0.7198397090000022,1.806034486,-0.2659743839999997,1.2243911920000006,0.5319589505,2.178589025999999,-1.4390991645,-0.5360993525
tcs__del_cpxR_etoh__1,14.974095346113764,-4.550710786000001,1.5584501159999995,0.713541621000001,-1.1037663309999992,-3.4030029415000005,1.5082463939999995,-1.1978485065000006,-0.8017596735000001
tcs__del_cpxR_etoh__2,14.468611291793046,-4.437634923000001,1.5129874460000003,0.9184691770000004,-1.0972002140000008,-3.5083442794999997,1.5778047599999994,-1.067277462499999,-1.7014777845
tcs__del_cpxR_lb__1,20.065149336016127,-3.8646288810000007,1.187646956,0.32756303499999984,1.5897364320000005,-1.7543617435000003,1.5564378439999995,-0.5703100065000006,-1.3168895875
tcs__del_cpxR_lb__2,20.78342882671089,-3.867960520000001,1.1836731559999991,0.4018881590000012,1.7093981219999996,-1.7221588425000007,1.2082058929999997,-0.2487453894999998,-1.1732983565
tcs__del_cusR_CuSO4__1,8.329064324916096,-2.7915488490000016,1.1349264560000003,1.3157551000000005,1.2612222119999998,-2.7409887564999997,-3.0126382640000005,-0.3636793205000002,-0.7915129285
tcs__del_cusR_CuSO4__2,8.766523329511767,-2.870571335,1.1713692560000002,1.1404455170000007,1.344198651999999,-2.7912826005,-3.9795531200000007,-0.18071320550000006,-1.3181280975
tcs__del_cusR_lb__1,1.9286774365661423,-2.746438998000001,1.2777057660000004,-0.11914320299999925,-0.045943152999999626,-1.6741290215000006,-3.1650690180000005,-0.4904922565000005,-1.7516374315
tcs__del_cusR_lb__2,1.1476898355412108,-2.538323333000001,1.193604036,-0.07375017000000028,-0.08051990100000063,-1.9622144165,-1.8764626360000003,-0.5804042374999998,-1.4441899615
tcs__del_kdpE_01-kcl__1,2.3542517807323207,-0.6584425610000011,1.2096861860000008,-0.02120335299999976,2.1430292019999992,-0.17054321950000073,3.165216159,-0.4611358805000005,0.09867258849999994
tcs__del_kdpE_01-kcl__2,2.285780105266704,-0.7083558840000013,1.2190105160000009,-0.08548414199999943,2.1303641419999995,-0.3963621745000001,3.1279356369999984,-0.4103342555000005,0.5477973844999999
tcs__del_kdpE_115-kcl__1,0.6075695359023836,-1.2890832330000013,0.7495786259999999,-1.3763288929999993,1.9626137519999995,-0.19598352550000087,-0.5536552900000009,-0.6257547715000005,0.6483820124999999
tcs__del_kdpE_115-kcl__2,1.347047636564091,-1.163286869000002,0.8959164460000011,-1.205690044999999,1.9231374920000004,-0.39054298049999936,-1.0452958710000004,-0.4813081514999995,0.44237968850000003
tcs__del_phoB_m9__1,1.4148050860962167,-1.076082735,0.4354083030000009,0.4245360670000009,1.017683461999999,-2.3418167745,2.422085435,-0.5446831014999995,-0.4396402225
tcs__del_phoB_m9__2,1.668779261808771,-1.1293486480000006,0.3366157439999995,0.27858478800000075,0.9924556320000004,-2.4360301415000007,2.80875659,-0.5484098884999984,-0.07997324250000015
tcs__del_phoB_m9p__1,1.912356286162237,-1.5594520260000009,0.9587748460000008,1.1557208700000006,0.3819785919999994,0.4871818015000002,-1.2500476500000008,-2.4385274455,-1.4915531105000002
tcs__del_phoB_m9p__2,2.1542614580551414,-1.5278851440000016,0.8887788660000009,1.223192967000001,0.3786073319999996,0.5049335485000004,-0.7289608530000011,-2.4518684995,-1.4077338415
tcs__del_rcsB_etoh__1,9.37460952979342,-4.521711251000001,1.239469466000001,1.3193350500000005,0.6027950220000005,1.4562685635,-3.0633015880000007,-1.5638156055000003,-1.5451169925
tcs__del_rcsB_etoh__2,9.81474954969164,-4.323496289000001,1.2866112859999994,1.2414231750000004,0.6368650020000004,1.5348986334999992,-2.8800253000000007,-1.6198489715000006,-1.7240360675000002
tcs__del_rcsB_lb__1,16.92066468518218,-3.438243162000002,0.593363677000001,0.9353603680000004,1.367672301999999,-1.3438435365000003,0.39393054899999935,-0.4140866384999997,-1.5308198615000002
