,Cr_1,Cr_2,Cr_3,Cr_4,Cr_5,Cr_6,Fe_1,Fe_2,Fe_3,Fe_4,Fe_5,Fe_6,Cd_1,Cd_2,Cd_3,Cd_4,Cd_5,Cd_6,Zn_1,Zn_2,Zn_3,Zn_4,Zn_5,Zn_6,Cu_1,Cu_2,Cu_3,Cu_4,Cu_5,Cu_6,Pb_1,Pb_2,Pb_3,Pb_4,Pb_5,Pb_6
ybaB,-0.0006845195225921053,0.005091796016807342,0.005526092422452477,0.010119714768958002,0.011173717523908257,0.01569395817052415,-0.033706283919100466,-0.08538157607506552,-0.10238947369782543,-0.11918849258814798,-0.12831510095046533,-0.1301910711064564,0.008469771031191009,0.020862266847777654,0.03877500221525537,0.05896060144156855,0.07048247051878835,0.0830331401617202,-0.0025062107043210768,-0.025594118743474014,-0.037007367084509885,-0.0395488692943762,-0.029944066954566383,-0.00791496038328158,0.0058010418402854045,0.010661925022145885,0.02502719633804193,0.033961554433065165,0.0356246295012812,0.042474429539922746,0.012673058510548016,0.0135666617636601,0.019224130552924996,0.039988780415699386,0.04194618815558051,0.04406635827293805
insA_1,-0.005867919184850681,-0.0086293108772967,-0.0138176994743213,-0.008928849086533115,-0.006909141102067578,0.0018060356302317395,-0.0178195578624395,-0.03695021826278985,-0.0416097662698452,-0.054673089925261764,-0.05404130063073216,-0.05044258060107913,0.0023889053093622977,0.00384104617874449,0.008178142142112089,0.014585517213214846,0.01853571465245517,0.02661279140642311,-0.003750930018246225,0.014801890847395131,0.0550963701407014,0.05916463629311339,0.05106431691057658,0.010931724834015872,0.0015105249793877634,0.0010451079419998444,0.0022144538163912913,0.010908304013133877,0.0188789795131171,0.01836896905728834,0.007295900632353242,0.01449624460657598,0.009494680282499774,0.01884900199428796,0.035518694743011205,0.05181271138796379
ybaA,-0.013810534491071693,-0.01835472447767372,-0.026333245641808858,-0.04600451179401161,-0.05326002737516368,-0.05622343700988284,-0.0022572702218232035,-0.03680332988401749,-0.09605598113170168,-0.16278971678843973,-0.22197472613841174,-0.29209209760811244,0.3429918658556173,0.7594624855026925,1.1267112909429782,1.5308746597331775,1.8939954310899076,2.097119836820277,-0.00831539689411648,-0.011264898413288885,-0.036577615944428384,-0.05743054184064216,-0.07875684958801668,-0.10462639612535404,0.013413089814902442,0.0255120814959475,0.03966539909036136,0.04395113751697613,0.056521085285131036,0.06321898408404314,0.015369623537320078,0.02080561969860769,0.02675104219363082,0.045131589767762464,0.05319847551862813,0.05782518668423575
yajO,0.0022732878169950885,0.00755411041216866,0.022317182028550514,0.03514202679485011,0.04581478045562561,0.05181481296374249,-0.0059681122223872105,-0.061170517128028026,-0.090490797422039,-0.13116765159540056,-0.19298808579343335,-0.23731568896003724,0.004860816441985786,0.010755714483606812,0.015430944688091548,0.01859096091688866,0.017909770938950288,0.027034462745064058,-0.006864746583638295,0.0598067461179877,0.7340559239812705,0.04776844837421745,0.1014771609156775,0.18053471165568072,0.005055495827123665,0.0170948101961076,0.031071810300219112,0.04127993150894548,0.0484574067172736,0.055904860794159336,0.007761829400268551,0.0047341907924324895,0.00932773593739633,-0.00016742591577779929,0.008386643996729332,0.016573681228653978
cdaR,-0.010417227069844236,-0.018632156402661405,-0.011330807836897688,-0.01288249876437539,0.0047391091576954964,0.047033335571419865,-0.07485114859838232,-0.12216664393586107,-0.13971874435251028,-0.15769608274818306,-0.16360129121364042,-0.1693048007041927,0.008170962173367071,0.02335669079814055,0.0451070469902479,0.06770133301317685,0.06859896815559753,0.07796719868138934,-0.01958979423973163,-0.04009676466110647,-0.04749004379087576,-0.05057194922362972,-0.0571179307087772,-0.06350388349478836,0.001378921625011569,-0.002903633242703274,-0.000127696394084117,-0.00021371994752317696,-0.0015140191272070994,-0.0024822792567688393,0.008661560013242033,0.021923773500532727,0.04214591872676023,0.04308753852049342,0.04713577946707543,0.06689019563427433
ylaB,-0.005276271190494872,-0.0005317658287712297,0.007926933003762699,0.01892076029706737,0.026621099734024503,0.03209996046699773,-0.020137169154736116,-0.06035277708662285,-0.11583204093613905,-0.18419627805030694,-0.23684106085131654,-0.28528240008865663,-0.006596973225230867,-0.00913456701710842,0.00014187879236140927,0.003445515277353843,0.000753057786051658,0.004995288477591771,0.4166160750921957,2.6856895783053822,3.7572844880161047,3.4525153954669463,3.140103704887806,2.925086441928101,0.005933691669333609,0.011179000952534405,0.017817101312610543,0.024041077550515214,0.029588843474358237,0.03815210748744358,-0.002557693567661314,-0.0010646517561421725,0.007184985846981368,0.012845046043441376,0.01729270084086149,0.024312249864421376
adrA,0.0006680997557559352,-0.0018976688700609152,0.0003316065380250184,0.0015773316607290435,0.006148929280350299,0.013647843661053179,0.00781563742318155,-0.030898441890504686,-0.06852241721306092,-0.17276635552899403,-0.2457693410388,-0.16766837762582967,0.005927372052608012,0.016055020621506245,0.024059887613555254,0.029486283995127763,0.03225510531186111,0.03820789525455805,0.0015646526699346064,-0.008370792654444188,-0.003355137897576752,0.00788945652692912,0.0004024231831547628,-0.005391696477990943,0.004238470797013204,0.008647119209138214,0.012382351958587357,0.025004253364913426,0.03427325500590096,0.04113764258809393,0.003619981837886404,0.012472756133602488,0.02857191164275448,0.03706039111890275,0.0565672635367696,0.06945429318546846
ylaC,-0.0187788987010284,-0.01932742194839681,-0.016293733416090313,-0.006078126205077353,0.010383647946867457,0.02740267560720333,-0.02558019851204697,-0.03633616651631874,-0.021288666810851817,0.005111164960659293,0.03848245646580727,0.06597391798070028,0.00431752431801649,0.007700376689228482,0.01199987752246042,0.0210482572760723,0.01959436811516186,0.023984029619157927,-0.0010187191057659637,0.012332697689738815,0.014012870312155628,0.012482236544584998,0.008411675621489175,0.004446751457737243,0.0007101560583862678,-0.0018428664379823848,-0.011851338307728049,-0.016682231613517264,-0.02400844670772989,-0.029539909592503924,0.00965983103057884,0.01550362688257865,0.018638006211885185,0.019085565716418267,0.030069023445366938,0.03747861837279893
ppiD,-0.012385022650760674,-0.011047986400363,-0.004848021394254927,-0.009466967852290674,-0.005988790806114828,-0.005190004457760925,-0.016885189372847966,-0.027510057650856103,-0.018280808141579185,-0.004699667900646513,0.003394188999545056,-0.0051528202605948285,0.0001394248209617295,-0.00141270340748613,-0.0011740011798898867,0.0022794444565300705,-0.0005409577127827045,-0.0008595181070149338,0.001314766096976657,0.007743277029361681,0.026479658846816457,0.0506761104875309,0.06103609945940541,0.07164744346702527,0.0008070405930811796,0.003934120780356086,0.008641295203805275,0.013637672667220076,0.02489344143529754,0.04315149280414388,0.010376965923142458,0.016479020223651775,0.023428256324559613,0.035734956285410284,0.048955029838931324,0.06195044383727595
ybaK,-0.008929282181034826,-0.013008313318701715,-0.013684632123185134,-0.013148577273658948,0.0032260167536184315,0.008327756873842691,-0.016883964664547186,-0.0448244018899276,-0.05697789174619186,-0.08239563269888336,-0.12218361671928753,-0.1527348490111033,0.004503261354023366,0.007400132727377466,0.007230184850206737,0.013038596344124857,0.011598948765924677,0.012588267660217057,0.0015126644168733095,-0.013095060238684206,-0.01446760372789435,-0.010576912546473196,-0.012394272985285762,0.00022559029775685854,0.010981750795083707,0.014216797267589015,0.016887001415579934,0.029580633161892876,0.043712516851149005,0.05045591062799309,0.004803112112180178,0.009538796293959529,0.013885586856166384,0.02241916689870449,0.03716562949538635,0.04834868673202199
ybaV,-0.007635881980393881,-0.02094145968771784,-0.012278367794734651,-0.02377225578344577,-0.02356179235162197,-0.01954545752302393,-0.03992813469425413,-0.04429053905871632,-0.07543464511722042,-0.08061974984584212,-0.1213780969433156,-0.11085940261084233,0.007704109125650031,0.021867777928460126,0.03105489902230194,0.0383260728662013,0.042599693236166185,0.050855993696396345,-0.0018354539839871566,0.015247173420275787,0.023268564121353825,0.035818857313602216,0.035663571518237805,0.034776010371579166,0.009874546434676038,0.013909283551991556,0.022346092382631768,0.03048414676745753,0.042628825448934496,0.05017966176707595,0.0011965979291514376,0.0012801254271845265,0.00941216482411721,0.018603195534950902,0.03241810928265978,0.05163701318287718
ylbG,0.009301084749961924,0.015362984107060362,0.007932352252993382,-0.003008324165569964,-0.012997064722271336,-0.02081695855923924,-0.052622907852173516,-0.10987219930474564,-0.15871679985192802,-0.20360206823792013,-0.2361576224146296,-0.2604140466866734,0.0031842736908353213,0.0072315938636390575,0.01250530248608227,0.013852099282755834,0.009495392775843598,0.010420719870342272,-0.031300957684560884,-0.03840313179922162,-0.02991132855354598,-0.020796820885063173,-0.011715168775809788,0.003968453627312769,0.005006548790841328,0.011473778475177452,0.014264723283547566,0.022696172710204663,0.03052892339805338,0.04077692644935023,0.005288252094912205,0.008822459454519616,0.018365425269074264,0.03379571569371953,0.04811704408236371,0.06302185257938529
yafM,-0.03092564549029671,-0.04958132233662935,-0.06474061164607754,-0.0795248295164036,-0.0802522258027316,-0.08386570408533488,-0.13561274343994684,-0.1805960633922304,-0.21059024081716007,-0.22865684238622944,-0.2389193080146051,-0.23649077115479375,-9.952480339405714e-05,-0.00022738488722355167,-0.0005584588296610025,-0.005691689685028728,-0.007900028513140193,-0.007492087687769798,-0.0010493808437558284,-0.0031063616461618924,-0.02195267920978289,-0.02148945282807597,-0.04247501279356993,-0.051197253799896016,0.006449330536612039,0.00994496726938192,0.007338514097465434,0.012466604774017072,0.019642166682727117,0.031087171015315895,0.00021953638077168482,0.009245561537084352,0.016054432408161342,0.02465347745121856,0.03425048609925035,0.03832178920558193
yagT,-0.003959645528102515,-0.0018413730431232312,0.007913042477007195,0.020035062647697343,0.038632308951166115,0.05704533425650224,-0.004253799883625476,-0.0299379204898732,-0.0595961044904889,-0.10741975411562686,-0.1525566219229925,-0.1843299726391572,0.0018990688552717988,0.005448889349980641,0.011139533946056013,0.014011576445121273,0.016234458323468124,0.02198901384572018,-0.13358731645064473,-0.018778494268253763,-0.0583616595874033,-0.0737759744945114,-0.07281421805295905,-0.07240064139408227,0.009536943425946999,0.017563057302397333,0.02693982759616588,0.03013574389363248,0.0352101823808442,0.03921863282041639,-0.0017069729417601269,-0.0033610706260018427,0.00963791016596879,0.018869201649775257,0.029957119293489883,0.04542249961803814
uxuR,-0.008779674784061211,-0.014856579591344073,-0.01663913116240542,-0.01974587383584913,-0.019933116328397414,-0.024678037779471692,-0.007985814950551213,-0.020329086493618226,-0.03511038734688102,-0.051207986179596536,-0.07619614821321459,-0.1027655449762892,-0.0019294484413413325,-0.005979315002409402,-0.013492215614704348,-0.01640563646137251,-0.01969648811838357,-0.019105829560288674,0.27394692680300137,0.5603267276941467,0.8168601168455759,1.0458116347062751,1.2272894118963649,1.3520660082040366,0.003154691623169541,0.0099234428247173,0.010320999052780104,0.017567860549075203,0.02761221708996689,0.03336252369498985,0.003827683366777776,0.01438013203360446,0.016523216115846458,0.021151141390001217,0.028557547723598312,0.04253098129422325
yahC,-0.004921228107242789,0.003856233590189301,0.006417280527188559,0.026138391872929503,0.03865122543849733,0.04361472758421574,-0.046985779833697235,-0.09639613684139543,-0.08996034141679868,-0.07919732008566077,-0.07646744161195643,-0.09533138134239244,0.00044543904386994094,0.008468025230661692,0.02166345062428809,0.02920380415914417,0.025020924362383474,0.022232079303758343,-0.051372767727128114,-0.06490122859369582,-0.06346677393003178,-0.054136097274379284,-0.03844752976106852,-0.027494974096016485,-0.00037177407142715115,-0.00647447468189671,-0.004966292044141138,-0.0048940640022395576,0.0021223250991964718,0.011758666158353677,0.0068749976513560315,0.01238297919335733,0.012483492033608963,0.023042170473911643,0.029692784810523613,0.026498500675440927
ykiA,0.0021689054934692247,0.0021595397343857673,0.0039619865193721154,0.01278167967604929,0.016089971668911466,0.014004485000446593,-0.008304125592313475,-0.05225860548442034,-0.10665916272386967,-0.17165253833200514,-0.2428397482666628,-0.31042087475645913,0.0020539631856895807,0.006602693622927643,0.013008925128527363,0.016550471109063342,0.002709114650871147,0.0012774020868722743,-0.005724433347909778,-0.020416367523806087,-0.0288585951869195,-0.041587183453866486,-0.057393095910240874,-0.05875087276789199,0.0026744167216063612,0.009279744756049644,0.01128200979438792,0.013830266576514058,0.012842615314077387,0.015351475726779053,-0.004650018491671978,-0.002961732788224316,0.001377247857325376,-0.0010469466074103507,0.0017716438217418907,0.011047070097879648
b0332,-0.013848865787806395,-0.02578522090350293,-0.029266487391692388,-0.022064423259789398,-0.007350311956773927,0.010300772456943386,-0.05692250816155747,-0.10587408562109388,-0.17079345292883685,-0.21465818225708788,-0.2570620957677545,-0.30271746933188626,0.012924378439961965,0.028448853780257417,0.043140522434962685,0.053389092600176616,0.059660611825976435,0.05908071284297981,-0.01793819593271823,-0.02759494157323341,-0.031643078087466914,-0.03120435951153209,-0.029018887771224976,-0.007574108247224535,-0.010348875919730422,-0.012348706163886777,-0.002225669366031236,0.014374031539676731,0.028824846452626538,0.04474286516890801,0.009175480107116352,0.026136439299938176,0.056615997118417014,0.07989672671354353,0.11473866623509946,0.13289566148168522
proS,0.0017680332735698118,-0.0017271542049022055,0.005474153676030865,0.015022686252045604,0.025845433003225997,0.03345384989096998,-0.018672427937593116,-0.028276462459040738,-0.032204598547524825,-0.048306236743526375,-0.05807951807312613,-0.0685517712919608,0.04348250350647853,0.08521897581116095,0.14123075421122627,0.18420363767835726,0.2477638217296805,0.3177215241042322,-0.009364995197666363,-0.009404018765388496,-0.009982337209574,-0.011114700855968506,-0.018157953810582404,-0.03179175430693988,0.0032243372914566586,0.01090776260636353,0.016210314108834806,0.02235757255150193,0.024697184969716558,0.03298414167172517,-0.0043104571863609616,-0.008071263935074001,-0.011217993038979223,-0.012126508974641906,-0.014293762891637422,-0.019009904945971837
gadX,0.0011082440185718762,0.0013699007910893224,0.003302910595270614,0.0034391772494780713,0.005265498355390929,0.0075631110896535875,-0.003547429757817899,-0.005782391950428395,-0.009529956197667836,-0.014844506224571615,-0.020063936068036803,-0.031770907500274524,0.007295693304766675,0.0246718705205134,0.051343200488304534,0.10093829963738143,0.17977044537416806,0.2904727121475029,-0.014572142630141947,-0.024974990958747736,-0.033354293736521524,-0.04192702578145036,-0.054430370316657324,-0.06595616435660227,0.007858207812280365,0.02412690816852668,0.039659294148938325,0.05235621385759602,0.0590534880878919,0.0606373217336524,0.009511855371119178,0.015801900955102314,0.015332029130866868,0.016306170308356575,0.01713886372002065,0.02055925767803677
deoD,-0.009942271353287624,-0.009356380623108573,-0.010536770881338527,-0.011623040417512557,-0.016408366938756552,-0.01678652828905894,-0.003822989919065942,-0.00835972842835558,-0.01742242816422519,-0.024262744488799837,-0.019063882218454925,-0.014344305695322947,0.015542461370482763,0.03125412936482544,0.035026620623090865,0.03771877191382906,0.03707737479613156,0.04005796773840602,-0.0003983745086897461,0.00818924477082669,0.014819916614995744,0.035821925304603444,0.05084896437299313,0.06433577756673274,-0.009054647236793415,-0.011281914484299237,-0.010031372889038126,-0.006257383922538347,-0.0012567033291307676,0.0009401055130461481,-0.002149130881514296,-0.008098721112611305,-0.006267042720142603,-0.007159189543338522,-0.014618618170161916,-0.019219052321764744
