,A,ihfB,IclR,Crp,ArcA,Cra
ecoli_00544,-6.3845937201,-0.72520451,0.3433874125,-0.588176502,0.12783092100000001,-1.8932122595
ecoli_00545,-6.753608047,-0.7641835720000001,0.5280261315,-0.8824148350000001,-0.092230409,-2.0322037935
ecoli_00546,-5.3868769048,-1.0700173099999999,0.37357193250000004,0.767703793,-0.14357819900000002,-0.23276420750000001
ecoli_00547,-5.4756420988,-1.103072573,0.40190761550000004,0.727341753,-0.18103812400000002,-0.0790302575
ecoli_00548,-6.270186462,-1.148855377,0.1487825925,0.616797033,-0.276094987,-0.2821213065
ecoli_00549,-6.3981662646,-0.9061221570000001,-0.20992187550000002,0.8796841830000001,-0.28364754400000003,-0.3493332925
ecoli_00550,-6.3909909127,-0.9090295740000001,-0.0638410355,0.9722065830000001,-0.385375122,-0.3047517495
ecoli_00551,-6.5930069803,-0.6581965830000001,-0.15851365450000002,1.096863553,-0.302820358,-0.2476662155
ecoli_00552,-7.6894359736,-1.130481859,-0.2223456165,0.40261139300000004,-0.158081835,-0.6445179135
ecoli_00553,-7.3165831898,-1.097951499,-0.0041203825,0.201186783,-0.326010792,-0.6439962485
ecoli_00554,-7.6253898586,-0.7678107230000001,0.37338816150000004,0.613315693,0.12303699200000001,-0.4114107775
ecoli_00555,-7.5353572062000005,-0.501428296,0.2533058935,0.806008833,0.172556438,-0.42328810250000004
ecoli_00556,-7.2175148857,-0.539670415,0.5340144565,1.099164733,0.340269241,-0.45309646750000004
ecoli_00557,-7.4982595273,-0.418458545,0.8371325815,1.124829123,0.281019843,-0.4707800525
ecoli_00558,-2.0922027723,-0.859777644,1.2798524825,-0.037079376000000004,-0.537316428,-0.3357135055
ecoli_00559,-1.7989065519,-0.8969574320000001,1.2503703015,-0.11367244900000001,-0.43609835900000005,-0.2646260755
ecoli_00560,-2.8122184068,-0.7157152090000001,0.9504187295000001,0.407816973,-0.102851355,-0.4714697265
ecoli_00561,-1.443797202,-0.827818583,0.8225149295,0.321498873,-0.176020641,-0.4657785015
ecoli_00562,1.2172086901,1.084884585,0.8028791205,0.963881143,1.3674984860000001,-1.4504610815
ecoli_00563,-0.130727871,1.110534925,0.4911580325,1.226371643,0.936573286,-1.6301569775
ecoli_00564,-5.3967920951,-0.322763075,-0.8607559185,0.654686623,0.391265266,-0.5235758025
ecoli_00565,-5.6858637268,-0.293092475,-0.8136041155,0.625724853,0.38658636900000004,-0.5220146555
ecoli_00566,-5.530829901,0.34716982500000004,0.0742188575,1.494979073,-0.03401531,-0.6231376805000001
ecoli_00567,-5.5297600851,0.33392048500000004,0.3384764545,1.442336843,-0.068463514,-0.5908580925
ecoli_00568,-5.3861935553,-0.291864605,-0.9773564995,0.607936503,0.18575091400000002,-0.1770220055
ecoli_00569,-5.418270442,-0.29224345500000004,-0.8920269045,0.622877623,0.21141973400000003,-0.2878558855
ecoli_00570,-5.0812159509,-0.465235485,-1.2769053315,0.496195963,0.15879195200000001,-0.24676026250000002
ecoli_00571,-4.8327721346,-0.483834904,-1.0810699775,0.602191523,0.156995183,-0.2626083105
ecoli_00572,-5.3859831833000005,-0.230275895,-0.050549221500000005,0.625901413,0.215164809,-0.6754330605000001
ecoli_00573,-5.2957108538,0.08051488500000001,-0.0064999955,1.045357503,0.319740371,-0.6373685925
ecoli_00574,-10.2232641916,0.414410155,-2.4659540565,1.6003325529999999,0.43983647600000003,-0.5634520925000001
ecoli_00575,-10.0028451176,0.420775255,-2.2456663555,1.598090103,0.392020733,-0.5936830155
ecoli_00576,-8.2782780154,-0.091196495,-1.6498195155,0.982030343,0.706101113,0.0812509235
ecoli_00577,-8.5543807429,0.18637689500000001,-1.2757528155,1.277154773,0.620042288,0.1340662715
ecoli_00578,-8.9733127736,-0.25625172500000004,-0.9764508195,1.232406513,0.5387263680000001,0.13120154350000002
ecoli_00579,-8.7471791019,0.16089092500000002,-0.5695273075,0.6953416530000001,0.9171451260000001,0.44656925750000004
ecoli_00580,-9.4744836982,-0.5423704530000001,-1.1783088535,1.004531303,0.6481270760000001,-0.0739377235
ecoli_00581,-9.0028081071,-0.41065191500000003,-1.4869273645,0.830057743,0.445417956,-0.2845179285
ecoli_00582,-5.0731839486,0.556681175,-0.46165492150000004,0.46653734300000005,1.259036816,-0.6032428495000001
ecoli_00583,-5.9371302394,0.044054445000000005,-0.8926849645,0.224964563,0.813995346,-0.46701283250000003
ecoli_00584,-6.8915996896,0.150418815,0.2380318965,1.323272493,0.51610102,-1.4705291445
ecoli_00585,-6.8671736835,0.296173185,0.0927714235,1.432955703,0.602182045,-1.5110344755
ecoli_00586,-5.9165694030000004,-0.39758026500000004,-0.9131893135,0.225153443,0.44791902100000003,-0.7193799725000001
ecoli_00587,-4.8224656266,-0.7291996590000001,-0.7665972655000001,0.48006017300000003,0.7039331990000001,-0.6490187325
ecoli_00588,-3.9725902548,-0.535026925,-0.8861281195,0.43674846300000003,0.720855298,-0.4738400555
ecoli_00589,-4.9526684801,-0.47481011500000003,-0.9614590305,0.46680216300000005,0.650875576,-0.46078631950000004
ecoli_00590,-5.1126967511,0.676957735,-0.1338158375,0.390658013,1.546197726,-1.6813225135
ecoli_00591,-5.3875748299,0.760018115,-0.21082164750000001,0.545242793,1.584077686,-1.9262534625
ecoli_00592,-9.2048904948,0.732289525,-2.1029024775,0.982287223,0.19594456000000002,0.0729017255
ecoli_00593,-9.0987439805,0.43077015500000004,-1.7588819565,0.887445543,0.08939118800000001,0.0301951285
ecoli_00594,-9.7217481393,0.394077915,-1.4089376375,0.5704754430000001,0.32206998800000003,0.0068234285
ecoli_00595,-8.8405810017,-0.033236975,-1.4031413385,0.592155203,0.045230318000000005,0.008452494500000001
ecoli_00596,-8.9051492545,-0.08328756500000001,-1.2592229975,0.307201803,0.17019406,0.0652730285
ecoli_00597,-9.0203748098,-0.444519447,-1.4013572585,0.42239436300000005,-0.05540499,-0.07703132950000001
ecoli_00598,-8.7641763614,0.360943715,-0.8294061605,0.6522730330000001,-0.14625546,0.2977637655
ecoli_00599,-9.8229592967,-0.0008650550000000001,-1.2944932735,0.25258847300000004,-0.6842217220000001,-0.2856802855
ecoli_00600,-2.7036806369,-1.239469425,1.2865513805,-0.387833971,-0.069939922,-0.5243826455
ecoli_00601,-3.3906645298,-0.906114233,1.0502716725,-0.184451325,0.521034976,-0.6817049615
ecoli_00602,-3.6938248321,-0.664380941,1.0983131985,0.006036631000000001,0.443479783,-0.7486143145
ecoli_00603,-4.5290717327,-0.751543803,1.0092042425,0.018638846,0.742704066,-0.8642061935
ecoli_00604,-2.8189496731,-0.582283069,1.2959387005,0.231216303,0.139308513,-0.4865923955
ecoli_00605,-3.942555543,-0.6685993090000001,1.0563752205,-0.144563632,0.740062926,-0.7176516725000001
ecoli_00606,-5.6482629272,-0.8101516240000001,0.6877542375,0.079864026,-0.25468864,-0.5937339485
ecoli_00607,-6.3326826025,-0.821579228,0.8199360595,0.7592634930000001,-0.247761798,-0.5820296405000001
ecoli_00608,-5.53248162,-0.6815045200000001,0.2959158525,0.17330999300000002,-0.042195750000000004,-0.8990815385
ecoli_00609,-6.1658415914,-1.030650892,0.6922538045000001,0.429255013,-0.40731054800000005,-1.1276856055
ecoli_00610,-5.2706681512,-0.91410638,0.5377797325,0.557660793,-0.41696341600000003,-0.8359586505000001
ecoli_00611,-5.5239358231,-0.396619785,0.6077947515000001,0.305956793,-0.277083305,-0.6881410185
ecoli_00612,-5.7724451422000005,-1.143270606,1.4015058905,0.860010453,0.11370136500000001,-1.1326019405
ecoli_00613,-6.2464208639,-0.5396704520000001,0.8535060545,0.9657211630000001,0.420637772,-1.5382685365
ecoli_00614,-5.4549100429,-0.460564228,0.3354207395,0.8571940530000001,0.43312212200000005,-1.6041490395
ecoli_00615,-5.6975360770000005,-1.3851055859999999,0.4234938465,0.8164901330000001,0.46302000600000004,-1.6278803795
ecoli_00616,-5.6400592963000005,-0.664774753,0.7878022575,1.026877023,0.511094622,-1.5524263975
ecoli_00617,-5.526243109,-0.693988244,0.4083464245,0.8530044830000001,0.425896441,-1.7091536335000002
ecoli_00618,-4.0689295411,-0.29706712500000004,-0.6695688415000001,0.329227253,0.19736424400000002,-0.3913418295
ecoli_00619,-4.1891004112,-0.29380178500000004,-0.7730393605,0.307710333,0.210802772,-0.39135513250000004
ecoli_00620,0.9067343018,1.463623175,-0.6279011175,1.452259763,2.048441456,-0.4698383085
ecoli_00621,1.0214957301,1.494380965,-0.5318284525,1.438498573,1.990108766,-0.4925657765
ecoli_00622,-4.4536106098,0.22948868500000003,0.20681557150000002,0.39244801300000004,0.04498786,-0.0535416535
ecoli_00623,-3.9034199594,0.23820617500000002,0.2774596525,0.38625268300000004,0.103098007,-0.0019762775
ecoli_00624,-2.6800484184,0.514330825,0.3396074075,0.406975843,0.378559301,-0.23294458750000002
ecoli_00625,-2.497236156,0.370737925,0.23116152350000002,0.42339976300000004,0.36998961500000005,-0.3589759355
ecoli_00626,-3.9381453308000003,0.083314765,0.6710345675,0.19224848300000003,0.19094988400000001,-0.23367239250000002
ecoli_00627,-4.1225034559000004,0.069082845,0.6696477115,0.130605479,0.185832415,-0.1479608715
ecoli_00628,-2.0356679211,0.18947349500000002,0.3733937995,0.529755863,0.7478487060000001,0.4316906485
ecoli_00629,-1.5332388296000001,0.133589245,0.22246223550000002,0.603931893,0.822133306,0.4418792695
ecoli_00630,-4.0351734671,0.917496175,0.6271712065,0.502758963,0.57696863,-0.39478299650000004
ecoli_00631,-4.0233355211,1.035549985,0.6785398995,0.5975511530000001,0.6370936500000001,-0.4391806895
ecoli_00632,-4.1750007805,0.5520848150000001,0.5485136335,0.44156927300000004,0.323861084,-0.2918731385
ecoli_00633,-4.0635364425,0.555115985,0.3297999135,0.593116823,0.27958708600000004,-0.4243901335
ecoli_00634,-2.9283656785,0.686704335,0.5054423085,0.526768513,0.367003185,-0.3907064275
ecoli_00635,-3.3349839835,0.7940552550000001,0.4655139435,0.43985790300000005,0.415723973,-0.3939355525
ecoli_00636,-3.2830012303,1.138283835,0.3975902995,0.525016043,0.689232144,-0.5075404345
ecoli_00637,-2.2855505028,1.028434795,0.6308923455000001,0.7535511330000001,0.49854365700000003,-0.4155527295
ecoli_00638,-3.5826108286,0.410782715,0.3541371715,0.324298403,0.207124303,-0.0059533115
ecoli_00639,-3.3315459035,0.35958486500000003,0.4347781805,0.324672993,0.135602372,-0.0902870305
ecoli_00640,-2.7526504509,1.098912665,-0.0552191685,0.44124815300000003,0.64864206,-0.44826330750000004
ecoli_00641,-2.104237348,0.8824161150000001,-0.36735657850000003,0.327799773,0.71046172,-0.3031650215
ecoli_00642,-3.0777146291,0.47925305500000004,0.4106435485,0.45389948300000005,0.420432377,-0.3959299195
ecoli_00643,-2.4202334806,0.6728564450000001,0.4481362145,0.769870103,0.47953411300000004,-0.5517080185000001
ecoli_00644,-3.3092681741,0.284564975,0.4786757595,0.319938133,0.303324142,-0.4505728425
ecoli_00645,-3.6864614498,0.28185787500000004,0.3276649835,0.31512674300000004,0.322389862,-0.3180246335
ecoli_00646,-4.4321113887,0.254282775,0.4421151385,0.310797363,0.057619355000000004,-0.0298774355
ecoli_00647,-4.6512562413000005,0.485982265,0.2293989905,0.447846893,0.277355495,-0.0773141755
ecoli_00648,-4.3062609561,0.260959535,0.3279630575,0.307534513,0.21586797400000002,-0.0780439325
ecoli_00649,-4.3940710549,0.295162105,0.2446054775,0.222644383,0.12626112,-0.1007848135
ecoli_00650,-4.2053842013,0.224120605,0.4512733075,0.341263333,0.11468483400000001,-0.23930687850000001
ecoli_00651,-4.150893991,0.11325776500000001,0.39056430950000004,0.27857460300000003,0.070815561,-0.1298938775
ecoli_00652,-0.9121924194000001,1.246747625,0.1392501435,0.729185823,1.089893306,-1.2549768925
ecoli_00653,-1.2248191299,1.262952225,0.7072313255,0.851554463,0.903433806,-1.0062410225
ecoli_00654,-3.3162452193,0.464873735,0.5333681265,0.358384973,0.265788397,-0.1182674875
ecoli_00655,-3.3710396912,0.37343606500000004,0.46690985150000003,0.436830013,0.330022315,-0.1310490315
ecoli_00656,-4.1995008867,0.291465275,0.1214344905,0.303904393,0.040300772000000006,-0.24581995550000002
ecoli_00657,-4.0162481707,0.276043525,0.10566628850000001,0.315796993,0.12697175200000002,-0.2672729775
ecoli_00658,-4.8493205458,0.064708835,0.3443847295,0.05462642,-0.175521843,-0.4479507995
ecoli_00659,-4.7368942063,0.09849440500000001,0.2525189105,0.23617991300000002,0.09615961,-0.3329615755
ecoli_00660,-3.6426438333,0.9019469250000001,0.2617855145,0.708976563,0.526622704,-0.4795134935
ecoli_00661,-3.6776500607,0.8548870150000001,0.1575093195,0.661218473,0.628575133,-0.6385117715
ecoli_00662,-4.3470748228,0.24889085500000002,0.5152069935,0.188410083,-0.08709583800000001,-0.3112332625
ecoli_00663,-4.2050637614,0.167138795,0.32327414250000003,0.048706611000000004,-0.018978383,-0.28910934650000003
ecoli_00664,-3.5095288939,0.30525573500000003,-0.27522670050000003,0.450496543,0.49277853,-0.5380165845
ecoli_00665,-3.2579837788,0.36285334500000005,-0.2876578215,0.38589769300000004,0.481644575,-0.3179384205
ecoli_00666,-4.2422533842,0.9229170050000001,0.4889331725,0.383639033,0.19621347500000003,-0.42690148850000004
ecoli_00667,-3.9904618761,0.6854901050000001,0.2654302985,0.653379393,0.490658674,-0.3229992045
ecoli_00668,-0.2052376712,1.094570805,0.2155964255,0.507616873,0.853001546,-0.6174020625000001
ecoli_00669,-0.8142017814,1.385971565,0.21268627750000002,0.580596903,0.7565656460000001,-0.6844888675
ecoli_00670,-3.8563066139,0.893005295,0.5917901475,0.525567793,0.680069985,-0.31323234450000004
ecoli_00671,-3.6964478934000002,0.8963619450000001,0.6363705515,0.541530923,0.6759045060000001,-0.3735665535
ecoli_00672,-4.2158711328,0.107615625,-0.3149133275,-0.3459771,-0.573046228,-0.2203023745
ecoli_00673,-3.7156012276,0.8126329750000001,0.0311305465,0.026489270000000002,-0.051903538000000006,-0.6244880495
ecoli_00674,-2.5728772689,0.146692115,0.6215079345,-0.10757295,0.079404681,-0.0322700805
ecoli_00675,-2.509230342,0.008338235000000001,0.7603906565,-0.092380891,-0.044857836000000005,-0.09055434350000001
ecoli_00676,-4.5744243329,0.343833905,0.2882727225,0.31963151300000003,0.16575990100000002,-0.1464369335
ecoli_00677,-4.5155486396,0.31392150500000005,0.3030484155,0.29391968300000004,0.2116699,-0.12132427350000001
ecoli_00678,-2.2597495164,1.283960655,0.3594516615,0.686319663,0.851500016,-0.45769461250000004
ecoli_00679,-3.1144477245,1.646649845,0.3016881455,0.6933763230000001,0.979614336,-0.5149108415
ecoli_00680,-0.8272649249,-0.0025753950000000003,0.8035622175,-0.030107003,-0.064751683,0.11737051450000001
ecoli_00681,-0.9114263503000001,0.044617885,0.7659620785,0.15281107300000002,0.13687585800000002,-0.0193505995
ecoli_00682,-3.6326492067,0.7409232450000001,0.5354430805,0.448557103,0.43024290200000004,-0.3896166835
ecoli_00683,-3.6014808531,0.7893113850000001,0.5406844865,0.464314863,0.45649869600000004,-0.39900950550000003
ecoli_00684,-3.9834216144,0.213034735,0.3867892585,0.296624173,0.17240939800000002,-0.21113180950000002
ecoli_00685,-3.228168086,0.286647295,0.2939539625,0.38201686300000004,0.273833125,-0.23261660250000002
ecoli_00686,-1.9715745704,-0.542287796,0.7113358485,-0.100263604,-0.33557125600000004,-0.0799609865
ecoli_00687,-1.7016451967,-0.41813227500000005,0.6538596595,0.082263955,-0.103547147,-0.1009678865
ecoli_00688,-5.2472290561,-0.042492765,0.07775981950000001,0.068137152,-0.193622802,-0.4363782805
ecoli_00689,-5.1751088935,-0.05563172500000001,0.0796079725,0.008882816,-0.271951257,-0.3421102535
ecoli_00690,-1.7889784641,1.244599755,0.5466221985,0.452268993,0.8765261360000001,-1.0692868685
ecoli_00691,-1.5412198236,1.195212395,0.5991234015,0.516558493,0.8084935360000001,-1.3051590585000001
ecoli_00692,-1.7972278620000002,1.277978395,0.4860066475,0.670868723,0.9157442760000001,-1.1486698065
ecoli_00693,-0.9764285823000001,1.2688223650000001,0.20144037550000002,0.6748039730000001,1.011176016,-1.3585629915
ecoli_00694,-0.7667027226,0.7064890450000001,0.0725015785,0.764061093,0.902283076,-0.9141675615
ecoli_00695,-0.6072843683,0.7123646450000001,-0.049932500500000004,0.521421413,0.9472996260000001,-0.7883406125
ecoli_00696,-1.9294731163,1.321847665,0.4187257875,0.8270174130000001,0.823034806,-1.0786107555
ecoli_00697,-2.3593682624,1.358654825,0.4568973955,0.6395325230000001,0.8417998760000001,-1.1564564395
ecoli_00698,-1.9452082704,-0.138566415,0.6446921205,0.16358693300000002,-0.087156416,0.0021429315
ecoli_00699,-1.6132728199000002,-0.260910865,0.8146004305000001,0.07451194300000001,-0.047135399,0.07630186950000001
ecoli_00700,-4.0213036271,0.15724927500000002,0.48052234650000003,0.087983618,0.12196417600000001,-0.1678007745
ecoli_00701,-3.915297744,0.24430457500000002,0.5829190155,0.171146073,0.059651514,-0.17603646050000002
ecoli_00702,-2.3468942759,0.35363555500000005,0.7659078945000001,0.30755714300000003,0.10154764100000001,0.0290134925
ecoli_00703,-1.6974041706,0.359096935,0.6226841685,0.43504015300000004,0.171203867,0.037046314500000004
ecoli_00704,-4.1165498114,0.20285039500000002,0.3723383155,0.333583893,-0.0422892,0.046489893500000004
ecoli_00705,-4.0607009047,0.17900243500000002,0.3992853615,0.403870763,-0.0050907420000000005,0.0535411385
ecoli_00706,-4.987543394,0.018296925000000002,0.3259666775,0.157244413,-0.104639965,-0.42329244850000003
ecoli_00707,-5.5514082441,-0.126603595,0.2319926605,0.06503750800000001,-0.08689561,-0.35858088250000003
ecoli_00708,-4.6096439304,0.21465630500000002,0.2163813875,0.18900217300000002,0.063928575,-0.1751983355
ecoli_00709,-3.7591499256,0.056648645000000004,0.3710397405,0.430522603,-0.046721704,-0.08475152650000001
ecoli_00710,-3.8305421161,0.579620345,0.5286569215,0.20759201300000002,0.380732609,-0.0924200195
ecoli_00711,-3.5628068724,0.548219425,0.4376193705,0.325140303,0.5413918120000001,-0.1918927075
ecoli_00712,-2.9220869185,0.479602405,0.4580030805,0.423739103,0.217165399,-0.2322266925
ecoli_00713,-3.0217678451,0.5183036950000001,0.5828354205,0.44374538300000005,0.26082317,-0.29222066350000003
ecoli_00714,-2.6823285217,1.518822565,-0.0414483535,0.547181673,1.1453485460000001,-0.6626199635000001
ecoli_00715,-3.1263189959,1.598293755,-0.0860065735,0.433431683,1.070647936,-0.5518119805
ecoli_00716,-4.396496994,0.842483995,0.0625506565,0.10431546100000001,0.14242569800000002,-0.2689649585
ecoli_00717,-3.6397707324,0.388702445,-0.4925019815,0.212229043,0.23916410400000002,-0.5186773875
ecoli_00718,-3.3176712795,0.128377715,-0.5773122705,0.14875797300000002,-0.036123555,-0.5003678425
ecoli_00719,-3.4596656491,0.157465675,-0.5056062095,0.21173196300000002,0.042168756,-0.5049330885000001
ecoli_00720,-3.8644406792,0.013104265,-0.4501981095,0.24320085300000002,0.11719557800000001,-0.6694244875
ecoli_00721,-3.8041114154,-0.029159615000000003,-0.4208350255,0.21966280300000002,0.14509675,-0.6482969055000001
ecoli_00722,2.4811705935,0.27706467500000004,-0.1665957605,0.6099491930000001,0.548075038,-0.5053467015
ecoli_00723,3.2087646455,0.050797045000000006,0.1441804545,0.5151660730000001,0.49255982000000004,-0.1422311275
ecoli_00724,1.530957287,0.190522785,-0.4356612245,0.087196909,0.155626605,-0.1942388005
ecoli_00725,1.693234106,0.026093085000000002,-0.6581378745,0.47036157300000003,0.458879289,-0.3963984005
ecoli_00727,2.8849085027,0.44689495500000004,-0.3220769075,0.645027843,0.9356459460000001,-0.34675106650000004
ecoli_00728,1.3005770395,0.310244735,-0.013184778500000001,0.257702043,0.080522988,-0.3342527415
ecoli_00729,2.3131196313,-0.08744309500000001,-0.3862935535,0.527121343,0.319070503,-0.4355092025
ecoli_00730,2.841714796,0.5186149950000001,-0.22667354250000002,0.02567041,-0.060545762,-0.5013595555
ecoli_00731,3.0895252459,0.035103995,-0.5605028355,0.149264913,-0.023064144,-0.8678637295
