,A,ihfB,Fnr,Fis,ArcA,NarL
starve_series__t16_starve__1,-3.5300560141,-1.1114962008,0.3060914771,-3.8607596271,3.0745868094,-2.421451442
starve_series__t16_starve__2,-3.9020062082,-1.1928037789000001,0.31465924160000003,-3.7580844289,3.0672020863,-2.0131551563
starve_series__t17_starve__1,-5.8228942031,-0.9404436693,0.1192327809,-3.8770648217,2.9981207395,-2.3191200787
starve_series__t17_starve__2,-4.7728072862,-1.1406371918,0.2439947486,-3.5620480847,3.0662015866,-2.3228855138
starve_series__t18_starve__1,-6.7923176772,-1.2416602831,0.2904534649,-3.5123582817,3.096136478,-2.5769766365
starve_series__t18_starve__2,-8.7211224043,-1.3752685554,0.1328829768,-3.9109430594,2.9554343404,-2.5369478757
starve_series__t20_starve__1,-5.7033421583,-0.09002599500000001,0.1476855704,1.202523995,-1.4542525062,-1.1726450708
starve_series__t20_starve__2,-5.0950056286,-0.0876150495,0.2423709028,0.9036875273,-1.4923556801,-1.0831762795
starve_series__t21_growth2__1,-0.2861119961,-0.3036415322,-0.1110286986,0.8992197849,-1.3369239388,-0.8144050294
starve_series__t21_growth2__2,0.7328628262,-0.4691272476,-0.015926561500000002,0.6307664039,-1.5765010623,-1.0897901540000001
starve_series__t22_growth2__1,0.1778580146,0.40555176260000003,0.315685362,0.1501696646,-0.24872552250000002,-0.5725629139
starve_series__t22_growth2__2,0.6499668629,-0.1856444874,0.0477216236,0.3712782008,0.1474207494,-0.5047180018
starve_series__t23_growth2__1,-0.2419293632,0.3528849477,0.1446413353,0.7186027029000001,-0.6741092028,-0.21313696140000002
starve_series__t23_growth2__2,0.3799323664,0.2213565406,0.1319367871,0.7232167819,-0.6760015424,-0.4467852444
starve_series__t25_growth2__1,0.1689450415,-0.25968304470000003,0.0744684617,-0.2763127998,-0.5550853591,-0.3449885934
starve_series__t25_growth2__2,1.233847898,-0.4307552444,0.1283015763,-0.3675783141,-0.6534195918,-0.6096909623
starve_series__t26_growth2__1,-0.5207221655000001,-0.5932692498000001,-0.013387759800000001,0.41389343580000004,-0.5519787117,-0.4181768822
starve_series__t26_growth2__2,0.213286259,-0.7578976196,-0.2235972326,-0.001781229,-0.4942073045,-0.4815123309
starve_series__t27_growth2__1,-0.9074069809,-0.49964904660000004,-0.33215467790000003,-0.054973703500000005,-0.6968109447,-0.439851276
starve_series__t27_growth2__2,-0.5351899106,-0.48060595100000003,-0.34324592330000003,-0.0209567406,-0.5935545122,-0.4162674541
starve_series__t28_growth2__1,0.0989534063,0.1939511429,-0.2677031971,-0.3378219984,-0.0220025727,-0.16152440610000002
starve_series__t28_growth2__2,0.9886287027,0.1128322512,-0.1610063598,-0.5303093578,-0.0403046537,-0.1204208108
time_course__lb_4hr__1,0.055639696,-0.03970343,0.016506649300000002,0.2028844175,-0.021281712,0.1486151753
time_course__lb_4hr__2,-0.2039202106,0.043349020200000005,0.0143873127,-0.2292086525,0.0391825917,-0.0551325043
time_course__lb_4hr__3,0.1482805146,-0.0036455901000000002,-0.030893961900000003,0.0263242351,-0.017900879800000002,-0.0934826711
time_course__lb_8hr__1,-2.3611604002,0.06310504060000001,0.9975450628,1.5119238688,-0.5653260981,-0.672599147
time_course__lb_8hr__2,-2.2340699568,0.12909565280000002,0.9630259824,1.2334858995,-0.4530867756,-0.5906992257
time_course__lb_8hr__3,-2.0484516193,0.0302400721,0.8600162935000001,1.6135644031,-0.5742132265000001,-0.3527216748
time_course__lb_24hr__1,-8.3443103502,0.5271158420000001,1.7515674252,-0.6158690141000001,0.4764200516,-0.5150341642
time_course__lb_24hr__2,-8.0004699483,0.535437752,1.6815378387000002,0.0369717301,0.5118145644000001,-0.3313643921
time_course__lb_24hr__3,-8.1233362943,0.5036555267,1.732005895,-0.3898544102,0.5173338123,-0.6088982108000001
time_course__lb_72hr__1,-4.3329848119,-0.4057485054,1.7692140925,1.0852560696,-0.0212805755,-0.2751987074
time_course__lb_72hr__2,-3.1604385852,-0.2807035846,1.8226771264,1.2446964905,0.1096876323,-0.0606281133
time_course__lb_72hr__3,-2.7690917227,-0.1246595662,1.8851821976,0.9247260404000001,0.2000894819,-0.1204160855
time_course__lb_144hr__1,-3.2051067332,0.7790002719,1.9998875114999999,1.9458004792999999,-0.7785712659,-0.48506849500000004
time_course__lb_144hr__2,-4.4400107618,0.6999349634,1.7638316107,1.7403857583,-0.6396150654,-0.5949215696
time_course__lb_144hr__3,-5.0719327201,0.4786701351,1.6762232269,1.6365386569,-0.6616692654,-0.5427886443000001
time_course__lb_192hr__1,-4.7204448423,0.1068368375,1.4995673533,1.145900491,-0.2723462035,-0.2764711031
time_course__lb_192hr__2,-3.8255404611,0.2029498756,1.7732313111,1.9468003977000001,-0.745181065,-0.1406920177
time_course__lb_192hr__3,-5.1129627975,0.1621843673,1.5139675299,1.555606327,-0.3464250609,-0.1710448423
triclosan__wt__1,-0.22120188440000002,-0.0567956082,-0.1493383958,-0.2823618354,0.1668643613,-0.3126609598
triclosan__wt__2,-1.0500019909,-0.0842381046,0.2514836118,-0.10257742160000001,0.12375148180000001,-0.3102798345
triclosan__wt__3,1.2712038753,0.1410337127,-0.10214521600000001,0.38493925700000003,-0.2906158432,0.6229407942
triclosan__evo_amx_tcs__1,0.6357841502,0.1567187139,-0.8570213898,0.4001969342,0.043706739,0.6427794272
triclosan__evo_amx_tcs__2,-0.0037256177000000003,0.2017226211,-0.953865673,0.4549660633,-0.6993696249,1.3352452116
triclosan__evo_amx_tcs__3,0.6172340504,0.2743984749,-0.3690855927,0.7992214428000001,-0.43367199170000004,0.8051992088000001
triclosan__evo_chl_tcs__1,-1.5667742288,0.1592300377,-0.1095774129,-0.2517563218,-0.2700726726,-0.06535140960000001
triclosan__evo_chl_tcs__2,-0.8138427424,0.1874160565,0.0461727258,0.6807164105,0.4332604255,0.4141842249
triclosan__evo_chl_tcs__3,-0.7854044752,0.2615651699,0.30400400380000003,0.6887569038,0.35556696790000003,0.4079286177
triclosan__evo_tet_tcs__1,-2.800469986,0.6899777115,0.0976596165,-1.2693708772,-0.11988288200000001,0.39324451260000004
triclosan__evo_tet_tcs__2,0.1040302347,0.5527966582,0.026217808000000002,1.7196830995,0.1240301535,0.6014031905
truHMM__48C_15m__1,2.0229221779,0.10008737000000001,0.44776296200000004,1.1563762676,-0.1362005019,0.0285947717
truHMM__48C_15m__2,2.2369528935,0.0794890836,0.5225921363,1.1530204188,-0.210334391,0.1019001684
truHMM__48C_15m__3,0.19142901610000002,-0.4072553097,0.07468775180000001,0.9645108179,0.1311683721,-0.2899431134
truHMM__48C_30m__1,0.9361129155000001,-0.5189923574,-1.368121549,1.2414560069,-1.3844105795,-0.502409151
truHMM__48C_30m__2,0.9669144197,-0.5126357698,-1.3692575224999999,1.276216946,-1.3624060896999999,-0.4881409097
truHMM__48C_60m__1,-1.0637093416,-0.6679710335,-1.0655740649,1.9584391974000002,-0.7486997715,-0.6031753716
truHMM__48C_60m__2,-1.1043808939,-0.6757522469,-1.2220723641,1.9540271384,-0.7491009392,-0.6064619718
truHMM__phos_0h__1,-0.0241021409,-0.0012272866,-0.0187283733,0.047159232700000005,0.00010153230000000001,-0.123546917
truHMM__phos_0h__2,0.0241021409,0.0012272866,0.0187283733,-0.047159232700000005,-0.00010153230000000001,0.123546917
truHMM__phos_2h__1,7.4663835732,0.6646104637,-0.062006198000000005,-1.1037943767,-1.9795452543,0.4434400509
truHMM__phos_2h__2,7.2192834623,0.6620923325,0.0546371406,-1.2134840973,-1.967157508,0.5074638392
truHMM__phos_4h__1,6.3889988143,-0.1116231548,0.588655707,-1.9801569472,-2.8492738681,0.4672151162
truHMM__phos_4h__2,6.2218351884,-0.1177134277,0.6322269285000001,-2.2040713249,-2.9159820306,0.45149671690000004
truHMM__phos_4h__3,0.8485810955,-0.8733124369,0.16482961540000002,-3.5897043436000002,-3.6017898952,-0.0979546597
control__wt_glc__1,-0.2559434513,0.08337238500000001,-0.052632,0.051501471,0.036636971000000004,0.0046058085
control__wt_glc__2,0.2559434513,-0.08337238500000001,0.052632,-0.051501471,-0.036636971000000004,-0.0046058085
fur__wt_dpd__1,-5.9323910328,0.7158603250000001,-0.22332754900000001,-1.9217788310000001,1.058304126,0.7958407655
fur__wt_dpd__2,-5.3858815272000005,0.8566654450000001,-0.207263208,-2.08636994,1.126720666,0.7809120795000001
fur__wt_fe__1,1.8137123699000002,-0.076995065,-0.5591243690000001,0.47597915300000004,-0.05264584,0.0860204375
fur__wt_fe__2,1.8122594213,-0.086717445,-0.518033721,0.48514704900000005,-0.129847039,0.1956717155
fur__delfur_dpd__1,-5.3416729357,0.689803445,-0.358693874,-1.670623916,1.122678696,0.6368233545
fur__delfur_dpd__2,-4.9389307798,0.621869415,-0.349967695,-1.329252853,1.043829066,0.6053562415
fur__delfur_fe2__1,-4.8791253036,0.365818715,-0.27282969900000004,0.15395407900000002,0.038872322,0.22929593850000002
fur__delfur_fe2__2,-5.023015388,0.335810425,-0.26540585,0.014939037,0.005759822,0.3102063565
acid__wt_ph5__1,1.6092047053,0.284257435,-0.524846931,-0.036577616,0.9077065660000001,0.7226422635
acid__wt_ph5__2,1.7385707494,0.301657345,-0.539491976,0.033789608,0.8854765760000001,0.6039874685000001
acid__delgadx_ph5__1,2.6371635054,0.036205125000000005,-0.480809823,0.358529409,0.6386470710000001,0.7064404205
acid__delgadw_ph5__1,2.0328485632,0.19517709500000002,-0.5694477410000001,0.136491454,0.774188486,0.6671839155
acid__delgadw_ph5__2,1.7696419559,0.183183425,-0.545782447,0.10350239900000001,0.8036499260000001,0.6889960855
acid__delgade_ph5__1,1.6890281785,0.33218594500000004,-0.49659595500000003,0.015072958000000001,0.499338233,0.4548568885
acid__delgade_ph5__2,2.115937763,0.239560985,-0.5235996460000001,-0.063794854,0.48226117700000004,0.44526442450000003
oxidative__wt_pq__1,-4.0005845385,0.946614625,-0.277983604,-2.672005784,2.161495396,1.1253454755
oxidative__wt_pq__2,-4.5598411267,0.9488081850000001,-0.403604734,-2.689072338,2.173902676,1.2190429045
oxidative__deloxyr_pq__1,-2.2448755087,0.874908725,-0.117314808,-2.288941591,2.132592106,1.0256380375
oxidative__deloxyr_pq__2,-2.1966418198,0.9672342150000001,-0.052995724,-2.109051776,2.155119376,1.1128686855
oxidative__delsoxr_pq__1,-7.1594725884,1.071325345,-0.46957113400000006,-2.138160113,2.114133386,0.8344043915
oxidative__delsoxr_pq__2,-6.909973682,1.168231695,-0.475574296,-2.140912192,2.045519786,0.8354505565
oxidative__delsoxs_pq__1,-6.6527935071,1.135143795,-0.138763319,-2.714209596,2.3445910960000003,1.2055026185
oxidative__delsoxs_pq__2,-6.1671499602,1.020138575,-0.142115652,-2.746579377,2.405278176,1.1488311055
nac_ntrc__wt_csn__1,-2.1068762528,0.172544145,-0.158711963,-1.589501572,0.614107743,-0.0734486025
nac_ntrc__wt_csn__2,-2.2102311715,0.213025175,-0.20401648900000002,-1.430071445,0.560547789,-0.1056086415
nac_ntrc__wt_cytd__1,0.0764532317,0.457530655,-0.22330206500000002,-0.978855405,0.279501977,0.0931236545
nac_ntrc__wt_cytd__2,-0.0371789994,0.597994515,-0.148782092,-0.896925717,0.286099773,0.11562003450000001
nac_ntrc__wt_gln__1,-1.3336708716,1.040972635,-0.133928986,-1.464364197,0.8913351260000001,0.3107882125
nac_ntrc__wt_gln__2,-0.8753484299000001,1.115534085,-0.07252378100000001,-1.461060371,0.8662795560000001,0.4495536755
nac_ntrc__bw_delnac_csn__1,-3.2351881656,0.215499185,-0.17298681200000002,-2.32135558,0.9463078960000001,0.24024664550000002
nac_ntrc__bw_delnac_csn__2,-2.0719269182,-0.16648385500000001,-0.207335707,-2.6199003430000003,1.058494226,0.1500497735
nac_ntrc__bw_delnac_cytd__1,1.2071487573,0.46454559500000003,-0.39908493100000003,-0.95240619,0.9694913660000001,0.4465692275
nac_ntrc__bw_delnac_cytd__2,1.6723174268,0.423041565,-0.458070531,-0.837027744,0.9866688160000001,0.46664448950000004
nac_ntrc__bw_delnac_gln__1,0.4675713964,0.8464916450000001,-0.387752121,-1.731037042,1.779034016,0.6344954095
nac_ntrc__bw_delnac_gln__2,0.2154894025,0.8042016750000001,-0.318289392,-1.762952634,1.7441336060000001,0.6517965395
nac_ntrc__bw_delnac_nh4__1,0.751718875,-0.302034215,-0.40746298400000003,-0.32552058,0.532564653,0.0492521515
nac_ntrc__bw_delnac_nh4__2,1.2999942804,-0.19284083500000002,-0.431925496,-0.167323945,0.613698527,0.0915861905
misc__wt_no_te__1,-4.7827962988,0.868944275,-0.574722853,-1.028454369,0.985523586,0.8055963485000001
misc__wt_no_te__2,-3.5715793908,0.509379655,-0.434576408,-0.46681716500000003,0.614279137,0.7341074955
misc__bw_delcbl__1,2.0918519442,-0.339403675,-0.544797561,0.29430214,0.12568636,0.0352814555
misc__bw_delcbl__2,1.2960410705,-0.297203465,-0.510121476,0.408423709,0.035046911,0.0774423845
misc__bw_delfabr__1,1.5784807460999999,-0.6204796650000001,-0.54688357,0.263807395,-0.24226446100000001,-0.1645777105
misc__bw_delfabr__2,1.7510378832,-0.5922961330000001,-0.5969020620000001,0.25555642300000003,-0.291546346,-0.3014689525
misc__bw_delfadr__1,-0.3485044628,-0.26224984500000004,-0.631839469,0.159367496,0.639510641,0.022761246500000002
misc__bw_delfadr__2,-0.23611636130000002,-0.136506935,-0.5991148660000001,0.043884891,0.6575469140000001,0.0806304085
misc__nitr_031__1,0.2890520707,0.036167395000000005,-0.44621574300000005,-0.303065275,1.407530216,0.3691834525
omics__wt_glu__1,1.5510156858,-0.13827825500000002,0.683629718,-0.20018022600000002,-0.273254272,0.4817487815
omics__wt_glu__2,1.0007464768,-0.251474605,0.7885854680000001,-0.18407189999999998,-0.267923509,0.39338119250000003
omics__wt_gly__1,2.0355687268,-0.8723242170000001,0.206760041,-0.319302024,-0.30586483000000003,-0.050986039500000004
omics__wt_gly__2,2.0963204829,-0.871424807,0.183314323,-0.24256913600000002,-0.24486246900000003,-0.0231099835
omics__wt_thr__1,-1.8930214346,-0.185728995,-0.542585261,-1.8024398060000002,-0.121007954,0.5990756295
omics__wt_thr__2,-0.9311105436,-0.34076356500000005,-0.607156115,-1.692083989,-0.04399066,0.5218365345
omics__bw_ac__1,1.4952992103,0.647908585,0.045715161000000004,-0.13950114900000002,-0.048029848,-0.5340536035
omics__bw_ac__2,1.2709278084,0.605473425,0.09762738400000001,-0.151680917,-0.076148239,-0.4149396495
omics__bw_fum__1,0.3642602157,0.018456405000000002,-0.18848155800000002,0.426370289,-0.046794311000000005,-0.8381361135000001
omics__bw_fum__2,0.2087318173,-0.006356255000000001,-0.242270962,0.46919881500000005,-0.08552493700000001,-0.9121125335
omics__bw_glc__1,-2.2202299064,0.164126605,-0.234511247,0.565041403,0.12043444,-0.3513240925
omics__bw_glc__2,-2.1096552076,0.15512309500000002,-0.20882609800000002,0.5145823930000001,0.131540097,-0.4675586545
omics__bw_pyr__1,0.7049855368,0.644921705,0.087242941,-0.167323879,-0.350962926,-1.2049065185
omics__bw_pyr__2,0.5937656474,0.659472645,0.022124095,-0.09265063800000001,-0.34418755100000004,-0.5649073275000001
ompr__wt_nacl__1,-3.467038556,0.277552005,-0.769651592,-2.078280266,1.828340046,0.5331391285
ompr__wt_nacl__2,-3.2970367475,0.08413458500000001,-0.646367331,-2.249286269,1.957742426,0.5641948175
ompr__bw_delompr_nacl__1,1.1107295162,0.009492215,-1.035417797,-1.736547349,1.3682953260000001,0.0735496395
ompr__bw_delompr_nacl__2,0.4249075597,-0.13246892500000002,-0.98364399,-1.741352965,1.419179516,0.0569492185
minspan__wt_ade__1,1.9354424899,0.323090545,-0.57964238,0.539240123,0.393576953,0.4253597615
minspan__wt_glc__1,1.9764217195,-0.0050519250000000005,-0.946672155,0.897100663,0.444636982,-0.1002218485
minspan__wt_glc__2,2.2191433683,0.045105535,-0.70245124,0.8460113130000001,0.371492769,-0.034828066500000004
minspan__wt_glc__3,2.1525070643,-0.07972467500000001,-0.6560544730000001,0.709424673,0.331090588,-0.12163705150000001
minspan__wt_glc_anaero__1,0.0495644733,-0.17243101500000002,-1.37524121,0.599950453,0.7573820960000001,-0.1538379885
minspan__wt_glc_anaero__2,1.704385102,-0.170063665,-1.519285843,0.380987297,0.696397778,-0.3679211925
minspan__wt_trp__1,1.3462796142,0.631325145,-1.857965349,-0.544868582,0.37565932,0.41213246950000004
minspan__bw_delcra_glc__1,1.5761361777,0.5065485750000001,-1.7740696470000001,-0.8515766050000001,0.476845821,0.3630780825
minspan__bw_delcra_trp__1,-0.11290297590000001,0.906130685,-1.679262271,-0.23866376800000003,0.5289642950000001,0.6441685145
minspan__bw_delmntr__1,2.0150510692,0.004072415,-1.5296943330000001,-0.927764236,0.487748006,-0.10895602950000001
minspan__bw_delnac_ade__1,1.8981972218,0.073518865,-0.241030033,-0.022203478000000002,0.105543914,0.0731933895
minspan__bw_delnac_glc__1,2.1956817285,0.12347822500000001,-0.724032275,0.617538193,0.32585684400000003,-0.1866494685
cra_crp__wt_ac__1,2.6314387558,-0.30622956500000004,0.563029258,-0.7998011500000001,0.075213946,0.10308692950000001
cra_crp__wt_ac__2,3.0088029008,-0.352816565,0.5452901480000001,-0.7521902180000001,0.040042087000000004,0.1824106645
cra_crp__wt_fru__1,4.0627202814,-0.26311180500000003,0.5749984380000001,-0.92877467,-0.27503787900000004,0.2525159455
cra_crp__wt_fru__2,3.0115403348,-0.088390225,0.562240048,-0.818350274,-0.23072129300000002,0.17281035050000002
cra_crp__delcra_ac__1,-4.2010367019,0.08919740500000001,-0.350516384,-1.691132054,0.252433879,0.09591121550000001
cra_crp__delcra_ac__2,-3.2356683812,0.021087685000000002,-0.297698038,-1.497339562,0.273945205,-0.0514662735
cra_crp__delcra_fru__1,-4.0894466962,0.279636635,-0.48628780600000004,-0.37172291900000004,0.519048295,0.4381540525
cra_crp__delcra_fru__2,-3.9703528495000002,0.32569436500000004,-0.53814686,-0.327417781,0.512524654,0.5490068335
cra_crp__delcra_glc__1,0.9007570329000001,-0.027273645000000003,-0.5029783950000001,0.128846909,0.126573136,0.2574579395
cra_crp__delcra_glc__2,0.5230952974,-0.13678458500000001,-0.572787414,0.11251124,0.126137254,0.2698259865
rpoB__wt_031__1,2.087869951,-0.018986005,-0.43926326200000004,-0.50414656,0.396646588,-0.34158132950000003
rpoB__wt_044__1,0.6789548341,-0.16863898500000002,-0.355462483,-0.16569129400000002,0.45351927500000005,0.11219308750000001
rpoB__wt_lb__1,6.5681657128,0.377391115,-0.431275444,-1.594538862,1.5404025159999999,0.5881046485
rpoB__wt_lb__2,6.3681469706,0.29310171500000004,-0.47569201600000005,-1.514968574,1.449866066,0.4456274495
rpoB__rpoBE546V_031__1,0.6705636607000001,0.34542376500000005,-0.21907488400000003,-0.43556924700000005,0.685514203,-0.1044784755
rpoB__rpoBE546V_044__1,0.5067777439,0.433644805,-0.29527451800000004,-0.518113141,0.539784889,-0.08270643450000001
rpoB__rpoBE546V_lb__1,6.2947946729,0.154811065,-0.177257513,-1.174225663,1.181176256,0.39067970550000003
rpoB__rpoBE546V_lb__2,6.3850867293,0.184431905,-0.18967989200000002,-1.334861689,1.097910146,0.44091671450000003
rpoB__rpoBE546V_glc__1,1.7311708896,-0.25137586500000003,-0.139703868,-0.01844582,-0.042422106,-0.3587007085
rpoB__rpoBE672K_glc__1,2.6546041015,-0.868628418,-0.21448740600000002,0.25008935600000004,-0.529459554,-0.8582225215
rpoB__rpoBE672K_glc__2,2.1410378828,-0.841749195,-0.21332366900000002,0.336845671,-0.47372824700000005,-0.6973849045
rpoB__rpoBE672K_lb__1,6.3914501774,-0.730282673,-0.31724649200000005,0.39324066300000005,0.035597011000000005,0.1259900365
rpoB__rpoBE672K_lb__2,6.3822126598,-0.70811133,-0.309938502,0.43129212400000005,0.07509867,0.1534925995
crp__wt_fru__1,4.0173900584,-0.120886425,-0.222994296,-0.147291514,-0.19600093400000002,-0.4725241865
crp__wt_glyc__1,4.1732956247,-0.235195225,-0.174284776,-0.074631614,-0.08909652200000001,-0.4338023085
crp__wt_glyc__2,3.7571796988,-0.226979175,-0.089958595,-0.12495495400000001,-0.190341532,-0.4517896045
crp__delar1_glyc__1,1.3327305476,0.817711665,-1.2857264019999999,-2.31144513,0.584096822,0.7869022915
crp__delar1_glyc__2,0.869006429,0.8890342950000001,-1.501529713,-2.062646813,0.7408784060000001,1.0605303565
crp__delar1ar2_glyc__1,0.5952424549,0.427391075,-0.155629982,-0.789887812,0.636325653,0.4460130265
crp__delar1ar2_glyc__2,1.0309281407,0.49290713500000005,-0.114934488,-0.799723807,0.7106710190000001,0.4088875745
crp__delar1ar2_glyc__3,0.6950429428,0.45579148500000005,-0.147109753,-0.7153701450000001,0.7162020570000001,0.49741272750000004
crp__delar2_glyc__1,4.4463468874,1.075854265,-1.271483779,-1.3984592660000001,0.18458875400000002,1.2369219455
crp__delar2_glyc__2,4.0039756549,0.8624663450000001,-1.177351436,-1.066915761,0.17830120100000002,0.8874602845
crp__delar2_glyc__3,3.4280278599000003,0.782298315,-1.174853432,-0.9079678790000001,0.25819627,1.0767604395
crp__delcrp_fru__1,1.2168962205,0.7741806250000001,-0.24670364600000003,-1.393536991,1.391143806,0.5996688085
crp__delcrp_fru__2,2.1974396351,0.780515025,-0.217710901,-1.28916081,1.365476696,0.5703166005
