,A,Fnr,Crp,Fis,NarP,Cra,hns,NarL,ihfB
ecoli_00478,9.1852288576,-1.824737212,1.040602243,-2.538323333,-0.07375017,0.8775237925,0.28002335,-0.5804042375,-0.94008373
ecoli_00479,0.316919858,-0.49775268800000005,0.088105161,-0.6584425610000001,-0.021203353,-0.4134206025,0.20112823,-0.46113588050000004,1.188748505
ecoli_00480,0.38123132470000004,-0.48845080900000004,0.12273579200000001,-0.708355884,-0.085484142,-0.4331493275,0.28447756,-0.4103342555,1.132852455
ecoli_00481,-0.2734393578,-0.629519641,0.04519701,-1.289083233,-1.376328893,-0.6108375715000001,-0.0973469,-0.6257547715,0.315758295
ecoli_00482,0.0978647074,-0.510347726,-0.003365355,-1.163286869,-1.205690045,-0.6956772725,-0.14090949,-0.4813081515,0.327461795
ecoli_00483,5.6620220879000005,-1.330013863,0.731063943,-1.076082735,0.424536067,-0.3885892615,0.22264682,-0.5446831015,0.34490785500000004
ecoli_00484,5.9158043092,-1.340629176,0.757859213,-1.1293486480000001,0.278584788,-0.4216058885,0.21059784,-0.5484098885,0.359382225
ecoli_00485,7.5039917854,-2.154292839,-0.51730162,-1.559452026,1.1557208700000001,-1.5807294665,1.70998187,-2.4385274455,0.042946165
ecoli_00486,7.7805153002,-2.186921256,-0.48681598000000004,-1.527885144,1.2231929670000001,-1.5887457205,1.69814819,-2.4518684995,0.148344995
ecoli_00487,2.6274668962,-0.363607589,0.858421713,-4.521711251,1.31933505,1.1254918015,-0.02099361,-1.5638156054999999,-1.113655764
ecoli_00488,1.8618249483,-0.26936122900000004,0.9214160130000001,-4.323496289,1.241423175,1.1849148595,0.051601640000000004,-1.6198489715000002,-1.286862524
ecoli_00489,-2.027095774,-1.5861596310000001,0.6655188230000001,-3.438243162,0.9353603680000001,0.9924813635,0.34237327,-0.4140866385,-0.130483775
ecoli_00490,-1.8408188919000001,-1.554112041,0.700550933,-3.407779463,0.9602966970000001,1.0469467445,0.37001703,-0.3156676095,-0.11948199500000001
ecoli_00491,0.6342321371,-0.982470728,0.536767573,-1.422639233,0.632904094,0.8747017505,0.52794562,-1.1970788515,-1.008928745
ecoli_00492,0.8544576467,-0.9951957260000001,0.5696375730000001,-0.9575911450000001,0.566586809,0.8928557565,0.51811106,-1.2487042325,-1.091690486
ecoli_00493,3.2249629278,-1.358499992,0.833890483,-1.733823329,0.43921934100000004,0.3764783115,0.6172066700000001,-0.4872285585,-0.38165406500000004
ecoli_00494,3.4154774913,-1.388633639,0.8158754130000001,-1.803808878,0.47042804600000004,0.3439924005,0.6346432200000001,-0.43775212750000003,-0.349034975
ecoli_00495,3.6571446247,-0.989835321,-0.04219238,-2.189852301,-0.691352466,-0.9376892865,0.48516773,-0.1159621485,1.455038345
ecoli_00496,4.7056469107000005,-1.046526627,-0.041591509000000006,-1.6007646800000002,-0.378910809,-0.7406080245000001,0.49623364000000003,-0.3606601305,1.366600795
ecoli_00497,0.3295480476,-0.627626621,-1.18682151,-1.2614741600000001,-0.202153728,-1.3288956045,0.47949135,-1.2507584405,1.232707105
ecoli_00498,0.1833114683,-0.594704153,-1.187464975,-1.270333648,-0.38526149600000004,-1.3977506645,0.435488,-1.3054678685,1.196058335
ecoli_00499,-0.8589291314,-0.6038745640000001,-0.09970663,-0.823189091,-1.335505036,-0.5887920295,-0.14088623,-0.6241446925,0.32144473500000004
ecoli_00500,-1.0922592758,-0.619591071,-0.12142913200000001,-1.024942058,-1.477186354,-0.6511352485,-0.16340733000000002,-0.7729185295000001,0.254998695
ecoli_00501,0.8000470281000001,-0.9148683420000001,0.733850203,-2.3704511740000003,0.7792561280000001,0.4310718155,0.40600823,-1.0277409525,-0.34763808500000004
ecoli_00502,0.9799550339,-0.9852227830000001,0.730520613,-2.476639334,0.61846687,0.4800872685,0.46997409,-0.8030274405000001,-0.33729100500000003
ecoli_00503,4.0773045661,-0.49219957300000006,0.575463063,-3.892846311,1.6451375,1.0921585605,-0.58603246,-0.7731925865,-0.748208975
ecoli_00504,3.816660152,-0.5109897880000001,0.539484413,-3.841647178,1.6321730630000002,0.9909839125000001,-0.70255185,-0.6362122115000001,-0.77338142
ecoli_00505,-0.776704155,-1.3424401160000001,0.9893765630000001,-3.636752627,1.7173398149999999,0.0047461995,1.2011202,-0.5131804205,0.7751741050000001
ecoli_00506,-0.9076596247000001,-1.381257632,1.092255943,-3.366808622,1.580376023,0.1492379845,1.26498694,-0.4637121335,0.778722075
ecoli_00507,8.9286171026,-1.647171522,0.649175273,-0.78492225,-0.125625748,-0.16590414350000002,0.40492605,-0.3308512255,0.017340905
ecoli_00508,8.8987902788,-1.672436319,0.406217943,-1.12893876,0.146829963,-0.0736678875,-0.053889610000000004,-0.5648129185,0.268100265
ecoli_00509,8.8750453066,-1.592588379,0.574315623,-1.095646671,0.186662291,-0.0815533715,0.01586921,-0.4023529275,0.29628289500000005
ecoli_00510,8.9478280373,-1.618416323,0.6016396030000001,-1.208340721,0.375327805,-0.1015387645,0.0448398,-0.6673889215000001,0.39963469500000004
ecoli_00511,9.2111711277,-1.822635071,-0.395497808,-1.339070616,0.94167719,-1.0628917865,1.35846915,-1.9433092615,0.076579375
ecoli_00512,9.3438729457,-1.744095974,-0.420119436,-1.269670861,0.967405441,-0.9667578475,1.3203357900000001,-1.9217833885000002,0.131004705
ecoli_00513,0.3152919674,-0.5684677490000001,-1.287916309,-1.494096999,-0.343837363,-1.5807947135,0.34927395,-1.2674985455,1.210572895
ecoli_00514,0.1568240233,-0.546228793,-1.163147485,-1.5594622980000001,-0.41170347,-1.6930221545,0.39115786,-1.2846637914999999,1.222105615
ecoli_00515,3.5726297411,-1.034137505,0.665530193,-1.236352531,0.509402793,0.1924077455,0.36855357,-0.8197582785,-0.7767742820000001
ecoli_00516,3.7280174392000003,-1.030251514,0.6831118230000001,-1.234524521,0.377313051,0.21218892550000001,0.40012365,-0.9198018515,-0.85283599
ecoli_00517,1.8514381188,-0.004000038,0.040594261,-0.39106625700000003,-1.671004493,-0.3911114745,0.6429495,-2.2131058125,-0.8659966050000001
ecoli_00518,7.2960437069,-0.298286875,0.219280403,-0.397391804,-1.756724384,-0.43659707550000004,0.44969231,-2.1104281645,-0.9510845130000001
ecoli_00519,10.5373043582,-0.390843082,1.110700303,-1.700164219,-0.760685127,-0.9780583065,1.01343777,-1.5516010224999999,-0.892650067
ecoli_00520,9.110229396,-0.357732802,0.843117993,-1.87256593,-1.093481261,-1.2340217545,0.99222908,-1.6620210775,-0.650211917
ecoli_00521,10.4438387774,-0.113309328,0.9049245530000001,-1.9578167610000001,-1.006939211,-1.3495966115,1.32581989,-1.6107359365,-0.449078336
ecoli_00522,9.853413833,-0.344769418,1.048487963,-1.604475711,-0.728125786,-1.4567954405,1.5261695,-1.8849882574999999,-0.756018851
ecoli_00523,10.1767020951,-0.24647739000000002,0.7018120830000001,-1.064855121,-1.196004696,-1.2052133145,1.32236513,-2.1288456345,-0.9738206110000001
ecoli_00524,-0.042196072800000005,0.529609298,0.40668794300000005,-0.619576619,0.148874569,-0.4323602815,0.75530452,-0.8554140595,0.609933425
ecoli_00525,0.4927265148,0.48756842800000005,0.36532405300000004,-0.64522156,0.09972493800000001,-0.3449293645,0.84317699,-1.0307259295,0.5490627650000001
ecoli_00526,0.1259176092,0.392257358,0.389190503,-0.461002829,0.5592668230000001,-0.39805806250000003,0.79641973,-1.0543742515,0.20033556500000002
ecoli_00527,0.4986397093,0.350241148,0.43728822300000003,-0.48543414100000004,0.47280730600000004,-0.5212387595,0.80001228,-0.9881753885000001,0.21333680500000002
ecoli_00528,2.9163571262,0.9029290280000001,-0.610562742,0.002357896,-0.786256005,-1.9343372025,0.31350032,-2.0783476535,-0.101637155
ecoli_00529,5.8841035253000005,0.609610548,-0.773419076,0.9959623930000001,-0.45289277200000005,-1.5541468725,-0.02782439,-2.0746081035,-0.49744366
ecoli_00530,5.1217865661,0.641891428,0.051653856000000005,-0.6640191860000001,-0.522439691,-0.8570549475,0.08685863,-2.1275063915,-1.24988038
ecoli_00531,5.5229163624,0.6362542680000001,-0.9425002680000001,0.48546730200000004,-0.806993205,-1.4953728025,-0.49775873000000004,-2.3579970185,-1.09819233
ecoli_00532,6.4586293349,-0.069928169,0.7026568830000001,-1.4551394260000001,-0.5874531550000001,-1.0952503085,1.42443941,-1.8370052495,-0.10574536500000001
ecoli_00533,6.7033797666,-0.356938888,0.947477173,-1.7659308930000002,-0.261531471,-1.1767499755,1.49155281,-1.7173618165,-0.101382835
ecoli_00534,6.5713923811,-0.20300362200000002,0.7939082030000001,-1.555215781,-0.594706551,-0.9968852115000001,1.44866504,-1.7870395075,-0.140543905
ecoli_00535,6.413938141,-0.56719329,1.056964733,-1.948419993,-0.269116583,-1.1407109545,1.62702083,-1.6567116115,-0.151116715
ecoli_00536,1.7764728333000002,0.176819585,-0.24247490100000002,-0.28273038100000003,-1.773628338,-1.2742185335,0.54081377,-2.4111822805,-0.28454211500000004
ecoli_00537,1.4409657107,-0.014051734000000001,-0.20438087800000002,-0.59570097,-1.985994303,-1.0188741495,0.48600325,-2.2699596575,-0.218709975
ecoli_00538,2.494897437,0.16454690600000002,0.088597729,-0.524472442,-1.973977349,-1.2752378375,0.52912561,-2.3179693285000003,0.059289785000000005
ecoli_00539,2.5576169751,0.04942089,0.14973729300000002,-0.145865458,-1.786993941,-1.3016613505,0.7043804,-2.0950462525,0.08908384500000001
ecoli_00540,2.8078252255000002,1.140941988,-0.7757600000000001,0.705589043,-0.32164411200000004,-2.2001054905,0.05035374,-2.3321637485,-0.518450237
ecoli_00541,2.9021075779,1.045733608,-0.573824628,0.7775984330000001,-0.21660716100000002,-1.8967164115,0.06585657,-2.4009682345,-0.47543456700000003
ecoli_00542,0.1847059003,1.687118618,-0.910153037,0.357807103,-0.293617002,-1.7169205225000002,0.08244431,-2.9070275735,-0.869744331
ecoli_00543,-0.9822832294,1.924601218,-0.9544832510000001,-0.967038872,-0.468685701,-2.0475571795,0.06150486,-2.7011237665000003,-1.050985093
ecoli_00544,3.0911798365,1.2535135880000001,-0.588176502,0.748687003,-0.5844309400000001,-1.8932122595,0.22406956,-2.5270212165,-0.72520451
ecoli_00545,2.1356796925,1.4200948580000001,-0.8824148350000001,0.763736433,-0.36072692300000003,-2.0322037935,0.01661359,-2.6169661445,-0.7641835720000001
ecoli_00546,6.7773895799,-0.029437925,0.767703793,-1.025819035,0.7493539920000001,-0.23276420750000001,1.31938493,-1.7465379135,-1.0700173099999999
ecoli_00547,6.6608674122,0.023303834000000002,0.727341753,-0.816353544,0.9435800860000001,-0.0790302575,1.24802713,-1.6270249325,-1.103072573
ecoli_00548,6.5643542686,-0.12311351100000001,0.616797033,-1.026141811,0.48144825,-0.2821213065,1.00736174,-1.8696774365,-1.148855377
ecoli_00549,7.0507778025,-0.25887170600000003,0.8796841830000001,-1.203094197,0.492367951,-0.3493332925,1.09908479,-1.8244539364999999,-0.9061221570000001
ecoli_00550,8.1634661565,-0.12083388,0.9722065830000001,-2.030618167,0.306552146,-0.3047517495,1.09254649,-1.8934433285,-0.9090295740000001
ecoli_00551,7.4952384312,-0.140030082,1.096863553,-1.825397699,0.436675315,-0.2476662155,1.38806858,-1.7726852085,-0.6581965830000001
ecoli_00552,7.3134893643,-0.746910359,0.40261139300000004,-0.022733217,0.613426321,-0.6445179135,0.73973953,-2.2244668655,-1.130481859
ecoli_00553,7.6808368053,-0.46070500500000006,0.201186783,0.26424009,0.596874757,-0.6439962485,1.05477262,-2.3924394715,-1.097951499
ecoli_00554,7.998493056,-0.561469801,0.613315693,-0.259379678,0.555499211,-0.4114107775,0.98252839,-2.1940850795,-0.7678107230000001
ecoli_00555,8.4673592809,-0.629128047,0.806008833,-0.386375952,0.28139532300000003,-0.42328810250000004,1.22590753,-1.8264850235,-0.501428296
ecoli_00556,8.2989656786,-0.506875812,1.099164733,-0.826000818,0.42652146700000004,-0.45309646750000004,1.35560079,-1.7433209995,-0.539670415
ecoli_00557,7.8895891023,-0.46959708200000005,1.124829123,-0.9245689260000001,0.700414459,-0.4707800525,1.59672657,-2.1714816835,-0.418458545
ecoli_00558,4.9266536521,-0.021811511000000002,-0.037079376000000004,-0.16598346900000002,-0.027962002000000003,-0.3357135055,0.44638784000000004,-2.0453695115,-0.859777644
ecoli_00559,5.7452956294,0.12091694500000001,-0.11367244900000001,-0.167376192,0.114962304,-0.2646260755,0.33690615,-2.2734699154999998,-0.8969574320000001
ecoli_00560,7.6975599669,0.583430698,0.407816973,-1.019402408,-0.46159347300000003,-0.4714697265,0.18500819999999998,-1.5536719335,-0.7157152090000001
ecoli_00561,7.1144639925,0.684444928,0.321498873,-0.8759214550000001,-0.41381142600000004,-0.4657785015,0.17453282,-1.5475424205000001,-0.827818583
ecoli_00562,-1.402045301,2.044364118,0.963881143,-2.864287473,-0.130862229,-1.4504610815,1.23630888,-0.7174491485000001,1.084884585
ecoli_00563,-1.7741266798000002,2.007240748,1.226371643,-2.817300316,0.004959072,-1.6301569775,1.51723098,-0.9698444615,1.110534925
ecoli_00564,1.1250073693,-0.44488061100000004,0.654686623,0.06710132,0.328752653,-0.5235758025,1.11599795,-0.7243672665,-0.322763075
ecoli_00565,0.8461020034000001,-0.566406158,0.625724853,0.096236155,0.418870469,-0.5220146555,1.00761418,-0.6857966615000001,-0.293092475
ecoli_00566,6.3647607482,-0.623195319,1.494979073,-1.9749570950000002,0.68404055,-0.6231376805000001,1.8599309499999999,-1.4324124755,0.34716982500000004
ecoli_00567,7.6533208437999996,-0.482923786,1.442336843,-1.690103662,0.6273619930000001,-0.5908580925,1.96775104,-1.6830125695,0.33392048500000004
ecoli_00568,0.28783861250000004,-0.717700459,0.607936503,0.43274787000000003,0.640750653,-0.1770220055,1.34722826,-0.8161099875000001,-0.291864605
ecoli_00569,-0.12097243220000001,-0.64186743,0.622877623,0.420603628,0.7333200080000001,-0.2878558855,1.33282406,-0.8836127895,-0.29224345500000004
ecoli_00570,-0.2253810047,-0.679187866,0.496195963,0.243415495,0.519243255,-0.24676026250000002,1.06043573,-1.1952573895,-0.465235485
ecoli_00571,-0.1611405525,-0.6098498250000001,0.602191523,0.180824218,0.18776509400000002,-0.2626083105,1.0595746,-1.0507179025,-0.483834904
ecoli_00572,1.2754098679,-0.366249486,0.625901413,-0.17107552,0.133033219,-0.6754330605000001,1.54486479,-2.5402709905,-0.230275895
ecoli_00573,3.0985823281,-0.163033003,1.045357503,-1.172690283,0.17491141200000002,-0.6373685925,1.70512787,-1.7915617565000002,0.08051488500000001
ecoli_00574,6.4652440985,-1.778704773,1.6003325529999999,-1.2421107,0.649461485,-0.5634520925000001,1.48876575,-1.7995051444999999,0.414410155
ecoli_00575,5.8458142106,-1.87458859,1.598090103,-1.362886894,0.550092079,-0.5936830155,1.49046411,-1.6596569795,0.420775255
ecoli_00576,5.9379489921,-0.870340709,0.982030343,-0.798885511,1.1385341900000001,0.0812509235,0.42324306,-2.1305453955,-0.091196495
ecoli_00577,6.2154283703,-0.9554763430000001,1.277154773,-1.3571465950000001,1.070383324,0.1340662715,0.92268259,-1.6237211205,0.18637689500000001
ecoli_00578,6.415022798,-1.000417803,1.232406513,-1.15584676,1.561758684,0.13120154350000002,1.07680213,-1.5711120175,-0.25625172500000004
ecoli_00579,6.4698735328,-0.683897696,0.6953416530000001,-0.488770535,1.8549345060000002,0.44656925750000004,0.67513225,-1.3911057425,0.16089092500000002
ecoli_00580,4.2646463898,-0.948053416,1.004531303,-0.394457761,1.172238458,-0.0739377235,1.0768153,-2.0511425955,-0.5423704530000001
ecoli_00581,4.5998861541,-0.945781996,0.830057743,-0.48706914900000003,1.135160757,-0.2845179285,0.95867048,-2.0115204375,-0.41065191500000003
ecoli_00582,2.20168345,-0.6740969290000001,0.46653734300000005,-0.29239659700000004,0.543214591,-0.6032428495000001,1.4037885700000001,0.0029001995,0.556681175
ecoli_00583,2.1950033203,-0.770029595,0.224964563,-0.031356612,0.46421225200000005,-0.46701283250000003,1.28308702,-0.2337367725,0.044054445000000005
ecoli_00584,5.9582031337,-1.033200047,1.323272493,-1.190171151,-0.650640907,-1.4705291445,2.33533651,-1.7621037474999999,0.150418815
ecoli_00585,6.029392793,-1.203083779,1.432955703,-1.39178657,-0.719895778,-1.5110344755,2.38016355,-1.6079884075000002,0.296173185
ecoli_00586,0.5540012551,-1.047631244,0.225153443,0.741247273,-1.0397935170000001,-0.7193799725000001,1.09876666,-1.2436705785,-0.39758026500000004
ecoli_00587,0.8967934828,-0.9799620080000001,0.48006017300000003,0.529143883,-1.257267391,-0.6490187325,0.47334449,-0.7916602025,-0.7291996590000001
ecoli_00588,0.3644591331,-0.89488495,0.43674846300000003,0.282586606,-1.494039999,-0.4738400555,0.65640274,-0.8817618315,-0.535026925
ecoli_00589,0.5734290767,-0.9689770120000001,0.46680216300000005,0.364805561,-1.122601465,-0.46078631950000004,0.71332876,-1.0448200935,-0.47481011500000003
ecoli_00590,-0.3977532601,-0.641609003,0.390658013,-1.109809858,-0.628308282,-1.6813225135,1.8309453100000002,-1.2761237975,0.676957735
ecoli_00591,-0.5051295179,-0.582725383,0.545242793,-1.2697995020000001,-0.5534496600000001,-1.9262534625,1.9450377699999999,-1.2702009665,0.760018115
ecoli_00592,6.0834509014,-1.900315751,0.982287223,-1.13647757,1.1868398,0.0729017255,1.9550789,-0.8314362335000001,0.732289525
ecoli_00593,5.7569099563,-1.906916504,0.887445543,-1.288805471,1.043299144,0.0301951285,1.2597828500000001,-0.9146237705,0.43077015500000004
ecoli_00594,7.9282140869,-1.496060902,0.5704754430000001,-0.833868461,1.270244837,0.0068234285,1.25077024,-0.4885653425,0.394077915
ecoli_00595,8.3491418451,-1.77884102,0.592155203,-0.9433104050000001,0.7608017290000001,0.008452494500000001,1.2731067600000001,-0.7313105465,-0.033236975
ecoli_00596,3.9378091768,-1.362481013,0.307201803,-0.22890021200000002,1.332380471,0.0652730285,1.08535662,-1.2248396305,-0.08328756500000001
ecoli_00597,7.465003869,-1.310339443,0.42239436300000005,-0.292517462,0.8383681430000001,-0.07703132950000001,0.94057974,-1.2484746125,-0.444519447
ecoli_00598,3.5154507412,-0.630128715,0.6522730330000001,-0.718536917,1.286114913,0.2977637655,0.71112224,-1.1090555945,0.360943715
ecoli_00599,7.1622726686,-0.791538139,0.25258847300000004,-1.7631005100000001,0.47416540100000004,-0.2856802855,0.28246794000000003,-0.9898636015000001,-0.0008650550000000001
ecoli_00600,0.5915197284,0.808790208,-0.387833971,0.22472915400000001,-1.760633103,-0.5243826455,0.457156,-2.1821245595,-1.239469425
ecoli_00601,6.2776374229,-0.15626136300000001,-0.184451325,0.503618743,-1.585548261,-0.6817049615,0.14308002,-1.8952417805000001,-0.906114233
ecoli_00602,5.7853758783,0.052103735000000005,0.006036631000000001,0.30954515200000005,-1.342723229,-0.7486143145,0.3752066,-2.3755801425,-0.664380941
ecoli_00603,7.2663466441,-0.18145813,0.018638846,0.44701791,-1.341281811,-0.8642061935,0.33776968,-2.0647630665,-0.751543803
ecoli_00604,0.8055720587,0.812325618,0.231216303,-0.535764962,-1.459590259,-0.4865923955,0.6383114400000001,-2.5820372785,-0.582283069
ecoli_00605,6.9060085503,0.179824972,-0.144563632,0.494515953,-1.25812229,-0.7176516725000001,0.41755462,-2.2520674645,-0.6685993090000001
ecoli_00606,4.7157211256,-0.8299582590000001,0.079864026,0.07697432600000001,-2.329487003,-0.5937339485,0.8766619999999999,-2.4249442675,-0.8101516240000001
ecoli_00607,9.9963209106,-0.8454112730000001,0.7592634930000001,-0.794991961,-1.571404054,-0.5820296405000001,1.16672583,-1.6811806305,-0.821579228
ecoli_00608,4.9682207872,-0.647607354,0.17330999300000002,0.11033218800000001,-2.113993982,-0.8990815385,0.7972745,-2.4917287645,-0.6815045200000001
ecoli_00609,10.0883504436,-0.612683498,0.429255013,-0.5383455380000001,-1.93045723,-1.1276856055,0.95291099,-2.3300522655,-1.030650892
