,A,MarA,LacI,Crp,hns
SRX2606346,-0.812179787,-0.6996660846,-0.14864942250000002,0.2108640436,0.13528979230000002
SRX2606347,0.1757640021,0.0466492801,0.061668067900000005,0.0010693687,-0.045933346300000004
SRX2606348,0.22281431200000001,-0.1644989719,-0.40364940190000004,0.25878484220000003,0.0445563936
SRX2606349,-0.0572932716,-0.2577930889,-0.7257257621000001,0.7206174857000001,0.3187072627
SRX2606350,-0.0775852164,-0.6443729245,-0.7776739278,0.9635479732000001,0.44266837950000004
SRX2606351,-1.5246223754,3.8873350756000002,0.3005183996,1.4192736061,-0.4805899676
SRX2606352,-1.3633589631,2.5026770607,0.8027595676,1.4553969738,0.5215912884
SRX2606353,-0.6396302577,0.37754087070000003,0.0271443331,-0.0283162313,0.4383080408
SRX2606354,-2.1158915257,5.272137944,0.41658766620000004,0.8151339384,1.3399560514
SRX2606355,-1.1975108508,4.3744883227999996,0.6533093658,0.8881257601,2.6073860968
SRX2606356,-0.20657354800000002,-0.39691979390000004,-0.23315160780000002,0.41748972510000004,0.2054965722
SRX2606357,0.1368969119,0.0323897144,0.1744950243,-0.0303467213,-0.1064490649
SRX2606358,0.027300734400000002,-0.0423775445,-0.2588772755,0.12400269800000001,-0.0871307588
SRX2606359,0.059253183300000005,-0.2580628794,-0.24069606070000002,0.7564198440000001,0.29333439980000003
SRX2606360,0.2105992428,-0.4243101025,-0.6415818059,0.803622138,0.29840873560000003
SRX2606361,-0.3421902737,3.5330912042,0.285389891,1.7832128196,0.0074976225
SRX2606362,-2.3748839894,3.7634097157,0.8338979375000001,1.5344472761999999,0.1550411543
SRX2606363,-0.4118672343,1.1931845468,0.7914987908000001,0.7437536825000001,0.8551706621
SRX2606364,-1.7655690476,5.2685485478,0.37975414290000004,1.0075067504,1.4128048027
SRX2606365,-1.795837938,4.9436658809,0.6940812337000001,0.9965341975,2.6838894266
SRX2606366,-0.42718831970000004,-0.47905463460000003,-0.16300889270000002,0.6395112446,0.2287948004
SRX3648427,-0.6369050213,-0.4232501362,0.389883332,0.3949028114,0.0574735197
SRX3648428,-0.440179311,0.4135021243,-0.0325702797,0.0860060487,0.3673334227
SRX3648429,-0.8440343797000001,-0.16246742860000002,0.3133333031,0.3337373743,0.2758621195
SRX3648430,-0.2769918863,0.9493923953000001,0.31858114860000003,0.5086181453,-0.3148872231
SRX3648431,-0.8123374098,0.9890477587000001,0.3387720999,0.4866754022,-0.2801679682
SRX3648432,-0.3537178735,0.7654566917000001,0.3161084873,0.48643220260000003,-0.28719947300000004
SRX3648433,0.1814437076,-0.7869033517,0.1824485546,0.3779114022,0.1990817739
SRX3648434,-0.1499847434,0.5608255191,-0.10356442390000001,-0.0306841953,0.0214865424
SRX3648435,0.27197989840000003,0.0420680198,-0.3736476792,-0.2753034439,-0.0035647397
SRX3648436,0.5954097613,0.3634472997,-0.47834006560000003,-1.7807047438999999,0.783847202
SRX3648437,0.4003086632,1.1767668532,-0.5270948756,-1.6147351356000001,0.9607009543
SRX3648438,0.6895215929,0.5095926958,-0.47990745900000004,-1.7049606803000001,0.6318471066
SRX3648439,0.0305440529,-0.6660748183,0.0516733279,0.468238231,-1.5502342989
SRX3648440,-0.4955167109,0.1017063077,0.0557961994,0.26436147200000004,-1.3367411865
SRX3648441,0.6734375168000001,-0.3074476815,-0.46470778090000003,-0.3907059673,-1.5708916136000002
SRX3648442,0.9744986367,0.8406540458,0.0051285831,-2.0145250609,1.4080106615
SRX3648443,0.5342272751,1.0816694697,0.0163705411,-1.8700479492,1.474472964
SRX3648444,0.646190319,0.6035689167,-0.45524688890000004,-1.9839799046,1.3456972819
SRX3648445,-0.3644833994,0.5151663238,0.2149643588,0.4841423467,0.2314377842
SRX3648446,-0.5131700428,2.2890713837,0.0177596938,0.1252630897,0.2307385381
SRX3648447,-0.6479891574000001,1.2825191759,0.1526822992,0.2504433165,0.0246813884
SRX3648448,-0.33248041040000004,-0.5286816169,0.1783596177,0.3181897135,0.1583393429
SRX3648449,-0.28316358950000003,-0.4643635943,0.1349018402,0.33640730560000004,0.21211860170000002
SRX3648450,-0.5180881547,0.3410226342,0.17952161200000002,0.1284474774,-0.031897501700000004
SRX3648451,0.0488525697,0.4296319282,0.0979675337,0.0423286529,-0.0115590554
SRX3648452,0.6026950579,0.1924986985,-0.23487982470000002,-0.3692971329,-0.20779119640000002
SRX3648453,0.48218452700000003,0.0298919503,-0.3558707788,-0.4560760166,-0.11921019120000001
SRX3648454,1.0835921993,0.7059788407,-0.5064573869,-2.1031438757,1.3462439823
SRX3648455,1.1784922222,1.4004130086,-0.6727238849,-1.9587539556,1.4363496791
SRX3648456,1.1802471864,0.8869734277,-0.6245488156,-2.0893289722,1.3906367264
SRX3648457,-0.3784610706,-0.7859361472,0.10240229270000001,0.40077032360000003,0.26676411110000003
SRX3648458,-0.5049769544,0.1672601088,0.0488303992,0.19451078430000002,0.3520012312
SRX3648459,0.25750276380000003,-0.4015182014,-0.35426100190000004,-0.3027589365,-0.06000392500000001
SRX3648460,-0.6647374592,-1.2563058124,0.0369423303,0.8486849750000001,-1.3716862414
SRX3648461,0.056240495800000005,0.071700969,-0.1688137751,0.3938793786,-1.7211597486999999
SRX3648462,0.670843398,-0.1483898753,-0.43161879410000004,0.148786522,-1.9617499085
SRX3648463,-0.3596444016,-0.5785424763,0.0741328863,0.3369699572,0.0647512318
SRX3648464,-0.12231296770000001,0.2555217888,-0.1316868621,0.013751511800000001,-0.1164687335
SRX3648465,0.4000183652,-0.2243266828,-0.2270190723,-0.22974107400000002,-0.34724641
SRX3648466,-0.3740577583,-0.5808246401,0.2289015163,0.35225783860000004,0.2488059406
SRX3648467,0.3588246646,0.6986480023,0.0330517218,-0.0962918605,0.0466312105
SRX3648468,0.4858463457,0.2833208867,-0.6218642086,-0.4193098364,0.1357740769
SRX3648469,1.1804585458,6.1338233855,-0.1753327694,-0.4561378538,-0.3809139164
SRX3648470,-0.2228452566,6.44823847,-0.5668484615,-0.3239561219,-0.5051765923
SRX3648471,0.5466161645000001,6.7159678504,-0.8197810008,-0.5009096485,-0.674693368
SRX3648472,-1.772218458,5.1785737572,0.40643663680000003,-1.0066348399,0.8348681344000001
SRX3648473,-1.5422420029000001,4.9773023545,0.28084741760000004,-0.9472326698,1.1037344752
SRX3648475,-0.2032763349,-1.6335445681,0.00559394,0.8071856029000001,-1.207363483
SRX3648476,-0.8741773287,-0.23833871920000002,-0.0215128038,0.4894051802,-1.5151307361000002
SRX3648477,0.3807981648,-0.4992400091,-0.3759349679,0.12325169,-1.7130533598
SRX3648478,-0.8425279208,1.4528427321000001,0.47421885560000004,0.5965313259,0.41642859
SRX3648479,-1.1972667924,2.8446510621,0.310219493,0.4467565101,0.3494264998
SRX3648480,-0.7912943484,2.1916010166,0.3926410858,0.5066551433,0.32045320580000003
SRX3648481,-0.3370467536,0.2892505844,0.2734479926,-0.4180190307,-1.0004956312
SRX3648482,-0.11184830130000001,1.1149217916,-6.42019e-05,-1.1217666797,-1.7011152137
SRX3648483,0.5826985488,0.9733519077,0.0423366399,-1.5654300289,-2.2031488604
SRX1429221,-0.49330593170000003,-0.0342022839,0.007064687,-0.10736737830000001,0.1013993938
SRX1429222,-0.0032670557000000003,-0.29927137,-0.1647887006,-0.0089077731,-0.266014951
SRX1429223,0.4965729875,0.3334736539,0.1577240137,0.1162751514,0.1646155572
SRX1429224,-0.7165170617000001,-0.3901507131,-0.1342525927,0.16900614320000001,0.2767690617
SRX1429225,-0.8929670691,-0.3852046464,-0.2678286861,0.0010292434000000001,-0.1000432279
SRX1429226,-1.1101512071,-0.39631388430000003,-0.21666366680000002,-0.1128774423,0.6909387041
SRX1429227,-0.9417998989,0.079887945,-0.2977768133,-0.0133986869,0.7686993264
SRX1429228,-0.2758231524,-0.0095054836,-0.0048687193,0.1636110552,0.5380381819
SRX1429229,-0.845348791,-0.38683424860000004,-0.524794368,-0.331696997,0.9813643475
SRX1429230,-0.2670811994,0.3854725593,-0.3657204032,-0.038234619500000004,2.1109584197
SRX1429231,0.0015531415,-0.0094232683,-0.17632438420000002,0.0085680138,2.1610046985
SRX1429232,-0.4765800237,0.20930438380000002,-0.17323666570000001,0.11367215480000001,2.1462013166
SRX1429233,-0.2601546723,0.6724823303,0.0175655195,0.3878004733,2.3738784194
SRX1429234,0.0544228264,0.9873839224000001,-0.09159678410000001,0.3784077044,2.3699613188
SRX1429235,-0.1441374883,0.9883645938000001,-0.1729069715,0.6438706029,1.9595778815
SRX1429236,-0.1766354483,2.5044719177,0.4153264499,1.4015203867000001,1.3488831565
SRX1429237,0.1173119958,1.5623997601,0.23078744580000002,0.8077489953,1.9419554764
SRX1429238,0.15629111140000002,1.8054063478,0.32988229480000003,0.7167135879000001,2.4379872793
SRX1429239,0.1316136287,2.1130503108,0.3709862801,0.8733453174,2.1437692569
SRX1429240,0.1555640086,3.1280587856,0.3580678854,0.7318804379,1.9872393475
SRX1429241,0.1862211216,2.5220072044,0.030900980600000003,0.7265351033,2.2146566462
SRX1429242,-0.09159406610000001,3.8299972424,0.49970707200000003,0.5601250011000001,1.4769605456
SRX1429243,-0.0450595285,3.2588048792,0.24204495520000002,1.1423196373,1.7664765781
SRX1429244,0.31415668150000003,4.4378832379,0.4012420626,0.8770837162,1.7201882944
ERX2339161,0.7826709234,-0.5873904908,0.2532282544,-0.4060248421,-0.7009045661000001
ERX2339162,-0.7826709234,0.5873904908,-0.2532282544,0.4060248421,0.7009045661000001
ERX2339163,2.4167115754,0.0780638744,-0.9419529905,-1.860802321,-3.0221398534
ERX2339164,-0.036479187100000005,0.9725169933000001,-0.5194323949,-1.9932080196,-1.9042635591
ERX2339165,5.3091280102,0.8058456231000001,-1.2969698053,-3.95744986,-3.9630190892
ERX2339166,-0.7916333875,2.1366913016,0.9613748879,-2.376849187,-2.3254115179
ERX2339167,0.8160080592000001,1.8162417383,-0.17429245740000002,-2.4414347629,-2.3423428582
ERX2339168,-0.0469611211,-0.0709365436,-0.0634567165,-0.11143317250000001,0.0256341933
ERX2339169,-0.9918039536000001,0.6113646068,-0.3631127185,0.4939784118,0.7056489822
ERX2339170,1.782236587,0.07689618420000001,-0.8768618994,-1.9613924773,-2.9477581484
ERX2339171,0.19065787580000002,0.9221482018,-0.8889086321,-2.2687520043,-2.0673730549
SRX7656012,-0.07374523200000001,0.0720338718,0.7213604781,-0.0257376573,-0.1478556902
SRX7656013,-0.6449211434000001,0.2409188277,0.2255067319,0.0299666606,-0.1128225114
SRX7656014,-0.4382335341,0.19355020180000002,0.5338418334,-0.11910927560000001,-0.0962873055
SRX7656015,-0.3674943611,-0.19292735730000002,0.8597869805,-0.14152359080000002,-0.1486727284
SRX7656016,-0.2125837976,0.18482194700000001,0.4860180228,-0.0528646626,0.2939699751
SRX7656017,-0.46588525270000003,0.7239008684,0.7818305895000001,0.0466087293,0.20094897690000002
SRX7656018,-0.6160350323,0.5898836169,0.8044664172,0.0888972367,0.4267302751
SRX7656019,-0.4235777899,-0.271167433,0.6695934044,-0.1208458188,-0.2687797004
SRX7656020,-0.5841022170000001,1.0581314074,0.5115310916,-0.1901082408,-0.2846133373
SRX7656021,-0.8905793847000001,0.3299540915,0.8609663941,0.4066410972,-0.0751891642
SRX7656022,-0.629848692,0.0517391142,0.9607395479,0.3008384148,-0.17987942780000002
SRX7656023,-1.0684976696,0.7134813586000001,0.7026851495,0.1735871826,-0.2985357736
SRX7656024,0.6304163052,-0.2572123892,0.9772715103,-0.21953675190000002,-0.3168715196
SRX7656025,1.195824104,1.0845236044,1.4218538788,-0.3706386875,0.0115505904
SRX7656026,0.24801481820000001,0.9203402220000001,0.9178006574,-0.46689314190000003,-1.0671593754
SRX7656027,-0.32555204730000004,-0.4395917535,0.41976167400000003,-0.0494673563,-0.44293644200000004
SRX7656028,-0.1984805684,0.0801373628,0.4220045904,0.0487355099,-0.263301383
SRX7656029,-0.5254520805,-0.025294222800000002,0.3490520476,0.0882736573,-0.5428328907000001
SRX7656030,-0.8547551105000001,-0.4017964793,0.6008492209,-0.125182064,0.2321272806
SRX7656031,-0.9634296720000001,0.12893696570000002,0.568205862,0.010558977,0.0732147122
SRX7656032,-0.9817488273,-0.1458638883,0.3432195511,0.0951398358,0.0568928407
SRX7656033,-0.9425463230000001,-0.2354324898,0.4363679553,0.1194905215,-0.41207657550000004
SRX7656034,-0.4324801908,-0.128706955,0.4045527498,0.2237150322,-0.40984253940000004
SRX7656035,-0.9889737392000001,-0.3704056812,0.6664488192,-0.1184232803,-0.42533135580000003
SRX7656036,-0.5908799866000001,-0.09826799400000001,0.5907519897,-0.0704396684,-0.20319754650000002
SRX7656037,0.2103940208,-0.22393677450000002,0.5691441185,-0.0825438107,-0.0636788745
SRX7656038,-0.33204487200000005,0.19847180490000002,0.3510424311,0.0036720471,-0.2614043209
SRX7656039,0.548344601,0.1428046692,-0.0105029844,0.0579740377,0.17703215860000002
SRX7656040,0.0031031129,-0.2182477036,0.143500667,-0.0560469805,-0.0399753759
SRX7656041,-0.5514477139,0.0754430344,-0.1329976825,-0.0019270572,-0.13705678270000002
SRX7656042,-0.13144526210000002,0.7892591858,-0.0755857644,0.0772652949,-0.1127327288
SRX7656043,-0.5236994807,1.0485423398,0.4259712959,-0.0181962037,-0.17752035100000002
SRX7656044,-0.3889841851,1.1712497525,0.2808912317,0.29333133570000003,0.1829668894
SRX7656045,-0.9011427003,1.0712943671,0.2504924812,0.038003208600000005,-0.1675777258
SRX7656046,-0.8482004528,1.2079653867,0.2503402464,0.055199946900000005,-0.372496469
SRX7656047,-0.983875248,0.7878924513000001,0.3641318148,0.0970352661,-0.024207705200000002
SRX7656048,-0.8089778807,1.2757564122,-0.0706461243,0.14530002960000002,-0.0749209286
SRX7656049,-0.6186739058,0.8260173687,-0.0530489529,0.1482510961,-0.0498849727
SRX7656050,-1.0913461172,0.9546770232,0.3320807199,0.22872318360000002,0.1216809932
SRX7656051,-0.2923170236,2.1394167627,0.2552369706,-0.1834415272,-0.074803646
SRX7656052,-0.5135653054,1.9988271590000002,-0.2218304708,-0.291745723,0.1467548545
SRX7656053,-0.2071553694,2.2719919169000002,0.17543751870000002,-0.2070583333,-0.4608842647
SRX7656054,-0.019908288700000002,-0.3728058061,0.7177854369000001,-0.28640995810000003,-0.2737001244
SRX7656055,-0.2794579539,-0.566728515,0.6270523625000001,-0.2561673142,-0.40037234120000004
SRX7656056,-0.8552038603000001,-0.0114711252,0.585748798,-0.2033869971,-0.5103614229
SRX7656057,-0.4352298332,-0.0925397146,0.5346474208,-0.191489569,-0.2530793812
SRX7656058,0.22162057470000002,-0.7576633615,0.4191559641,-0.29996488930000004,-0.6247162815
SRX7656059,-0.49971438170000004,-0.1434596638,0.5394198288000001,-0.2739975689,-0.06266424870000001
SRX7656060,0.0414061879,-0.1381899976,0.6006403111,-0.2739867065,-1.070742021
SRX7656061,-0.1577833118,-0.287987733,0.36042270590000003,-0.1411955001,-0.2320308552
SRX7656062,-0.4243502416,-0.20325373360000001,0.6765810746,-0.3968922552,-1.1379867404
SRX7656063,1.0418827197,0.9682309235000001,0.9221355506000001,-0.7714632805,-0.6803224302
SRX7656064,0.47624443660000004,0.6043805396,0.6799854842,-0.9445177907000001,-0.6242204463000001
SRX7656065,0.6533893333,0.8937770958000001,0.7894356903,-0.6936953239,-1.2354147287
SRX7656066,-0.4271206487,0.0759928726,0.8864598823000001,-0.2741151042,-0.673266942
SRX7656067,-0.7916137978000001,-0.2523642312,0.9319141826,-0.2107467671,-0.25407564390000004
SRX7656068,-0.0427370361,-0.2672398932,0.7320940960000001,-0.2945587492,-0.1043415204
SRX7656069,-0.5869233075,-0.3707166643,0.8396603285,-0.14377662900000002,-0.0489783691
SRX7656070,-0.3481708126,0.2618531404,0.7392694695,-0.1917551074,-0.2846315761
SRX7656071,0.1394747945,-0.015248486600000001,0.9394409281,-0.31899979570000003,-0.3102844269
SRX7656072,-0.3264628324,-0.8798564852,0.8102670058,-0.1429422108,-1.3123408416
SRX7656073,0.1085632839,-0.32405310400000004,0.9660357973,-0.1039371872,-0.6126305799
SRX7656074,-0.1652932196,-0.250793681,1.0080294101,-0.2057577352,-0.6012533065
SRX7656075,0.914523641,1.9673643985,0.7433152803,-1.6721229036,-0.9044553626
SRX7656076,0.8441838371,1.9072476868,0.9769916041000001,-1.4822713578,-1.0313086927
SRX7656077,0.8982797465000001,2.0307769439,0.4419839768,-1.6233641556,-1.0591037295
SRX7656078,-0.8068699159,1.1538548558,0.45667743520000004,0.34011186720000003,0.24735540590000002
SRX7656079,-0.5857700565,1.2386125795,0.4860093184,0.31661900600000004,0.23403409900000002
SRX7656080,-0.6312445982,1.3331361597,0.6086296366,0.2924930122,0.1986199246
SRX7656081,-1.1936872604,1.0297180926,0.3920350765,0.20629760900000002,0.3181546269
SRX7656082,-0.49970954430000003,1.3742142638,0.6213931993,0.1434163886,0.0801747591
SRX7656083,-1.3220590465,1.466606465,0.3893342839,0.1449923987,0.3722988598
SRX7656084,-1.5655575154,1.2826240992,0.2960135574,0.2342972617,0.1531078529
SRX7656085,0.1510185575,1.2159858615,0.2240562999,0.1925245619,0.1616919281
SRX7656086,-0.0158092894,1.2246373516,0.6791370644,0.290042195,0.2330778296
SRX7656087,-0.6228212663,2.6365794510000002,0.15631599270000002,-0.2225034427,-0.18665445020000002
SRX7656088,0.0347156599,2.8106028442,0.2562569496,-0.3319244188,-0.28238213830000003
SRX7656089,-0.5361295572,2.732610642,0.47282760230000004,-0.2142957861,-0.1079892533
SRX7656090,-0.3375909702,0.1398857754,0.2513973017,-0.0727186524,0.2543907398
SRX7656091,-0.5810597448,0.032968254,0.2123479371,-0.1325552437,-0.17114525700000002
SRX7656092,-0.41069585210000004,0.3513610341,0.16646818770000002,-0.0093774403,-0.3543453272
SRX7656093,-0.5626893474,-0.31813955650000003,0.2376163608,-0.0963017972,-0.7699430129
SRX7656094,-0.5509696833000001,-0.0173512229,0.1133052953,-0.0690723906,-0.5210136653
SRX7656095,-0.7041745923,-0.3440165971,0.2055257306,0.0350324265,-0.7385620809
SRX7656096,-0.5259490723,0.4776145395,0.3398890221,-0.10606712300000001,-0.7388787854000001
SRX7656097,-0.7771356416,-0.0295075399,0.4014996642,-0.08314191180000001,-0.1756176385
SRX7656098,-0.3371039067,0.2825471532,0.3311361438,-0.030255880500000002,-0.000764846
SRX7656099,-0.0315266117,1.1533597281,1.1149207819,-0.5907121801,-0.2228014049
SRX7656100,1.1459610521,0.6860023137,1.0567395369,-0.5373274114000001,-0.2690442373
SRX7656101,0.2324947441,1.4900944558,0.6063896552,-0.5783336185,-0.44786443130000003
SRX7656102,0.7796938293,0.290256241,0.740236823,0.0407122211,0.3404735553
SRX7656103,0.0332544436,-0.3127637962,0.4738349503,-0.0296138498,0.2313211896
SRX7656104,-0.1559798704,0.1507732034,0.6060373756,0.0195569859,0.0649113479
SRX7656105,1.1088276026,1.5478686109000002,1.0130376046,-0.7292056332,-0.33904164940000003
SRX7656106,0.4985212556,1.3217256446,0.8413280429000001,-0.696285915,-0.7772768061
SRX7656107,0.5790211164,1.9113727829,0.8208774308000001,-1.0564224947,-1.4940509868
SRX7656108,0.33332364000000003,1.3937639481000001,-0.0514198417,-0.0794728993,0.21392975
SRX7656109,-0.1521133858,1.1778802626,0.4096396872,-0.1805611668,0.1967282254
SRX7656110,-0.38908270370000003,1.2322535651,0.6150643491000001,-0.1544384115,0.3821688183
SRX7656111,-0.7509387651,1.6658952196999999,0.7011250465000001,-0.18919337260000002,0.23676730710000002
SRX7656112,-0.5210792295000001,1.3740710467000001,0.5948669175,-0.29911423600000003,0.0119384177
SRX7656113,0.7482349346,1.2334057302,0.16499527900000002,-0.163664422,0.2312758952
SRX7656114,-0.6378416855,1.0555220972,0.1614090484,-0.1706452057,0.1665159571
SRX7656115,-0.0409560654,1.0364249754000001,0.1583166578,-0.0065019301,0.1436560422
SRX7656116,-0.4285523993,1.7364633979000001,0.1586680559,-0.18035648640000002,-0.1636048478
SRX7656117,1.0657104516,1.9511467703,0.163290545,-1.1344697468,-0.090299977
SRX7656118,1.7229466666,2.6948376767999997,0.9244619938,-0.9830774505000001,-0.25948931140000003
SRX7656119,1.333314509,2.6064923597,0.6656149177,-1.1040875946,-0.29685744210000004
SRX7656120,-0.4216318552,0.4441036215,0.13313576130000002,-0.0633550417,0.1596778114
SRX7656121,-0.1768191155,0.1309322662,0.4498803135,-0.0233358193,0.14756591200000002
SRX7656122,0.1553680798,0.2242184328,0.2114468987,-0.0186793965,0.3052054737
SRX7656123,-1.0046137302,-0.0673102458,0.3429812433,-0.010088120800000001,0.1570420959
