,A,ArcA,PdhR,Fur,Fis,Fnr
SRX5936132,-2.4782935155,-0.24872552250000002,-0.7706079211,0.2836745028,0.1501696646,0.315685362
SRX5936133,-0.4284385686,0.1474207494,-0.5979446881,-0.1612810483,0.3712782008,0.0477216236
SRX5936134,-2.8338953811,-0.6741092028,-0.47535376500000004,-0.0602714233,0.7186027029000001,0.1446413353
SRX5936135,-2.5117705579000003,-0.6760015424,-0.4108552904,-0.0097968403,0.7232167819,0.1319367871
SRX5936137,1.257264446,-0.5550853591,-0.27658782800000004,0.1370545042,-0.2763127998,0.0744684617
SRX5936138,0.7596400189,-0.6534195918,-0.20776805410000002,0.039035245100000004,-0.3675783141,0.1283015763
SRX5936139,0.9668946459000001,-0.5519787117,-0.2891657832,0.2125818976,0.41389343580000004,-0.013387759800000001
SRX5936140,2.595234617,-0.4942073045,-0.4719882668,-0.08879570190000001,-0.001781229,-0.2235972326
SRX5936141,1.1944783143,-0.6968109447,-0.7310651832,-0.0850564164,-0.054973703500000005,-0.33215467790000003
SRX5936142,0.5812134754,-0.5935545122,-0.8125877488000001,-0.09484481410000001,-0.0209567406,-0.34324592330000003
SRX5936143,-0.2840112785,-0.0220025727,-0.8452589449,-0.16105459490000001,-0.3378219984,-0.2677031971
SRX5936144,0.7639343544,-0.0403046537,-0.723038756,-0.10463564060000001,-0.5303093578,-0.1610063598
SRX8557650,0.4544690953,-0.021281712,0.0292218534,-0.018041486500000002,0.2028844175,0.016506649300000002
SRX8557651,-0.040604607200000004,0.0391825917,-0.027515354500000002,-0.012953447600000001,-0.2292086525,0.0143873127
SRX8557652,-0.41386448810000004,-0.017900879800000002,-0.0017064989,0.0309949342,0.0263242351,-0.030893961900000003
SRX8557653,-4.7212245034,-0.5653260981,-1.033716714,0.2898445644,1.5119238688,0.9975450628
SRX8557654,-4.7986863710000005,-0.4530867756,-1.1556101777,0.2254398709,1.2334858995,0.9630259824
SRX8557655,-4.3501537581,-0.5742132265000001,-1.3293852484,0.09417981680000001,1.6135644031,0.8600162935000001
SRX8557656,-7.0077304221,0.4764200516,0.1386350679,1.1925754461,-0.6158690141000001,1.7515674252
SRX8557657,-6.0630962619,0.5118145644000001,0.3484956558,1.2483474887,0.0369717301,1.6815378387000002
SRX8557658,-6.9056793611,0.5173338123,0.4293098852,1.2421802259,-0.3898544102,1.732005895
SRX8557659,-7.7545135268,-0.0212805755,0.5306707536,1.8021117028,1.0852560696,1.7692140925
SRX8557660,-6.5295877184,0.1096876323,0.4429299963,1.9561539904,1.2446964905,1.8226771264
SRX8557661,-6.2954316989,0.2000894819,0.6294392193,2.0666025747,0.9247260404000001,1.8851821976
SRX8557662,-7.027913195,-0.7785712659,-0.139853893,1.7270640194,1.9458004792999999,1.9998875114999999
SRX8557663,-7.0871580047,-0.6396150654,-0.172640085,1.7721468221,1.7403857583,1.7638316107
SRX8557664,-6.6295520806,-0.6616692654,-0.20168636750000002,1.5207195129,1.6365386569,1.6762232269
SRX8557665,-6.0446487386,-0.2723462035,-0.011112664500000001,1.5043846909,1.145900491,1.4995673533
SRX8557666,-5.1860689573,-0.745181065,0.06690400290000001,1.6699613574,1.9468003977000001,1.7732313111
SRX8557667,-5.8497989388,-0.3464250609,-0.09241701100000001,1.3189417917,1.555606327,1.5139675299
SRX3405147,-0.1104406487,0.1668643613,0.0096700782,0.5537644323,-0.2823618354,-0.1493383958
SRX3405148,0.1871359873,0.12375148180000001,0.1377699664,0.2432824015,-0.10257742160000001,0.2514836118
SRX3405149,-0.0766953386,-0.2906158432,-0.1474400445,-0.7970468337000001,0.38493925700000003,-0.10214521600000001
SRX3405150,0.1225409546,0.043706739,-0.6429970345,-0.0061490723,0.4001969342,-0.8570213898
SRX3405151,1.8933608816,-0.6993696249,-1.9436449438,-1.1920876775,0.4549660633,-0.953865673
SRX3405152,1.7859397761,-0.43367199170000004,-0.4066412278,-0.8089976182,0.7992214428000001,-0.3690855927
SRX3405153,-0.3462385109,-0.2700726726,-1.0753189046,-0.19432912130000002,-0.2517563218,-0.1095774129
SRX3405154,1.7378588072999999,0.4332604255,-0.8187893888000001,-0.8912804966000001,0.6807164105,0.0461727258
SRX3405155,2.1342781215,0.35556696790000003,-0.6282309937,-1.0244720124,0.6887569038,0.30400400380000003
SRX3405156,1.0465204277,-0.11988288200000001,-2.2315212232,-0.8750779632000001,-1.2693708772,0.0976596165
SRX3405157,2.7584190066,0.1240301535,0.5801497137,-0.8075514919000001,1.7196830995,0.026217808000000002
SRX312063,-6.250857846,-0.1362005019,-1.1613818732,-0.076587203,1.1563762676,0.44776296200000004
SRX312064,-6.067499013,-0.210334391,-1.0589149663,-0.1271162538,1.1530204188,0.5225921363
SRX312065,-6.4865132768,0.1311683721,-2.2102124046,-1.0521095855,0.9645108179,0.07468775180000001
SRX312066,-6.2194498862,-1.3844105795,-0.19795292350000002,-1.1304555614,1.2414560069,-1.368121549
SRX312067,-6.5274704377,-1.3624060896999999,-0.19559530830000002,-1.2959664209000001,1.276216946,-1.3692575224999999
SRX312068,-8.320921479999999,-0.7486997715,1.1569809591,-1.0824874599,1.9584391974000002,-1.0655740649
SRX312069,-8.3489692799,-0.7491009392,1.1511612201,-1.0858363153,1.9540271384,-1.2220723641
SRX312070,-0.1014177106,0.00010153230000000001,-0.008715067200000001,0.0250582703,0.047159232700000005,-0.0187283733
SRX312071,0.1014177106,-0.00010153230000000001,0.008715067200000001,-0.0250582703,-0.047159232700000005,0.0187283733
SRX312072,-2.1946811407,-1.9795452543,-1.7422585045,-0.8870948006,-1.1037943767,-0.062006198000000005
SRX312073,-2.362602455,-1.967157508,-1.7345328375,-0.8731930271,-1.2134840973,0.0546371406
SRX312074,-2.0382753995,-2.8492738681,-2.873596016,-0.7454877937000001,-1.9801569472,0.588655707
SRX312075,-2.3404784653,-2.9159820306,-3.3452781531999998,-0.8026738972,-2.2040713249,0.6322269285000001
SRX312076,-5.5251201318,-3.6017898952,-4.5784109725,-1.7308900119000001,-3.5897043436000002,0.16482961540000002
ecoli_00001,-0.044391054400000005,0.036636971000000004,-0.076205824,-0.05856442,0.051501471,-0.052632
ecoli_00002,0.044391054400000005,-0.036636971000000004,0.076205824,0.05856442,-0.051501471,0.052632
ecoli_00003,2.4782561226,1.058304126,0.388628517,-0.195719219,-1.9217788310000001,-0.22332754900000001
ecoli_00004,2.3573758357,1.126720666,0.5117209730000001,-0.214364089,-2.08636994,-0.207263208
ecoli_00005,0.2095468251,-0.05264584,-0.39308108900000005,-0.127927685,0.47597915300000004,-0.5591243690000001
ecoli_00006,-0.17489483990000002,-0.129847039,-0.349306495,-0.036050093000000005,0.48514704900000005,-0.518033721
ecoli_00007,1.8625491509,1.122678696,0.481353731,-9.893921886,-1.670623916,-0.358693874
ecoli_00008,2.7807917659,1.043829066,0.6873811950000001,-9.018917863,-1.329252853,-0.349967695
ecoli_00009,-0.0960606239,0.038872322,-0.20407438200000003,-9.893921886,0.15395407900000002,-0.27282969900000004
ecoli_00010,-0.0180307476,0.005759822,-0.21128722100000003,-9.893921886,0.014939037,-0.26540585
ecoli_00011,0.6956491008,0.9077065660000001,-0.297045391,-0.38185324400000004,-0.036577616,-0.524846931
ecoli_00012,0.9617563904,0.8854765760000001,-0.311904088,-0.429145386,0.033789608,-0.539491976
ecoli_00014,0.8002818974,0.6386470710000001,-0.326083807,-0.37117846200000004,0.358529409,-0.480809823
ecoli_00015,0.9844809784,0.774188486,-0.34906235500000005,-0.452975416,0.136491454,-0.5694477410000001
ecoli_00016,0.2974123502,0.8036499260000001,-0.42781822900000005,-0.39381758800000005,0.10350239900000001,-0.545782447
ecoli_00017,0.5170006357,0.499338233,-0.260539318,-0.353113338,0.015072958000000001,-0.49659595500000003
ecoli_00018,0.8007686553000001,0.48226117700000004,-0.354291301,-0.38769100100000004,-0.063794854,-0.5235996460000001
ecoli_00019,1.2438050559,2.161495396,-0.457837302,0.358912004,-2.672005784,-0.277983604
ecoli_00020,0.48868627070000004,2.173902676,-0.47875083900000004,0.424605604,-2.689072338,-0.403604734
ecoli_00021,0.2745726459,2.132592106,-0.709217136,0.7270403440000001,-2.288941591,-0.117314808
ecoli_00022,0.21479058310000002,2.155119376,-0.635146658,0.680972684,-2.109051776,-0.052995724
ecoli_00023,0.7810146404,2.114133386,-0.699666961,-0.46000364200000005,-2.138160113,-0.46957113400000006
ecoli_00024,0.5665834777000001,2.045519786,-0.762532084,-0.471555094,-2.140912192,-0.475574296
ecoli_00025,0.21111139280000002,2.3445910960000003,-0.873888734,-0.492841931,-2.714209596,-0.138763319
ecoli_00026,0.2669316705,2.405278176,-0.9755214550000001,-0.53716116,-2.746579377,-0.142115652
ecoli_00027,-1.6333563226,0.614107743,-0.034281075,0.35313890400000003,-1.589501572,-0.158711963
ecoli_00028,-1.7875581844,0.560547789,-0.107742839,0.217593104,-1.430071445,-0.20401648900000002
ecoli_00029,-0.11631533690000001,0.279501977,-0.10149343200000001,0.346499224,-0.978855405,-0.22330206500000002
ecoli_00030,0.1603768012,0.286099773,-0.32041271200000004,0.345243954,-0.896925717,-0.148782092
ecoli_00031,-0.10222845750000001,0.8913351260000001,0.286259751,-0.107863365,-1.464364197,-0.133928986
ecoli_00032,0.7629195665,0.8662795560000001,0.151075181,-0.193602928,-1.461060371,-0.07252378100000001
ecoli_00033,-1.1181255854,0.9463078960000001,-0.42536776800000003,0.189864784,-2.32135558,-0.17298681200000002
ecoli_00034,0.018193541100000002,1.058494226,-0.20802858600000002,0.311143514,-2.6199003430000003,-0.207335707
ecoli_00035,1.5286656125,0.9694913660000001,-0.32793236400000003,-0.02804138,-0.95240619,-0.39908493100000003
ecoli_00036,1.8330789556,0.9866688160000001,-0.331221871,-0.165441159,-0.837027744,-0.458070531
ecoli_00037,2.1246058746,1.779034016,-0.040888055,-0.358506798,-1.731037042,-0.387752121
ecoli_00038,2.2348256551,1.7441336060000001,0.0760518,-0.237658523,-1.762952634,-0.318289392
ecoli_00039,1.6582799481000001,0.532564653,-0.11536692700000001,-0.48028834600000003,-0.32552058,-0.40746298400000003
ecoli_00040,2.0715603239,0.613698527,-0.131267398,-0.45890349,-0.167323945,-0.431925496
ecoli_00041,0.1592324265,0.985523586,-0.724696478,-0.380946999,-1.028454369,-0.574722853
ecoli_00042,0.3983405487,0.614279137,-0.40118576100000003,-0.424414491,-0.46681716500000003,-0.434576408
ecoli_00043,1.7813276069000001,0.12568636,-0.15397062,-0.46137134300000004,0.29430214,-0.544797561
ecoli_00044,1.8069008742000001,0.035046911,-0.105016302,-0.424360053,0.408423709,-0.510121476
ecoli_00045,2.7489607545,-0.24226446100000001,-0.004561769,-0.5693764170000001,0.263807395,-0.54688357
ecoli_00046,2.5967448498,-0.291546346,-0.045542941,-0.613082707,0.25555642300000003,-0.5969020620000001
ecoli_00047,1.5059697268,0.639510641,-0.085391515,-0.44849048700000005,0.159367496,-0.631839469
ecoli_00048,1.10114919,0.6575469140000001,-0.22761072200000002,-0.440752898,0.043884891,-0.5991148660000001
ecoli_00049,0.6791573366,1.407530216,-0.250583428,-0.50327982,-0.303065275,-0.44621574300000005
ecoli_00050,-0.6483810773,-0.273254272,0.06452674600000001,-0.630133567,-0.20018022600000002,0.683629718
ecoli_00051,-0.3244482547,-0.267923509,0.18223065,-0.588191276,-0.18407189999999998,0.7885854680000001
ecoli_00052,-0.5816667872,-0.30586483000000003,0.103512423,-0.904279075,-0.319302024,0.206760041
ecoli_00053,-0.4448674454,-0.24486246900000003,-0.068761445,-0.918647058,-0.24256913600000002,0.183314323
ecoli_00054,-2.0122445889,-0.121007954,-0.9391882020000001,-0.50309914,-1.8024398060000002,-0.542585261
ecoli_00055,-1.1061321045999999,-0.04399066,-1.457824235,-0.609504574,-1.692083989,-0.607156115
ecoli_00056,-2.3521741688,-0.048029848,-0.388006059,-0.059433047,-0.13950114900000002,0.045715161000000004
ecoli_00057,-2.7122936776,-0.076148239,-0.39242139600000003,-0.031227748000000003,-0.151680917,0.09762738400000001
ecoli_00058,-2.2398407397,-0.046794311000000005,0.31977420500000003,-0.005709301,0.426370289,-0.18848155800000002
ecoli_00059,-1.9732588001,-0.08552493700000001,0.42238204500000004,0.06492178400000001,0.46919881500000005,-0.242270962
ecoli_00060,-4.2789387776,0.12043444,0.062792558,-0.011917744000000001,0.565041403,-0.234511247
ecoli_00061,-3.8365641739000003,0.131540097,-0.021043047000000002,0.042641122000000004,0.5145823930000001,-0.20882609800000002
ecoli_00062,-0.09542991220000001,-0.350962926,1.9707059550000001,-0.189724267,-0.167323879,0.087242941
ecoli_00063,0.1957677156,-0.34418755100000004,1.936045304,-0.117464833,-0.09265063800000001,0.022124095
ecoli_00064,1.8011404167,1.828340046,-0.201235614,-0.400303825,-2.078280266,-0.769651592
ecoli_00065,1.7820606932,1.957742426,-0.139287985,-0.504065686,-2.249286269,-0.646367331
ecoli_00066,2.0449416196,1.3682953260000001,-0.517795405,-0.632963179,-1.736547349,-1.035417797
ecoli_00067,2.3997469198,1.419179516,-0.39214284200000005,-0.543296344,-1.741352965,-0.98364399
ecoli_00068,-0.26732686850000004,0.393576953,-0.09057951800000001,0.19507696400000002,0.539240123,-0.57964238
ecoli_00070,-0.237592626,0.444636982,-0.103345219,-0.5062775780000001,0.897100663,-0.946672155
ecoli_00071,-0.41478930210000003,0.371492769,-0.257543374,-0.44786492600000005,0.8460113130000001,-0.70245124
ecoli_00072,-0.6780554769,0.331090588,-0.37063785600000004,-0.415952254,0.709424673,-0.6560544730000001
ecoli_00073,-1.5993530565,0.7573820960000001,-1.44621782,-0.8732856050000001,0.599950453,-1.37524121
ecoli_00074,-1.5304532165,0.696397778,-1.157033806,-1.157357443,0.380987297,-1.519285843
ecoli_00075,-1.8941685,0.37565932,-2.865476355,-0.868235834,-0.544868582,-1.857965349
ecoli_00077,1.5876250561,0.476845821,-2.943334047,-0.918542673,-0.8515766050000001,-1.7740696470000001
ecoli_00078,-3.0981945513,0.5289642950000001,-3.076467355,-1.00502228,-0.23866376800000003,-1.679262271
ecoli_00079,0.7029431993,0.487748006,-1.7770054540000002,-0.6837856210000001,-0.927764236,-1.5296943330000001
ecoli_00080,0.9789147861,0.105543914,-0.559075934,-0.107717401,-0.022203478000000002,-0.241030033
ecoli_00081,1.4029590869000002,0.32585684400000003,0.621589324,-0.467616242,0.617538193,-0.724032275
ecoli_00082,-0.9201534530000001,0.075213946,-0.525702854,-0.418468514,-0.7998011500000001,0.563029258
ecoli_00083,-0.6965545371,0.040042087000000004,-0.538083434,-0.483728046,-0.7521902180000001,0.5452901480000001
ecoli_00084,0.8029301844000001,-0.27503787900000004,-0.11232684500000001,-0.592770205,-0.92877467,0.5749984380000001
ecoli_00085,0.3216298187,-0.23072129300000002,-0.09817233,-0.568478295,-0.818350274,0.562240048
ecoli_00086,-1.075897429,0.252433879,-1.00686102,-0.24041298600000002,-1.691132054,-0.350516384
ecoli_00087,-1.2517680675,0.273945205,-0.9991410660000001,-0.248563267,-1.497339562,-0.297698038
ecoli_00088,2.3299003487,0.519048295,0.260383686,-0.480410486,-0.37172291900000004,-0.48628780600000004
ecoli_00089,1.9541733063,0.512524654,0.192564855,-0.45491749600000003,-0.327417781,-0.53814686
ecoli_00090,2.0381007356,0.126573136,-0.10144881600000001,-0.504451831,0.128846909,-0.5029783950000001
ecoli_00091,1.6950469685,0.126137254,-0.141349147,-0.5782221740000001,0.11251124,-0.572787414
ecoli_00092,-0.2144496222,0.396646588,-1.017922743,-0.06396236200000001,-0.50414656,-0.43926326200000004
ecoli_00093,0.7472515718,0.45351927500000005,-0.308965633,-0.48135177,-0.16569129400000002,-0.355462483
ecoli_00094,0.018617527300000002,1.5404025159999999,-1.75095554,-0.40970317,-1.594538862,-0.431275444
ecoli_00095,0.1454388978,1.449866066,-1.774719565,-0.439755649,-1.514968574,-0.47569201600000005
ecoli_00096,-1.247487888,0.685514203,-0.8199488580000001,-0.028183715,-0.43556924700000005,-0.21907488400000003
ecoli_00097,-0.5072855493,0.539784889,-0.42890291100000005,-0.123194439,-0.518113141,-0.29527451800000004
ecoli_00098,-0.399163264,1.181176256,-0.6087523020000001,-0.354521452,-1.174225663,-0.177257513
ecoli_00099,-0.2908108204,1.097910146,-0.51266319,-0.336211197,-1.334861689,-0.18967989200000002
ecoli_00100,-0.1598094001,-0.042422106,0.026276332000000003,-0.32011369,-0.01844582,-0.139703868
ecoli_00101,1.9636403601999999,-0.529459554,0.022425782000000002,-0.38510412600000005,0.25008935600000004,-0.21448740600000002
ecoli_00102,2.5339426716,-0.47372824700000005,0.212855711,-0.29302495700000003,0.336845671,-0.21332366900000002
ecoli_00103,1.3296298904000001,0.035597011000000005,0.319954736,-0.5939588210000001,0.39324066300000005,-0.31724649200000005
ecoli_00104,2.2854246098,0.07509867,0.38965814600000004,-0.634140758,0.43129212400000005,-0.309938502
ecoli_00105,0.5047535238,-0.19600093400000002,-0.032701140000000004,-0.260037938,-0.147291514,-0.222994296
ecoli_00106,0.47596970660000004,-0.08909652200000001,-0.5084280800000001,-0.322197604,-0.074631614,-0.174284776
ecoli_00107,-0.0655849272,-0.190341532,-0.405594972,-0.287365826,-0.12495495400000001,-0.089958595
ecoli_00108,1.8785572713,0.584096822,-3.127014431,-0.469120586,-2.31144513,-1.2857264019999999
ecoli_00109,1.9489262659,0.7408784060000001,-3.8436888590000002,-0.348731532,-2.062646813,-1.501529713
ecoli_00110,0.294709726,0.636325653,-1.016586504,-0.127367114,-0.789887812,-0.155629982
ecoli_00111,0.40798341730000004,0.7106710190000001,-0.895830247,-0.207661863,-0.799723807,-0.114934488
ecoli_00112,0.1481883134,0.7162020570000001,-0.829477012,-0.21472747900000003,-0.7153701450000001,-0.147109753
ecoli_00113,1.5097762718999999,0.18458875400000002,-3.958226429,-0.40980044600000004,-1.3984592660000001,-1.271483779
ecoli_00114,1.787308507,0.17830120100000002,-4.231994271,-0.317628098,-1.066915761,-1.177351436
ecoli_00115,0.7732629462,0.25819627,-4.5432915529999995,-0.21726345500000002,-0.9079678790000001,-1.174853432
ecoli_00116,0.0393777711,1.391143806,-0.736886252,-0.356106085,-1.393536991,-0.24670364600000003
ecoli_00117,0.7920661992,1.365476696,-0.863483387,-0.412112491,-1.28916081,-0.217710901
ecoli_00118,0.2088019817,1.362720846,-0.8450574620000001,-0.368307158,-1.302430357,-0.34636329800000004
ecoli_00119,0.7468357759,1.358549616,-0.89865973,-0.310786963,-1.361932554,-0.14795257
ecoli_00120,0.5516471991,1.3477543060000001,-0.92614951,-0.203130993,-1.300373491,-0.13383598800000002
ecoli_00121,-0.0602374919,1.385312096,-0.884908311,-0.113717757,-1.112451113,-0.24589322600000002
ecoli_00122,1.0861435024,0.928719166,-0.5202971160000001,-0.31081626300000004,-1.157339285,-0.17621799900000001
ecoli_00123,0.5827292878,1.041311906,-0.537574407,-0.272416987,-1.159848383,-0.25661334
ecoli_00124,1.0941318626,0.9504081660000001,-0.510853515,-0.172980614,-1.143302123,-0.279568501
ecoli_00125,2.4521226672,0.9075265760000001,-2.312111833,-0.11348783900000001,-2.495519007,-1.531208371
ecoli_00126,1.9794180321,-0.055828563000000005,0.6054965330000001,-0.404231708,-0.46433936600000003,-0.333096123
ecoli_00127,0.3774965534,0.09422176900000001,0.47653446600000005,-0.541371818,-0.297228361,-0.77865494
ecoli_00128,3.1403979797,-0.407977407,0.31308926200000003,-0.510735197,0.580785533,-0.12059369700000001
ecoli_00129,2.8325425459,0.9552785760000001,-2.388974876,-0.174249173,-2.464365391,-1.378413375
ecoli_00130,3.2646555863,0.5717934290000001,-1.391385412,-0.448683669,-1.9674450510000001,-0.7807343670000001
ecoli_00131,2.6208945630000002,0.614706375,-2.380753987,-0.341837171,-2.206022964,-1.360002336
ecoli_00132,1.4583565105,0.328591383,0.5160822420000001,-0.6408752710000001,-0.296248195,-1.014558191
ecoli_00133,1.7774767455,1.071597756,-2.040921134,-0.334999313,-1.839628673,-1.871778225
ecoli_00134,1.2588638418,0.330761637,-0.23655378900000001,-0.700050626,-0.5883783730000001,-0.44312802300000004
ecoli_00135,1.0457450603,-0.151671187,0.515202438,-0.42708929100000004,-0.5663624230000001,-0.17273049999999998
