,A,Fnr,NikR,RpoN,NarL
ecoli_00014,0.8451154881,-0.480809823,0.231207025,0.2189185305,0.7064404205
ecoli_00015,-0.028888689000000002,-0.5694477410000001,0.30008959300000004,0.1845077045,0.6671839155
ecoli_00016,0.77471363,-0.545782447,0.211467661,0.1457626175,0.6889960855
ecoli_00017,0.9292008411,-0.49659595500000003,0.057755414000000005,0.16061627050000002,0.4548568885
ecoli_00018,1.2320287108,-0.5235996460000001,0.24055857300000003,0.23216701250000002,0.44526442450000003
ecoli_00019,0.5035632228,-0.277983604,-0.377994993,0.4468107435,1.1253454755
ecoli_00020,-0.18706627450000002,-0.403604734,-0.644510855,0.3896680745,1.2190429045
ecoli_00021,0.1051276606,-0.117314808,-0.152771718,0.3630092975,1.0256380375
ecoli_00022,0.5861608729000001,-0.052995724,0.105350893,0.36022816350000003,1.1128686855
ecoli_00023,0.203181258,-0.46957113400000006,-0.28128637900000003,0.45338366350000003,0.8344043915
ecoli_00024,0.4989092805,-0.475574296,-0.19285264500000002,0.43859741750000003,0.8354505565
ecoli_00025,0.379131614,-0.138763319,-0.5497164090000001,0.6504048325,1.2055026185
ecoli_00026,0.7366661207,-0.142115652,-0.49571764700000004,0.6203968145000001,1.1488311055
ecoli_00027,0.4028247399,-0.158711963,0.8636447500000001,0.3878049415,-0.0734486025
ecoli_00028,0.6118322904,-0.20401648900000002,0.601116045,0.38617062950000003,-0.1056086415
ecoli_00029,0.40913487800000004,-0.22330206500000002,0.39684518,0.1780138735,0.0931236545
ecoli_00030,0.1184547197,-0.148782092,0.087736613,0.14013047450000002,0.11562003450000001
ecoli_00031,1.3405156465,-0.133928986,0.679970803,0.38755840750000004,0.3107882125
ecoli_00032,0.9387598401,-0.07252378100000001,0.6376246090000001,0.3112008835,0.4495536755
ecoli_00033,1.7734701057,-0.17298681200000002,0.641402696,0.6216542455,0.24024664550000002
ecoli_00034,1.9365762892,-0.207335707,1.430925339,0.8497727805,0.1500497735
ecoli_00035,0.37526264070000004,-0.39908493100000003,0.584625885,0.1636119455,0.4465692275
ecoli_00036,0.3147273176,-0.458070531,0.450532038,0.2066971445,0.46664448950000004
ecoli_00037,0.786974974,-0.387752121,0.37048335200000004,0.3080251985,0.6344954095
ecoli_00038,1.0164763122,-0.318289392,0.45937004400000003,0.2967956055,0.6517965395
ecoli_00039,1.9267030898000002,-0.40746298400000003,-0.11803793200000001,-0.2040379745,0.0492521515
ecoli_00040,1.9833016491,-0.431925496,0.33469746300000003,-0.2513449025,0.0915861905
ecoli_00041,0.1767249125,-0.574722853,0.35784344100000004,0.4210455765,0.8055963485000001
ecoli_00042,0.8445619206,-0.434576408,0.288931739,0.3409092855,0.7341074955
ecoli_00043,0.7643370643,-0.544797561,0.681185239,0.26062700850000003,0.0352814555
ecoli_00044,0.6125706076,-0.510121476,0.646940672,0.3284104245,0.0774423845
ecoli_00045,2.2483626337000002,-0.54688357,0.62387988,0.12483548650000001,-0.1645777105
ecoli_00046,2.0415955905,-0.5969020620000001,0.622078298,0.1031144385,-0.3014689525
ecoli_00047,1.6091873475,-0.631839469,0.30891096700000004,0.2262561375,0.022761246500000002
ecoli_00048,1.6593105432000002,-0.5991148660000001,0.548508003,0.2539545305,0.0806304085
ecoli_00049,2.4737404447,-0.44621574300000005,-0.032134578000000004,0.3646965855,0.3691834525
ecoli_00050,3.5316562738,0.683629718,1.626747061,0.2962516995,0.4817487815
ecoli_00051,3.8393533883,0.7885854680000001,1.556823172,0.4666522205,0.39338119250000003
ecoli_00052,4.5504878724,0.206760041,0.8767454440000001,0.08866842550000001,-0.050986039500000004
ecoli_00053,4.4209506355,0.183314323,0.7515944880000001,0.0568323675,-0.0231099835
ecoli_00054,6.5384850006,-0.542585261,1.5817661090000001,0.7135937785,0.5990756295
ecoli_00055,6.8560403711,-0.607156115,1.6117093200000001,0.7710917565000001,0.5218365345
ecoli_00056,0.0944041457,0.045715161000000004,0.514377038,0.2626952735,-0.5340536035
ecoli_00057,0.140380282,0.09762738400000001,0.148319855,0.2125339715,-0.4149396495
ecoli_00058,1.340252581,-0.18848155800000002,0.6051264780000001,-0.0719943285,-0.8381361135000001
ecoli_00059,1.3625075479,-0.242270962,0.471725877,-0.1321674075,-0.9121125335
ecoli_00060,1.5464762149,-0.234511247,0.6487301550000001,0.08772091650000001,-0.3513240925
ecoli_00061,0.6849224215,-0.20882609800000002,0.6923829730000001,0.0866318205,-0.4675586545
ecoli_00062,-0.8888145605000001,0.087242941,0.802086708,0.13049388650000002,-1.2049065185
ecoli_00063,0.6137815111,0.022124095,0.46515380900000003,0.0750394705,-0.5649073275000001
ecoli_00064,0.6375656076,-0.769651592,-1.306842581,0.8458476445,0.5331391285
ecoli_00065,0.6823586514000001,-0.646367331,-1.466509051,0.7361582905,0.5641948175
ecoli_00066,0.8488019461,-1.035417797,-1.900199952,0.3376980425,0.0735496395
ecoli_00067,1.3748019518,-0.98364399,-1.741628827,0.3812324995,0.0569492185
ecoli_00068,1.4100862057999999,-0.57964238,-2.082497074,-0.23121805050000002,0.4253597615
ecoli_00070,5.4572044691,-0.946672155,-1.10627199,-0.2809332425,-0.1002218485
ecoli_00071,4.9820879225,-0.70245124,-0.675451482,-0.2902247825,-0.034828066500000004
ecoli_00072,4.4378241824,-0.6560544730000001,-0.595748692,-0.2054288275,-0.12163705150000001
ecoli_00073,14.9599967523,-1.37524121,0.81496269,0.0389202145,-0.1538379885
ecoli_00074,15.4220532592,-1.519285843,1.6329888330000002,0.0609900175,-0.3679211925
ecoli_00075,12.9913153209,-1.857965349,0.703642459,0.1072953325,0.41213246950000004
ecoli_00077,11.8964023102,-1.7740696470000001,-0.26032788300000004,0.0527145325,0.3630780825
ecoli_00078,10.8207303627,-1.679262271,0.303534044,0.1089791855,0.6441685145
ecoli_00079,12.1307240366,-1.5296943330000001,0.049834073000000007,0.2383428175,-0.10895602950000001
ecoli_00080,2.7754359832,-0.241030033,-1.834907295,0.0018527365,0.0731933895
ecoli_00081,3.6105051811999997,-0.724032275,-0.529287932,-0.3356794605,-0.1866494685
ecoli_00082,3.7266748022,0.563029258,1.093559884,0.1917987605,0.10308692950000001
ecoli_00083,3.5546225587,0.5452901480000001,1.093387804,0.1532170935,0.1824106645
ecoli_00084,3.3456296817,0.5749984380000001,1.5936916509999999,0.2657675905,0.2525159455
ecoli_00085,2.822873746,0.562240048,1.667868238,0.3237425105,0.17281035050000002
ecoli_00086,0.8744327607,-0.350516384,-0.13976512900000002,-0.023381640500000002,0.09591121550000001
ecoli_00087,1.1245071295,-0.297698038,-0.0043017820000000005,-0.1429831305,-0.0514662735
ecoli_00088,1.8523384934,-0.48628780600000004,0.45422428800000003,0.10736111150000001,0.4381540525
ecoli_00089,1.978803837,-0.53814686,0.381703615,0.12499276150000001,0.5490068335
ecoli_00090,1.0307879132,-0.5029783950000001,0.25770559400000004,-0.0261596815,0.2574579395
ecoli_00091,1.3977906395,-0.572787414,-0.059117824000000006,-0.1007299425,0.2698259865
ecoli_00092,-0.4049081196,-0.43926326200000004,-0.5139777950000001,-0.056968540500000005,-0.34158132950000003
ecoli_00093,0.9181077499,-0.355462483,0.19437457,0.22376482050000002,0.11219308750000001
ecoli_00094,2.3530690676,-0.431275444,-0.653241544,-0.028158271500000002,0.5881046485
ecoli_00095,2.6521529476,-0.47569201600000005,-0.478794779,0.0103283685,0.4456274495
ecoli_00096,1.2568765258,-0.21907488400000003,0.38460565500000005,-0.1267133255,-0.1044784755
ecoli_00097,1.2560941327,-0.29527451800000004,0.346336915,0.023719754500000002,-0.08270643450000001
ecoli_00098,2.5522637918999997,-0.177257513,-0.0035172690000000004,-0.013294588500000001,0.39067970550000003
ecoli_00099,3.3823732218,-0.18967989200000002,-0.048453325000000005,-0.0162517615,0.44091671450000003
ecoli_00100,3.6703802805,-0.139703868,0.412858392,-0.5141145255,-0.3587007085
ecoli_00101,4.8431080047,-0.21448740600000002,-0.23823691100000002,-0.2027603775,-0.8582225215
ecoli_00102,4.5879757846,-0.21332366900000002,0.019299826000000003,-0.22850633750000002,-0.6973849045
ecoli_00103,4.7290637653,-0.31724649200000005,-0.5047255390000001,-0.6724268015,0.1259900365
ecoli_00104,4.8988432091,-0.309938502,-0.479628845,-0.5883223085,0.1534925995
ecoli_00105,-0.243820645,-0.222994296,0.027341076000000002,-0.2614936275,-0.4725241865
ecoli_00106,0.2201677039,-0.174284776,-0.091097359,-0.4111413085,-0.4338023085
ecoli_00107,0.1785463323,-0.089958595,-0.247436327,-0.31615505250000003,-0.4517896045
ecoli_00108,0.9447981550000001,-1.2857264019999999,0.419154413,0.6530569715,0.7869022915
ecoli_00109,1.8439560744999999,-1.501529713,0.7861309590000001,0.6094381865,1.0605303565
ecoli_00110,3.3409771716,-0.155629982,0.8358333290000001,0.41063416150000004,0.4460130265
ecoli_00111,3.3579660786,-0.114934488,1.085782762,0.39263840650000004,0.4088875745
ecoli_00112,3.7478112769000003,-0.147109753,0.9028848230000001,0.3384137365,0.49741272750000004
ecoli_00113,12.6213906982,-1.271483779,1.058119711,0.23901305750000001,1.2369219455
ecoli_00114,14.8978578077,-1.177351436,1.445764154,0.3881425055,0.8874602845
ecoli_00115,14.877663593,-1.174853432,1.639206339,0.5417163865,1.0767604395
ecoli_00116,1.6482103439,-0.24670364600000003,0.329154901,0.48734105450000004,0.5996688085
ecoli_00117,1.8615347474,-0.217710901,0.685539989,0.6076043145000001,0.5703166005
ecoli_00118,1.926878456,-0.34636329800000004,0.7404981860000001,0.4631423375,0.5036175315
ecoli_00119,3.093331211,-0.14795257,0.885122225,0.6373608285,0.2273135155
ecoli_00120,2.124912903,-0.13383598800000002,0.906042725,0.6669930295000001,0.3345255855
ecoli_00121,1.7920172726999999,-0.24589322600000002,0.689154358,0.5979555295,0.4058469045
ecoli_00122,2.4533638924,-0.17621799900000001,0.925209024,0.4546922765,0.45000584450000003
ecoli_00123,2.4554075882,-0.25661334,0.897121794,0.47694144850000003,0.3381277485
ecoli_00124,2.1796846673,-0.279568501,0.647535425,0.4892179915,0.4754143025
ecoli_00125,3.8280822372000003,-1.531208371,1.199388814,-0.1601779305,-0.44286999250000003
ecoli_00126,5.3365004144,-0.333096123,0.17994711700000002,-0.2800279565,-0.24612490250000002
ecoli_00127,6.0449398701,-0.77865494,0.22435256,-0.6870798615,-0.6606236855000001
ecoli_00128,4.5931348072,-0.12059369700000001,0.17166482,-0.5723060855000001,-0.7887084075
ecoli_00129,0.9980737037,-1.378413375,1.1250446,0.1635734905,0.2722742915
ecoli_00130,6.0056554043,-0.7807343670000001,0.712579933,0.0031536635000000003,-0.2739036005
ecoli_00131,5.4744845039,-1.360002336,0.693753284,-0.2871971685,-0.7454388865
ecoli_00132,9.3330439181,-1.014558191,0.19472518500000002,0.0244120205,-0.06704781850000001
ecoli_00133,1.4575250605,-1.871778225,0.661751536,0.3491200385,0.1811508085
ecoli_00134,1.1241455603,-0.44312802300000004,0.307514864,-0.3153191495,-0.33061188150000004
ecoli_00135,1.789578029,-0.17273049999999998,1.064915509,0.09912298550000001,-0.1838051575
ecoli_00136,0.39227959230000004,-0.320755442,0.8542099710000001,-0.1073433455,0.4484809985
ecoli_00137,0.8005582679000001,-0.527302844,0.24303571100000002,-0.2023175995,0.3130631115
ecoli_00138,3.6387056280000003,-1.720490645,2.541323145,0.8135905605,-0.0491828225
ecoli_00139,-0.0539028644,-0.7990813750000001,0.8759826890000001,0.32016739250000004,-0.0929014225
ecoli_00140,1.8669724113,-0.447372739,0.48201129000000004,-0.0553719955,-0.057507773500000005
ecoli_00141,0.3039175485,-0.9696312210000001,1.25271464,0.21542995750000002,-0.0087915435
ecoli_00142,1.6289506153,-0.80825286,-0.270965387,-0.2178078165,-0.8583090595
ecoli_00143,3.2315259044,-0.249604124,0.25654298600000003,-0.2212727485,0.0038348415
ecoli_00144,11.5575750556,-0.396644965,0.044499242,-0.2125297985,-0.7905101045
ecoli_00145,5.1692702449,0.21574725800000003,-0.8925076,0.4108722805,-0.6531480725000001
ecoli_00146,6.3821255475,-0.46381721600000003,0.19525461700000002,-0.7788251875000001,-0.5733266405
ecoli_00147,8.5533815313,-1.5070222580000001,0.37712964,-0.0637925315,-0.3617682765
ecoli_00148,9.9757669673,-1.237537221,0.56763725,0.2370279345,-0.3872335415
ecoli_00149,8.67508162,-0.391325409,-0.20318618300000002,-0.3120889155,-0.0020606385000000002
ecoli_00150,11.8259174377,-1.29649857,1.146687461,0.2020547685,-0.3970384555
ecoli_00151,8.4329497752,-0.9544926520000001,0.69392721,-0.1082888095,-0.6818209105
ecoli_00152,5.4562982239,-0.635754672,-0.20474636300000001,-0.1497820355,-0.3424025365
ecoli_00153,4.9157156159,-0.9828595450000001,-0.18884984,-0.3262490615,-0.08376697150000001
ecoli_00154,13.0886082466,-2.294399248,1.058333802,-0.0901773505,-0.4176094645
ecoli_00155,4.1020087026,-0.356102436,0.056408964000000006,-0.28990390050000003,-0.8176861595
ecoli_00157,7.6079276544,-1.465999144,-0.050115520000000004,-0.2741644015,-0.3219710435
ecoli_00158,4.1431538424,-0.580660179,0.20430461600000002,-0.45250245850000004,-0.3884504295
ecoli_00159,11.7059274907,-1.242127184,0.014585783000000001,-1.0410889935,-1.3542981185
ecoli_00160,3.5147584765,-0.7752710380000001,-0.33246992000000003,-0.8552477355,-0.40380162550000004
ecoli_00169,1.9946712266,-0.7268877690000001,-0.952934688,-0.5082379055,-1.2482984155
ecoli_00170,3.0026053445,-0.769908319,-0.772798431,-0.4994340875,-1.0586845325
ecoli_00171,1.9911064636,-0.5550889640000001,0.365300614,-0.1040741495,-0.7520441115000001
ecoli_00172,1.0708409192,-0.70189007,-0.321606117,-0.2792215905,-0.8188419215
ecoli_00173,5.0796870522,-0.9857155870000001,-1.531340223,-0.2671002145,-0.28634103850000003
ecoli_00174,4.2973374194,-0.8052297820000001,-1.217093751,-0.3823479205,-0.46801940750000004
ecoli_00175,0.7248257471,-0.643594239,-1.211233801,0.1386887865,-0.4358049355
ecoli_00176,1.3258250491,-0.6875447610000001,-1.410417101,0.12476168450000001,-0.6309743795
ecoli_00177,1.3384012014,-0.814034076,0.461289681,0.3953586515,-0.7184819785000001
ecoli_00178,2.1465890224,-0.919774324,1.135567151,0.5102487215,-0.7504386355
ecoli_00179,1.2941940156,-0.538158396,-0.7730322390000001,-0.2586659055,-0.5791105415000001
ecoli_00180,1.4082477406,-0.539788284,-0.846671461,-0.3374765535,-0.6834166565
ecoli_00181,2.7065728177,-0.73392979,-1.050330502,-0.8079442385000001,-0.9902756455
ecoli_00182,1.9834064384,-0.730469433,-0.6225603710000001,-0.8131288585,-1.2867556815
ecoli_00183,7.6052451367,-0.799681293,-0.337265442,0.023476880500000002,-0.3241168155
ecoli_00184,7.1993248144,-0.764805285,-0.48523846400000004,0.012221922500000001,-0.5466204945
ecoli_00185,1.951280823,-0.558335586,-0.8502027980000001,-0.5329956575,-0.9350117725
ecoli_00186,2.410010336,-0.491804536,-0.7484022640000001,-0.5109843565000001,-1.1942437415
ecoli_00187,1.6362811463,-0.620650347,-0.5052575810000001,-0.1857659965,-0.010120483500000001
ecoli_00188,2.2654432899,-0.6047507440000001,-0.10644985800000001,-0.0851485565,0.0502045135
ecoli_00189,2.1634703656,-0.603412708,-0.646564247,-0.3903549005,-0.5662972535
ecoli_00190,3.3828211757,-0.601450473,-0.6398878010000001,-0.3410315705,-0.4109628755
ecoli_00191,0.2020593215,-0.589455429,-0.24974869300000002,-0.3768134025,-0.8255950735
ecoli_00192,0.7205133512,-0.5449526920000001,-0.25592663800000004,-0.4399327825,-0.8005288575
ecoli_00193,1.7000342488,-0.6705241160000001,-0.291195429,-0.5177360115,-0.5925904435
ecoli_00194,1.0325618911,-0.606799751,-0.217934747,-0.49115702850000004,-0.5365248515000001
ecoli_00195,1.2667027572,-0.719011072,-0.751070317,-0.7443637615,-1.1503003825
ecoli_00196,1.709857471,-0.696804961,-0.129340949,-0.7433956735,-1.1125573585
ecoli_00197,1.3214935962,-0.670683031,-0.093957207,-0.7138325825,-0.9379271885
ecoli_00198,1.1250331958,-0.7218945370000001,-0.771815926,-0.8051262665000001,-0.8743913925000001
ecoli_00199,2.9611411394,-1.016246127,-0.517376144,-0.2177005135,-0.1235732125
ecoli_00200,4.9220796003,-1.308233625,-0.059007386,-0.1777278635,-0.1596593185
ecoli_00201,11.867444001399999,-1.716427353,0.8650532670000001,0.1175472515,0.8482297725
ecoli_00202,2.7772418425,-1.621011786,-0.06509421600000001,0.1546335705,0.7273271895000001
ecoli_00203,7.1819526211,-0.146112814,1.386449881,0.0250697845,0.41058923350000004
ecoli_00204,2.1743041339999998,-0.43263766000000003,-0.012183988000000001,-0.1486100975,-0.0558596805
ecoli_00205,11.5109885667,-1.55639051,0.6193280910000001,0.08753290150000001,0.4325330855
ecoli_00206,9.1088003234,-0.8717574610000001,0.45205486100000003,0.23139318550000001,0.5352296385
ecoli_00207,10.7369630566,-1.347170503,0.43137858900000003,0.21411362450000002,0.19399182650000002
ecoli_00208,9.3536037295,-1.305195932,0.292288541,0.2065327435,0.1367943195
ecoli_00209,1.1617830762999999,-0.557043083,-0.308249443,-0.1566763185,-0.21598817950000002
ecoli_00210,1.9418621574000001,-0.5606580010000001,0.092844672,-0.1216764105,-0.19248613750000002
ecoli_00211,0.9139943541000001,-0.5787427820000001,-0.19530555900000002,-0.2880566235,-0.3599539395
ecoli_00212,1.6200926052,-0.39573632200000003,-0.08353724300000001,-0.3517970845,-0.2743148415
ecoli_00213,12.4634869124,-1.65527256,1.06541657,0.08682374550000001,0.4246207255
ecoli_00214,12.3901927203,-1.4105320030000001,0.947779484,0.11715476650000001,0.5214714285000001
ecoli_00215,1.3088107273,-0.606795733,-0.23026300300000002,-0.36648127750000004,-0.2681458605
ecoli_00216,1.8671253641,-0.583630595,-0.255405791,-0.4210866755,-0.21411547350000001
ecoli_00217,3.7339503649,-0.978089003,-0.47023990800000004,-0.08041245350000001,-0.0217948335
ecoli_00218,7.806521035,-1.476111577,-0.065805825,0.1485691505,0.2051017055
ecoli_00219,1.1124519314,-0.604571167,-0.344063665,-0.2860461955,-0.32284780550000003
ecoli_00220,1.2506114647,-0.61283708,-0.266629854,-0.2915660545,-0.4355703905
ecoli_00221,2.2609174264,-0.49415536200000004,-0.370150643,-0.19775634250000002,-0.2306572785
ecoli_00222,1.0325398471,-0.629762844,-0.31177164100000004,-0.4303054455,-0.3051913155
ecoli_00223,3.1394527576,-0.522693497,0.398369008,0.0436795175,0.11745116450000001
ecoli_00224,2.0171770072,-0.42543202100000005,0.284290125,0.0510243685,0.0758394365
ecoli_00225,7.3594624419,-1.821853724,-0.083918584,0.0094733505,0.38703935850000004
ecoli_00226,12.0917658307,-1.82958307,0.9052150160000001,0.024496082500000002,0.35883767850000003
ecoli_00227,0.285205851,-0.6606700440000001,-0.4187684,-0.5196136545,-0.7943733425
ecoli_00228,-0.1546419122,-0.7722607140000001,-0.5641024010000001,-0.6788874785,-0.6581343165
ecoli_00229,-0.0940154064,-0.567476288,0.19109983,-0.3205594465,-0.2444576485
ecoli_00230,0.3178499703,-0.710008164,-0.20066509100000002,-0.42812930250000003,-0.22257904050000002
ecoli_00231,0.2504572638,-0.708427322,-0.250532554,-0.4658414105,-0.3165566975
ecoli_00232,0.1884305309,-0.674129635,-0.130616972,-0.4076242355,-0.23308080650000002
ecoli_00233,-0.1910190762,-0.747203834,-0.249805669,-0.3878105415,-0.4218224655
ecoli_00234,-0.4016007308,-0.6559473680000001,-0.024730438,-0.3348743525,-0.2425066065
ecoli_00235,0.7861979232,-1.184646649,-0.459931164,-0.1907283005,-0.7474121245
ecoli_00236,0.1056234764,-1.019253874,-0.25066763400000003,0.10126346950000001,-0.4772296525
ecoli_00237,-0.4090517041,-0.9269502930000001,-0.638522213,-0.8559759545000001,-0.9798916595
ecoli_00238,-0.3862306843,-0.8308143870000001,-0.779674474,-0.7988730515,-0.9160638715
ecoli_00239,-0.4102950413,-0.8180644960000001,-0.93241801,-0.8056928055,-1.0673735245
ecoli_00240,-0.3961970155,-0.8140812820000001,-0.8467042090000001,-0.8484199965,-0.9897267365
ecoli_00241,-0.8412714872,-0.499433516,-0.695374182,-0.3722573105,-0.8733868395000001
ecoli_00242,-1.0370960832,-0.5389567430000001,-0.194954704,-0.5214724065,-0.5212098915
ecoli_00243,-0.10779881570000001,-0.523578816,-0.24557916700000001,-0.4881702405,-0.43257182250000004
ecoli_00244,-0.3099581139,-0.7789653710000001,-0.35976361,-1.0848582725,-1.2860029675
