,SRX1726505,SRX1726506,SRX1726507,SRX1726508,SRX1726509,SRX1726510,SRX1726511,SRX1726512,SRX1726513,SRX1081650,SRX1081651,SRX1081652,SRX1081653,SRX1081654,SRX1081655,SRX1081656,SRX1081657,SRX1081658,SRX1081659,SRX1081660,SRX1081661,SRX1081662,SRX1081663,SRX1081664,SRX1081665,SRX1081666,SRX1081668,SRX1081669,SRX1081670,SRX1081671,SRX1081672,SRX1081673,SRX1081674,SRX1081675,SRX1081676,SRX1081677,SRX1081678,SRX1081679,SRX1081680,SRX1081681,SRX1081682,SRX1081683,SRX1081684,SRX1081685,SRX1081686,SRX1081687,SRX1081688,SRX1081689,SRX1081690,SRX1081691,SRX1081692,SRX1962715,SRX1962716,SRX1962717,SRX1962718,SRX1962719,SRX1962720,SRX1962721,SRX4892146,SRX4892147,SRX4892148,SRX4892149,SRX4892150,SRX4892151,SRX4892152,SRX4892153,SRX4892154,SRX4892155,SRX4892156,SRX4892157,SRX4892158,SRX4892159,SRX4892160,SRX4892161,SRX7620814,SRX7620815,SRX7620816,SRX7620817,SRX7620818,SRX7620819,SRX7620856,SRX7620857,SRX7620858,SRX7620859,SRX7620860,SRX7620861,SRX7620862,SRX7620863,SRX7620864,SRX7620865,SRX7620866,SRX7620867,SRX2161502,SRX2161503,SRX2161504,SRX2161505,SRX2161506,SRX2161507,SRX2161508,SRX2161509,SRX2161510,SRX2161511,SRX2161512,SRX2161513,SRX2161514,SRX2161515,SRX2161516,SRX2161517,SRX2161518,SRX2161519,SRX2161520,SRX2161521,SRX2161522,SRX2161523,SRX2161524,SRX2161525
SP5448_01905,-0.1724299193,0.4711236002,-0.29869368100000004,-0.6771522824,-0.36930173390000004,0.2380302235,-0.8114069798,-0.9562748815000001,-1.0300847202,0.2964082704,-0.28409784720000003,0.0180202979,-0.409487396,0.35918817550000004,-0.23970316700000002,0.47966460660000004,-0.28791798900000004,-0.7625703849000001,0.3656004886,0.2373732492,0.07207926740000001,0.507199434,-0.484557862,-0.1301004701,0.4954915979,-0.0838027944,-0.2892622513,0.20663404600000002,0.1549539228,-0.2211131943,0.6621542286000001,0.0174850788,0.151015758,0.7579534611000001,0.3911546642,0.8897426854,1.1092811463,0.7204683178,0.6243558081,0.8963479620000001,0.22618697570000001,-0.20761511970000002,0.49972209700000003,0.09372537630000001,0.1176259115,-0.2235776853,0.2526161201,-0.0485852082,0.1620730366,0.3965560057,0.053561713000000004,-0.1758629561,0.178440431,-0.0025774749,0.1198794792,0.3352271352,0.48251334160000003,0.4871289257,-0.3120143799,0.27360389960000003,-0.1912785081,0.22968898840000002,1.1453004147999999,1.4097751697,1.2499335775,1.3001731914999999,1.3003757703,1.0173667698,1.4788060091,1.4228085817,-0.9684832782,-1.0403452456,0.059584220400000006,-0.0065897841,0.0102405727,0.1603470044,0.17574719830000002,0.5798744924,0.5002799004,0.6003383416,0.2024441135,0.35617169190000003,0.7714055997,0.3482131556,0.185129024,0.2820268901,-0.7465485441,-0.14910313860000002,0.2031532034,-0.1730706894,0.19706056530000002,0.3808226617,0.32058492790000004,0.0239240922,-0.3445090201,-0.8059343696,-0.5951904922,-0.5035574405000001,0.4441836944,0.1752166473,0.6741922445,-0.20326760940000002,-0.30570695740000003,-0.4368354982,0.5431469496,0.4076901939,0.2945559732,0.6122873648,0.4759765235,0.5514881467,0.9122552714000001,0.9882198763000001,0.6245656193,2.6079942561,2.4513475526,2.0589829877
SP5448_01910,0.0447576583,0.0631171736,-0.107874832,0.2182490752,0.0157182049,0.6647261256,-0.513093415,-0.6431191401,-0.7212607182,0.2287880495,-0.5841550836,0.3022750045,-0.1436581995,-0.0303223156,0.0677874087,0.2966954734,-0.2641385309,-0.46109663980000004,0.4677876211,0.0158520788,-0.2929836871,0.1319346267,-0.1868081335,-0.16243555410000002,0.5191796207,0.2521255993,-0.2159229424,0.20261953900000002,-0.2583953865,0.1148714514,1.1443377937,0.4254024337,0.4228973063,1.0292375618,0.7360845785,0.8139160274,1.2336745994,0.8684066339000001,0.7825030178,0.8850195055000001,0.2630800749,0.24841151300000003,-0.3344046759,0.41104237390000004,0.33068944710000003,0.059111492200000004,-0.0541760125,-0.0171856623,0.5365920792000001,0.6266018409,0.1766232118,-0.1509532466,0.0865570328,0.0643962138,0.007412038300000001,0.3186549534,0.32622799999999996,0.2304398692,-0.26198676060000003,0.2102064947,-0.1962376801,0.24801794600000002,1.1442513923,1.3904457314,1.2413003172,1.2571450084,1.1688314056,1.0506068361,1.4887510415,1.3904483821,-0.7269253410000001,-1.0243749276,-0.0266004024,0.08648868950000001,0.573699807,0.6473887579000001,0.6775967671,1.0527965974,0.9425816623000001,1.0656238802,-0.5137885698,-0.0293571628,0.0025782092,0.2457525045,-0.1993133825,0.1725291893,-0.8093031548,-0.4629432006,-0.5493785798,-0.3785577489,-0.5400035974,-0.1464971162,0.007183033100000001,0.0731354993,-0.0803185325,-0.695240293,-0.39841861840000004,-0.4327467256,0.7216918039,0.3099741976,0.7484302660000001,-0.1236256127,-0.0417739598,-0.3559362166,1.0691507446,0.8963187116,1.1837877458000001,0.8446979520000001,0.9115402877000001,0.8873962225,1.6541469364,1.5027201057,1.3017555176,2.9484663599000003,2.9752293703,2.7802228225
SP5448_01915,-0.2124188985,0.1739828747,0.0384360237,-0.0872561822,-0.3620540272,0.5186808719,-0.7699303464,-0.6642670822,-0.6279364954000001,0.1550006438,-0.49463314610000003,0.060911141200000005,-0.23239891210000002,0.1402975152,-0.0344418067,0.21965294300000002,-0.3617095536,-0.1611775373,0.2480924011,0.1301466577,-0.193093136,0.4198627203,0.1470378143,0.0134278252,0.4433648103,-0.1667829625,-0.3911293119,0.0781236805,-0.0170939398,-0.0034578467000000003,0.5784242035,-0.23726202170000002,-0.0451771392,0.6306969729,0.0634367659,0.7112944563,1.0323264528,0.3663104028,0.5745149001000001,0.7175244209,0.2678655908,0.0144942488,0.09301634730000001,0.2870494762,-0.148265909,-0.2030024449,-4.8356700000000004e-05,-0.3382964533,0.059920302200000004,0.39840849300000003,-0.0593529649,-0.2467860067,0.16854770060000002,0.0782383061,1.1700990837,0.2605833977,0.48219097780000003,0.5426024669,-0.4169806464,0.17694835820000002,-0.14306398480000002,0.38309627300000004,1.1935712086,1.3682981285,1.2613084496,1.3293201688,1.3242259459,1.100662496,1.4471138339,1.3313527988,-1.0641091929,-0.9964634181,0.1341702095,-0.0714482894,0.0032283824000000003,-0.0180558579,0.0499216367,0.3653701321,0.3101718134,0.4382826393,0.5939116626000001,0.6976459331,0.39270398370000004,0.2596830323,0.4205006898,0.5765235508000001,0.08812200860000001,0.171666976,0.0985515312,0.146838297,-0.2217677009,0.5869991329,-0.0192689618,-0.0747432656,0.09401222740000001,-0.8333029043,-0.6469509782,-0.8899986667,0.33339885680000003,0.0132679882,0.49563465370000004,-0.19304163940000002,-0.5283887849000001,-0.5409838754,0.595225125,0.38155853170000004,0.4349086883,0.5557669938,0.4362028772,0.5873295945,0.9963103868000001,1.1298388091,0.9734639578000001,2.9663026500000003,2.8263073241,2.522679005
SP5448_01920,-0.0134249005,0.0748719764,-0.0614470759,-0.1476006842,-0.3027470813,0.6612131502,-0.6797119494,-0.5758445879,-0.4870133956,0.2757760899,-0.3306101044,-0.20514301640000002,-0.218298236,0.07012960210000001,-0.2472271962,0.38463011500000005,-0.30313380090000003,-0.31598273660000004,0.2903192023,-0.1507139901,-0.32791638370000004,0.41008161390000003,0.021913068600000002,0.2134624463,0.5139053436000001,0.08792486620000001,-0.4053382736,-0.0164457847,0.0878501275,0.16481704700000002,0.3962209793,-0.16402245740000002,-0.1082591502,0.5903857824000001,0.1978380506,0.5456833415,0.89284619,0.3988982116,0.5976962221000001,0.4532511048,0.0120985352,-0.32250519450000004,0.418820083,0.4525641139,-0.0462327727,-0.0545212765,0.23141067040000002,-0.112667363,0.3530530381,0.3415819693,-0.0806699092,-0.35599915930000003,0.2571280342,0.0988711251,0.6938972813000001,0.4046473143,0.5226470294000001,0.3944521186,-0.33590045350000003,0.2024710989,-0.2266652838,0.3600946384,1.2308867677,1.3759552466,1.2277228153,1.3357120729,1.3740764744,1.1985445882,1.5043569699,1.4265412371,-0.9792565272,-0.8596036026,0.0005410392000000001,-0.0135473281,0.060487677600000005,-0.0986191381,-0.050231374700000005,0.18524465110000002,0.1974242408,0.1622967173,0.7338215579,0.6296267853,0.6298053676,0.5501081045,0.7481890704,0.6516645769,-0.15295998360000002,0.3234245068,0.2561237453,0.2367017293,-0.0148009265,0.6775447697,0.252162695,-0.0470037023,-0.20515899270000001,-0.707342537,-0.6100961507,-0.6692806999,0.6523808307,0.3034663043,0.8373511037,-0.20762955460000002,-0.4355465706,-0.3341239976,0.5800900441,0.3683900452,0.4153942738,0.45192470700000004,0.3884799977,0.5532146293,1.1110802258,1.1294831092,0.9526601104,2.8297312519,2.7896496529,2.4521450151
SP5448_01925,0.17207256710000002,-0.1656992858,-0.0063732813,-0.3568320081,-0.28593045440000003,0.1413720224,-0.9602967527,-1.1208504105000001,-0.8495180876,-0.0381211288,-0.319528904,0.14462593270000001,-0.08256511,-0.12155321870000001,-0.00644507,0.0497526421,-0.0513527563,0.1128607905,0.186440296,0.1969718482,-0.16386532950000002,0.0086457826,-0.0464496245,0.0165789124,0.06590357300000001,-0.039467567700000004,-0.1076101715,0.0723189353,0.035703777400000004,0.0871563908,-0.30515606910000004,-0.7952657207,-0.5543867132,-0.1439236843,-0.37270968530000004,-0.34586926360000003,-0.365166673,-0.5796110723,-0.4959302902,-0.262713766,-0.0047856602,-0.6295874786,-0.7640939108,-0.8164369949,-0.3912488582,-0.8479152573000001,-0.742343706,-0.5531972089,-0.5149411221,-0.4141474824,-0.5548084296,0.07470681700000001,0.0196533611,-0.094360178,-0.4959949527,0.1339466369,-0.0148546935,0.0830595507,-0.175838137,0.10080917460000001,-0.08336853250000001,0.15839749490000002,0.7391623641,0.7948671625,0.7527426151000001,0.8239072314,0.8091440797,0.7465212446,0.9381179303,0.9072684079000001,-0.37393727260000004,-0.2804760083,0.0271230506,0.14526020350000002,0.4098344899,0.22290195270000002,0.3010131562,0.1274253762,0.0628646195,0.0931190942,0.2343546443,-0.4977199525,-0.223659035,-0.28407040240000003,0.37962018350000004,-0.1671844332,0.2199659242,0.8469183720000001,-0.3463615908,0.7029208839000001,-0.8073539323000001,1.2441366232,0.079003263,0.0065380482,-0.0855413111,-0.2534914123,-0.0542471912,-0.0669406769,0.5678869161,0.5639987506,0.6531026278000001,0.3394824275,0.2336504012,0.28483716330000003,0.1183845887,0.2395001347,0.2179758926,0.1484616715,0.10562209580000001,0.3144498657,0.8247677718,0.7512350569,0.827325846,1.8014856078,1.8298636029000002,1.6050431010000001
SP5448_01930,-0.0064556972,0.0821858891,-0.07573019190000001,-0.5982622684000001,-0.6125087765,-0.1497644567,-1.2920269638,-1.0989165249,-0.8576193774,0.0084055291,-0.1855429676,-0.0493080367,-0.1594413919,-0.2570120419,0.0211726839,0.0041771447000000005,-0.2322329351,0.0123543013,0.3659981994,0.267769974,-0.1465313122,0.058232148000000004,-0.06250960950000001,0.0046220456,0.1574939641,0.059976089,0.1259588482,0.1244854766,-0.1348382046,0.016770095500000002,-0.2493559561,-0.43498723980000004,-0.35720280130000004,0.0419016867,0.11864669700000001,0.0939016285,-0.1140885346,-0.2715021905,-0.41170393860000004,-0.0088108701,0.057743587900000004,-0.40955140760000003,-0.7460949728,-0.5330087267,-0.5011345003000001,-0.4356360139,-1.0652740832,-0.33885812730000003,-0.1509463864,-0.0417709303,-0.3746421441,-0.0065888236,-0.0467806076,0.053369431200000005,0.1882511729,-0.3630546905,-0.4116713527,-0.3022488634,-0.035326892000000006,-0.0281842388,-0.0231281319,0.0866392627,0.15536213440000002,0.3067383409,0.2331713208,0.2165329302,0.1706176049,0.2948643118,0.3280237494,0.3394938172,-0.0060265572,0.0420490481,0.1990043085,0.0801968104,-0.1813993313,-0.4656969751,-0.3350759459,-0.0684143005,-0.14088793430000002,-0.2802676056,0.2613271069,-0.6458540658,0.24988116130000002,-0.4988389748,0.1571216819,-0.5619287954000001,0.5316826667,0.8129296416,0.27016236400000004,0.5765249138,0.1803272217,1.187373333,0.008487388200000001,-0.0094143716,0.0009269834000000001,-0.0998278556,-0.154886182,0.0096262627,0.5214142494,0.38436475410000004,0.5085965509,0.3208144788,0.1983648572,0.2315536206,0.4794503402,0.44453214230000004,0.4399118697,0.5974017073,0.5152299334,0.7560304942,0.9812690223,0.9911196632,1.0110831896,1.9550947922000002,1.7834213263,1.7330791691
SP5448_01935,0.2789039887,-0.3155650749,0.0366610863,0.0065303602,-0.0248173111,0.2797366016,-0.7706575845,-0.8181355020000001,-0.45777042170000004,0.1135267685,-0.27042871020000003,-0.2158763455,-0.2335965351,-0.21308447390000002,0.0239612334,0.0640259063,-0.2349606656,-0.2027662026,0.41898891600000004,0.1868638626,-0.1775241341,0.0654312579,0.0056312681000000005,0.2730790825,0.1927724852,0.192101146,0.1986256677,0.032949778,-0.1824392527,-0.037281052700000004,-0.6118758187000001,0.0726488344,-0.265455928,0.1934645787,0.054290693300000005,0.1418598174,-0.1043231928,-0.324215998,-0.5989119476,0.0117932318,0.07656925240000001,-0.3306186418,-0.4362687015,-0.6064025094000001,-0.2742289526,-0.6560934901000001,-0.9176157300000001,-0.5161391022,-0.47581063960000003,-0.1308279885,-0.12628447010000002,-0.0829368707,0.069877435,0.0130594357,-0.1533938976,-0.3076930109,-0.2495632137,-0.1877269593,-0.0742874074,0.0448187985,-0.0054150229,0.0348836318,0.1132863217,0.2083467088,0.1258813617,0.1591173943,0.2134306165,0.18440671790000002,0.2781927675,0.2294947528,-0.0725634055,-0.0718879643,0.1466214109,0.0851448918,-0.1871556603,-0.4108438789,-0.3586050509,-0.0583036132,-0.050087368800000004,-0.1925031273,0.6119381582,0.32531738660000004,-0.1183501733,0.2664780296,0.6714676496,0.09491990410000001,0.9256620177,1.2950946386,0.23794357500000002,1.3552560694,-0.2070010026,1.4534792836000001,0.2155933994,-0.0477625585,-0.1678308409,-0.0855506958,-0.0656367778,0.0428806927,0.5686711056,0.579126443,0.6113391565,0.46933345860000003,0.33730640980000004,0.3119142753,0.5468603792,0.4641405431,0.3917896054,0.6291289790000001,0.4879497709,0.889298464,0.8791942005000001,0.8597051184000001,0.8390703452,1.856192451,1.6669128505000002,1.7527376506999999
SP5448_01940,0.0533188992,-0.10542075990000001,0.0521018607,-0.1833700358,-0.1738867667,0.1189725038,-0.8191181204,-0.8318486438,-0.4677896166,0.1795729295,-0.18458590660000002,-0.0958837379,-0.1805946501,-0.0980734761,-0.0731899763,0.0297933227,-0.31296069800000004,-0.1080621152,0.2948880088,0.15335247300000002,-0.1382488737,0.0123424178,0.0502727158,0.1744634085,0.27355976260000003,0.20389757990000001,0.1030799532,-0.030694098500000003,-0.1894816842,-0.06344735500000001,-0.4581570786,-0.3137897959,-0.2855997303,-0.0572880599,-0.1701590419,-0.0432757104,-0.2151079599,-0.31537622870000004,-0.4680953987,-0.1221042455,-0.1702980693,-0.4427197613,-0.7029781536,-0.6386556375,-0.36984207490000004,-0.6358765624,-0.8372448944,-0.5318486487,-0.1659494678,-0.0070564744,-0.1821210231,-0.0717143772,0.0221697304,0.0495446468,0.0403319386,-0.3266431816,-0.2549483891,-0.1824506082,-0.0929874539,0.0353605547,-0.036305287900000004,0.09393218710000001,0.1561475981,0.2526964838,0.1986898758,0.1791112599,0.2169710802,0.21817457170000001,0.2735133509,0.27504615860000003,-0.056635587200000004,-0.0682704655,0.1119849105,0.1222477394,-0.006564331200000001,-0.19504763790000001,-0.1427912851,0.09417170650000001,0.057069527,0.0853144732,0.0617465015,-0.34913090220000004,-0.1072975745,-0.3554054648,0.0511311127,-0.4055960565,0.26770673710000004,0.6149919425,0.0239288567,0.5449658384,0.0527676604,0.8216484616,0.1004468711,-0.0899408569,-0.0105060142,-0.1169770408,-0.095764178,-0.091654937,0.4455016465,0.5161273852,0.6175241666,0.4483862038,0.23893746470000002,0.3576031967,0.4728156297,0.3990152014,0.3479387633,0.3953910258,0.41521463610000003,0.6262488064,0.8821089222,0.9161964661,0.8635395793,1.9905314362,1.7728767015,1.8144421473999999
SP5448_01945,-0.0528195137,0.0380346785,0.0147848352,-0.8358225533,-0.7970098557,-0.1054648373,-1.5838938643,-1.465218216,-1.1194106325,-0.0154969736,-0.2457729193,0.062073078000000004,-0.0924413523,-0.19578463240000002,0.24492480460000002,0.0348465941,-0.1119113216,0.07788106260000001,0.24270910750000002,0.21739379920000002,-0.0992980473,0.0426325612,-0.045133403100000004,0.08924099740000001,0.1026451721,0.1531162012,0.3066766778,-0.1555616198,-0.39885695720000003,-0.2138828291,-0.6718665786,-0.5997321423,-0.5834929334,-0.3559720578,-0.3069281057,-0.3648457418,-0.2904524314,-0.413672978,-0.7589719109,-0.4659810649,-0.44498531680000003,-0.7849376646,-0.9671497749,-1.0070960123,-1.0612586386,-0.9909229556,-1.2734435539,-0.6975542561,-0.5047275842,-0.40238453820000003,-0.5142738877,-0.0424244789,0.0369905705,0.0054339084000000005,-0.5447450498,-0.3616819451,-0.37442178060000003,-0.2091084487,-0.0487819054,0.0387942864,0.020550482300000002,-0.010562863300000001,0.0589797527,0.1012005853,0.08762543710000001,0.0523380665,0.1519204792,0.1656141476,0.2119394068,0.1894416173,-0.1083174836,-0.13007981200000002,0.1354209908,0.10403871810000001,0.4567920327,0.2305517373,0.3041643515,0.17578100060000001,0.1603734094,0.2001078583,-0.4561053142,-1.2306592569,-0.5253209533000001,-1.0939131483,-0.5169281094,-1.1244274209,-0.3115513473,0.0217852299,-0.3016273881,-0.13856050820000002,-0.3783293861,0.2591024871,0.0328966198,-0.11875872180000001,0.08586210200000001,0.0676850215,0.1421693649,0.1698458669,0.40696212540000004,0.5074488624,0.5151322014,0.35312339670000004,0.2689706048,0.30321876200000003,0.0948866924,0.088198146,0.1160419896,0.0096163797,0.1341430931,0.49330779690000004,0.5334406361,0.5076721696000001,0.5081571786,1.2101175555,0.9871681105000001,1.0791788981
SP5448_01950,0.15191013620000002,-0.0944636266,-0.0574465096,-1.9836071647,-1.9350175003,-0.607820722,-2.3765008352,-2.1206255388,-1.9720436689,-0.10063231930000001,0.1376694872,0.0733147109,0.022536072,0.2092353032,0.061600317800000005,-0.0084040392,0.11544259230000001,0.2052850605,-1.0469509466,-1.0129294163,0.3020355536,0.2518314401,0.0240995252,0.0556675488,0.2153126032,0.0679464729,0.190984322,0.10055696880000001,-0.055004674100000005,0.1904034169,-2.2304431743,-3.3600123837,-3.0689867083,-2.7346751164,-1.9816385741,-2.5464034392,-1.9584914298,-2.7139135078,-2.5999507317,-2.3287063697,-2.2188291866,-3.5757735858,-2.8638783221,-3.0950084822,-3.2081464976,-2.7232921082,-2.9033784691,-2.5038437153,-3.3355896664999998,-2.7483716869,-3.2296595096,-0.0288238739,-0.0477936094,0.0766174833,-0.8660593519,-0.6412409409000001,-0.5754989101,-0.8286748223,-0.016651501000000003,0.0370843893,-0.0822322402,0.061799352,0.2961991445,0.3333411277,0.3227416006,0.20958702810000002,0.2784374187,0.260099244,0.4056627539,0.3610081485,-0.0605683754,-0.07107807690000001,-0.0872321284,-0.0461050997,0.0169147691,-0.1056501507,-0.167074143,-1.593132814,-1.4838593911,-1.4791622314000001,-0.0938807068,-3.2462072651,-0.45976535300000004,-3.2450966089,0.09099625700000001,-3.346056447,0.3910186158,-1.3805946072,0.0708249126,-1.3099029175,-0.2060340038,-1.8570879676,0.0451802394,0.0629210164,-0.1081012558,-0.417350951,-0.4339735457,-0.19338227800000002,-0.0750867878,-0.37659108150000004,-0.2839215791,-0.32992329400000003,-0.4506255711,-0.5301878225000001,-2.2386249616000002,-2.2487265814,-2.1653725016,-1.4563042333,-1.4992302025,-1.5236508815,-1.4563349792,-1.9606709582000001,-1.5340711408,-1.4862139403,-1.700771869,-2.1551317591
SP5448_01955,0.3875300668,-0.7492336809,0.3617036141,-1.6214235509,-1.2701519124,-0.21925557750000002,-1.7228757307,-1.5317038294,-1.3108066856,-0.3329460783,-0.054581767600000004,0.0087016413,-0.2326350093,-0.0892127521,-0.1663377891,-0.0603454956,0.1550276112,0.192204796,-1.0001247965,-0.3001897134,0.32985582220000004,0.2978051969,0.0728273101,-0.024767301000000002,0.1735271744,0.1593020929,0.1868079477,0.2479534374,0.218437914,0.2186897586,-2.8627017918,-3.3032611404,-3.0061118564,-2.6190762935,-2.0925414413,-2.7988994422999998,-2.0101936087,-2.9487237949000003,-2.589517634,-1.904760701,-2.2960006974000002,-3.485565093,-2.3138620065,-2.941806671,-3.0343035282,-3.0019644203,-2.9426014569000003,-3.0554549532,-3.0129625824,-2.7727151307,-2.5848624451,-0.10350400920000001,-0.0373897712,0.1408937804,0.3535937095,-0.8132194522,-0.7023611042,-0.8227675049000001,-0.0087712811,0.0391245827,-0.031146745000000003,0.0007934434,0.3047054571,0.3293110942,0.3873395349,0.3360718789,0.4344034375,0.2689182564,0.311612689,0.3059141949,-0.045636123300000005,-0.0439759393,0.0159177713,-0.0540496736,-0.3973686611,-0.5036451752000001,-0.5884747753,-1.4019202538,-1.1990047858,-1.2458248374,0.8110039217,-2.1524731356,0.1797530493,-2.1732517772,0.8243930352000001,-2.2802315897,1.0450916895,-0.5979513239,0.2266454688,-0.6006228659,0.2177514532,-0.8446648809,0.0493823953,0.1614322091,-0.2108146044,-0.4464858002,-0.3932006054,-0.1677225741,-0.07366361760000001,-0.3964361762,-0.2788705335,-0.21047933940000002,-0.5263265881,-0.5211166474,-2.1205911031,-2.1342405927,-1.961223923,-0.9166721076000001,-1.0566193778,-1.1455898120999999,-1.2091118104,-1.5808936769000002,-1.4565186247000002,-0.8792531553,-1.1032420964,-1.4287213269
SP5448_01960,-0.25475167390000003,0.2163705411,0.0383811329,-1.2735597869,-1.3782898216000001,-1.0210474554,-1.9209774924,-1.7523889572,-1.6131117452,-0.1139278107,-0.1290812042,-0.0209546817,0.1807134126,-0.2460118574,0.1203874456,-0.205197243,-0.1359977282,0.1609386306,0.2293202329,-0.0030688452000000002,-0.1989817486,0.033071843000000004,-0.09067386520000001,-0.018953864,0.09876911270000001,0.21674203020000002,0.2719116991,0.0931196941,-0.3043689141,0.062243661500000005,-0.4466577525,-1.0032658024,-1.0075537876,-0.7333908116000001,-0.41801606480000003,-0.6569747991,-0.5589635384,-0.7295492376,-0.6766883348,-0.7067621145,-0.7096242557,-0.9206780997,-1.334516167,-1.1504610943,-1.3309735533,-0.9218382068000001,-1.9366838867,-0.8546213999000001,-0.7199391584,-0.5739432202,-1.1738854946,0.0094138105,0.009920420400000001,-0.0193342309,-0.0777763409,-0.8953967051,-0.8518166892,-0.7253047170000001,0.067553235,0.036142396800000004,-0.0580083655,-0.0456872663,-0.4301050555,-0.2062857813,-0.3137145397,-0.3098774993,-0.0254773482,-0.30719358960000004,-0.2034701948,-0.2268569702,-0.0089604378,-0.0209844523,-0.0643255189,-0.11533941210000001,-0.5300499119000001,-0.5754053196000001,-0.5150945312,-1.6483809166,-1.8126868811999999,-1.724263581,0.44880618840000003,-2.1325428241,0.5380946445,-2.1884807466,0.4688541935,-1.970497653,0.46522078600000005,-0.522637205,0.6711538652,-0.6390188668,0.48417511150000003,-0.4498840872,-0.019713561,-0.0667563179,0.0864698789,0.176451992,0.23357283850000002,0.046174694100000004,0.1532204318,0.2021664243,0.0499709725,0.2311698761,0.0713886217,0.09726956910000001,-1.202507256,-1.2181152956,-1.1656166319,-0.585040782,-0.6354233686,-0.9646239307000001,-0.6746160096,-0.7604265621,-0.5816768563,-0.5993370611000001,-0.5365695478,-0.8000959287
